day_text,day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,,지점명,,기온(°C),강수량(mm),습도(%),,,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-15,27.6,,53
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-16,26.8,,57
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-17,25.3,,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-18,29.1,,42
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-19,26.7,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-20,22.5,7.8,97
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-21,23.8,,75
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-22,27.6,,68
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-23,22.5,1,90
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-24,25.8,0,67
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-25,27.6,,61
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-26,29.5,,52
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-27,30.1,,49
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-28,28.2,,54
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-29,27.6,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-06-30,29.9,,51
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-01,31.2,,48
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-02,24.8,0,77
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-03,21.8,2.1,96
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-04,29.8,,58
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-05,27.6,,71
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-06,22.6,,85
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-07,28.7,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-08,29.4,,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-09,28.3,,80
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-10,30.8,,50
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-11,30.2,,57
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-12,26.5,0,73
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-13,27,,75
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-14,30.1,,60
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-15,27.2,,77
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-16,29,,62
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-17,25,,90
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-18,27.3,,85
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-19,29.1,,78
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-20,31.6,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-21,31,,66
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-22,28.6,,76
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-23,28.5,,78
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-24,29.2,,84
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-25,33,,61
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-26,25.5,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-27,28.8,,63
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-28,28.1,,65
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-29,27.5,,80
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-30,33.7,,60
,,,,,,,,,,,,,,,,,,,,133,대전,2014-07-31,29.2,,79
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-01,30.9,,67
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-02,26.4,0,80
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-03,26.9,0,89
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-04,26.2,0.1,97
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-05,29.8,,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-06,27.6,,85
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-07,21.8,0.5,100
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-08,25.7,,76
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-09,27.3,,65
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-10,24.1,0.7,94
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-11,27.5,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-12,28.7,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-13,22.3,0.2,99
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-14,21.5,,96
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-15,26.6,0,87
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-16,28,,70
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-17,21.1,0.7,100
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-18,22.3,0,99
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-19,25,0,92
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-20,24.8,0,95
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-21,22.1,0.9,100
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-22,27.2,,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-23,27.5,,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-24,26.4,0,87
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-25,23.8,,95
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-26,28.2,,77
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-27,24.8,,79
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-28,26.7,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-29,26.6,,61
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-30,26.1,,55
,,,,,,,,,,,,,,,,,,,,133,대전,2014-08-31,24.5,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-01,27.3,,57
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-02,22,0.2,87
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-03,23.1,,83
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-04,26.4,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-05,26.9,,65
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-06,27.7,,60
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-07,27.1,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-08,27.5,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-09,24.8,,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-10,24.9,,56
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-11,25.2,,61
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-12,22.4,0,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-13,25.4,,60
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-14,24.9,,53
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-15,24.9,,67
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-16,23.8,,46
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-17,22.4,,59
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-18,22.4,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-19,24,,38
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-20,24.5,,41
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-21,23.7,,61
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-22,25.2,,51
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-23,24.9,,60
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-24,18.4,,96
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-25,24,,70
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-26,22.8,,70
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-27,23.7,,73
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-28,23.4,,73
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-29,19.4,0,93
,,,,,,,,,,,,,,,,,,,,133,대전,2014-09-30,20.1,,78
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-01,21.4,,73
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-02,21.6,,70
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-03,18.3,,70
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-04,19.1,,60
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-05,20.4,,54
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-06,18.3,,55
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-07,18.9,,56
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-08,19.4,,62
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-09,20.4,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-10,22.8,,54
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-11,22.3,,51
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-12,20,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-13,17.6,,61
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-14,16.1,,51
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-15,16.9,,53
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-16,14.4,,38
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-17,16.9,,43
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-18,17.5,,50
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-19,18.9,,64
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-20,18.1,0,99
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-21,14.6,0.7,99
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-22,14.8,,81
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-23,15.8,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-24,17.9,,69
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-25,18.4,,59
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-26,18.6,,74
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-27,12.7,,55
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-28,13.3,,51
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-29,15.2,,59
,,,,,,,,,,,,,,,,,,,,133,대전,2014-10-30,14.5,,73
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-01,22,,14
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-02,23.1,,17
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-03,14.8,,59
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-04,13.2,,24
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-05,11.9,,26
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-06,14.8,,13
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-07,19,,20
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-08,21.5,,12
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-09,23.7,,12
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-10,14,,32
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-11,15.7,,45
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-12,15.7,,58
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-13,16.8,,32
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-14,23.9,,15
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-15,25,,27
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-16,25.2,,20
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-17,13.7,2,80
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-18,15.5,,70
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-19,13.3,,43
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-20,20.5,,26
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-21,22.5,,19
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-22,20.7,,26
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-23,24.5,,12
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-24,24.3,,16
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-25,26.2,,14
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-26,23.1,,27
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-27,17.6,0.2,57
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-28,14.2,,83
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-29,14.9,2.5,96
,,,,,,,,,,,,,,,,,,,,143,대구,2014-04-30,17.3,0.5,86
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-01,24.2,,29
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-02,26,,30
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-03,21.6,,15
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-04,20,,28
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-05,17.9,,15
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-06,21,,14
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-07,21.8,,15
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-08,22.2,,25
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-09,20.9,,31
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-10,22.5,,22
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-11,22.8,,31
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-12,23.9,,27
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-13,29.3,,20
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-14,21.7,,48
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-15,25.4,,13
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-16,27.2,,18
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-17,28.1,,19
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-18,27.5,,34
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-19,27.8,,24
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-20,22.7,,50
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-21,25.8,,30
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-22,22.2,,53
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-23,24.8,,49
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-24,28.9,,41
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-25,22,0,60
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-26,26.7,,19
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-27,30.8,,18
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-28,22.8,,40
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-29,34.8,,13
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-30,35,,12
,,,,,,,,,,,,,,,,,,,,143,대구,2014-05-31,36.1,,15
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-01,30.8,,33
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-02,23.2,,42
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-03,21,,78
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-04,22.6,,61
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-05,21,,81
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-06,25.6,,41
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-07,22.7,,56
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-08,25,,57
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-09,22.8,,66
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-10,22.7,,63
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-11,23.3,,57
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-12,21,,73
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-13,25.7,,48
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-14,30.4,,24
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-15,30.6,,24
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-16,30,,30
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-17,25.6,,46
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-18,28.9,,32
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-19,30.1,,35
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-20,23,,65
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-21,21.5,0,76
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-22,25.1,,51
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-23,22.5,1,91
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-24,28.2,,37
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-25,29.5,,38
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-26,30.5,,35
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-27,31.7,,32
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-28,31.3,,25
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-29,28.5,,39
,,,,,,,,,,,,,,,,,,,,143,대구,2014-06-30,28.6,,49
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-01,30.7,,46
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-02,27.3,,57
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-03,22,0.5,94
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-04,26.4,,59
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-05,25.8,,65
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-06,21.4,1,94
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-07,25.2,,78
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-08,25.9,0.5,94
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-09,28.8,,72
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-10,33.4,,42
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-11,33.1,,29
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-12,30.1,,40
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-13,29.6,,47
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-14,32.8,,32
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-15,27.4,,71
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-16,30.4,,43
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-17,26.4,,80
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-18,26.7,,71
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-19,31.2,,55
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-20,31.8,,42
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-21,33.5,,37
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-22,31.4,,47
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-23,31.8,,54
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-24,28.3,,72
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-25,31.8,,54
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-26,31.1,,40
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-27,28.9,,44
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-28,29.2,,41
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-29,31.5,,50
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-30,33.7,,44
,,,,,,,,,,,,,,,,,,,,143,대구,2014-07-31,25,10.5,89
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-01,30.4,,58
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-02,26.3,1,80
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-03,27.5,,78
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-04,25.7,0,96
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-05,32.6,,57
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-06,30.5,,66
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-07,21.6,5.5,97
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-08,23.6,,80
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-09,26.7,,62
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-10,22.3,1.5,93
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-11,29.1,,40
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-12,31,,38
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-13,26.1,,82
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-14,21.2,1,95
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-15,25.4,,78
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-16,27.9,,60
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-17,24.8,,56
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-18,22,0.5,98
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-19,25.8,0.5,92
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-20,24.7,1,96
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-21,29.2,,51
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-22,29.9,,45
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-23,30.3,,35
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-24,27.4,,66
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-25,22.8,0.5,94
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-26,27.3,,72
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-27,23.6,,68
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-28,25.3,,55
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-29,25,,55
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-30,24.4,,45
,,,,,,,,,,,,,,,,,,,,143,대구,2014-08-31,24.1,,54
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-01,25.8,,53
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-02,24,,66
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-03,25.4,0.5,83
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-04,27.7,,46
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-05,29.5,,35
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-06,27.7,,48
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-07,28.4,,54
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-08,30,,38
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-09,27.3,,52
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-10,26.5,,55
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-11,26,,50
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-12,24.3,,59
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-13,24.3,,45
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-14,25,,51
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-15,26.6,,42
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-16,25.2,,54
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-17,22.4,,73
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-18,22.6,,47
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-19,23,,49
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-20,24.7,,27
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-21,25.1,,35
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-22,24.1,,51
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-23,24.6,,54
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-24,19.9,1,95
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-25,23.8,,59
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-26,22,,48
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-27,24.8,,49
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-28,24.7,,52
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-29,21.1,,82
,,,,,,,,,,,,,,,,,,,,143,대구,2014-09-30,18.7,,71
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-01,21.1,,62
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-02,23.5,,46
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-03,21,,46
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-04,18.8,,48
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-05,18.8,,44
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-06,20.6,,34
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-07,20.8,,33
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-08,20.8,,44
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-09,22,,45
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-10,21.6,,54
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-11,19.9,,52
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-12,20,,66
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-13,17.9,0.5,63
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-14,16.4,,50
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-15,18.8,,52
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-16,17.4,,14
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-17,18.2,,26
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-18,19.7,,30
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-19,20.2,,43
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-20,19.4,0,97
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-21,15.2,4,93
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-22,14.5,,67
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-23,16.1,,53
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-24,18.7,,52
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-25,20,,41
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-26,20.6,,42
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-27,16.8,,40
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-28,16.4,,33
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-29,16.5,,44
,,,,,,,,,,,,,,,,,,,,143,대구,2014-10-30,17.4,,57
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-01,15.7,,63
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-02,17.2,,34
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-03,16.1,,49
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-04,12.2,,34
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-05,12.8,,22
