day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity,,,행 레이블,평균 : H_text,평균 : HR_text,평균 : S_text,평균 : ST_text,평균 : DU_text,평균 : ER_text
6.2일,kt wiz,6,2,1,9,0,1,0,수원,24.5,0,26,,,,,,,,,
6.4화,kt wiz,8,1,1,6,2,0,0,서울,26,0,50,,,,,,,,,
6.5수,kt wiz,11,0,2,2,0,1,0,서울,25.8,0,55,,,,,,,,,
6.6목,kt wiz,13,1,0,4,2,3,0,서울,22.2,0,74,,,,,,,,,
6.7금,kt wiz,6,1,0,3,0,0,1,수원,24,0,58,,,,,,,,,
6.8토,kt wiz,15,0,0,3,0,1,1,수원,23.5,0,61,,,,,,,,,
6.9일,kt wiz,9,0,2,5,0,0,1,수원,23,0,72,,,,,,,,,
6.11화,kt wiz,4,1,0,11,0,2,0,수원,23.3,0,51,,,,,,,,,
6.12수,kt wiz,6,0,4,7,0,0,0,수원,23.1,0,58,,,,,,,,,
6.13목,kt wiz,11,0,1,6,0,0,1,수원,26.9,0,45,,,,,,,,,
6.14금,kt wiz,10,1,0,5,3,0,0,대구,21.4,0,69,,,,,,,,,
6.15토,kt wiz,13,0,1,4,1,1,1,대구,27.7,0,39,,,,,,,,,
6.16일,kt wiz,8,0,2,9,1,1,1,대구,22.3,0,61,,,,,,,,,
6.18화,kt wiz,5,1,0,10,0,0,0,서울,22.8,0,69,,,,,,,,,
6.19수,kt wiz,7,0,0,10,1,0,0,서울,23.1,0,74,,,,,,,,,
6.20목,kt wiz,6,0,0,9,0,0,0,서울,24.9,0,59,,,,,,,,,
6.21금,kt wiz,8,1,0,7,2,0,1,수원,24.3,0,73,,,,,,,,,
6.22토,kt wiz,9,1,1,6,1,2,0,수원,28.4,0,47,,,,,,,,,
6.23일,kt wiz,12,1,0,6,0,0,1,수원,27.4,0,46,,,,,,,,,
6.27목,kt wiz,14,1,1,5,1,1,1,부산,23.9,0,89,,,,,,,,,
6.28금,kt wiz,16,1,0,6,0,1,1,수원,25.2,0,73,,,,,,,,,
6.29토,kt wiz,10,2,0,1,2,0,1,수원,25.7,0,73,,,,,,,,,
6.30일,kt wiz,12,2,2,10,0,0,1,수원,25,0,81,,,,,,,,,
7.2화,kt wiz,9,1,0,6,0,0,1,수원,27.1,0,56,,,,,,,,,
7.3수,kt wiz,8,1,1,6,2,0,1,수원,26.7,0,66,,,,,,,,,
7.4목,kt wiz,9,0,0,5,1,0,1,수원,27.1,0,48,,,,,,,,,
7.5금,kt wiz,12,1,1,6,1,0,1,대전,33.1,0,40,,,,,,,,,
7.6토,kt wiz,13,1,1,6,1,1,0,대전,32,0,40,,,,,,,,,
7.7일,kt wiz,6,0,0,5,1,2,1,대전,27.5,0,46,,,,,,,,,
7.9화,kt wiz,6,0,0,4,0,0,0,수원,28.1,0,47,,,,,,,,,
7.11목,kt wiz,5,0,1,4,1,0,0,수원,23.8,0,75,,,,,,,,,
7.12금,kt wiz,13,0,1,10,0,1,0,창원,26,0,64,,,,,,,,,
7.13토,kt wiz,19,2,0,6,2,1,1,창원,23.1,0,76,,,,,,,,,
7.14일,kt wiz,12,1,2,4,2,0,1,창원,23.4,0,73,,,,,,,,,
7.16화,kt wiz,12,1,0,3,1,0,1,서울,28.4,0,61,,,,,,,,,
7.17수,kt wiz,14,0,0,6,1,2,1,서울,28.3,0,61,,,,,,,,,
7.18목,kt wiz,13,1,0,8,0,0,1,서울,30.4,0,53,,,,,,,,,
7.27토,kt wiz,9,1,3,7,2,0,0,수원,30.1,0,80,,,,,,,,,
7.28일,kt wiz,10,0,0,11,0,1,0,수원,27.1,0,82,,,,,,,,,
7.30화,kt wiz,9,0,0,5,0,0,1,수원,29.4,0,79,,,,,,,,,
7.31수,kt wiz,7,0,2,5,1,1,0,수원,28.4,0,84,,,,,,,,,
8.1목,kt wiz,8,0,1,9,0,1,0,수원,29.8,0,76,,,,,,,,,
8.3토,kt wiz,11,0,0,4,1,0,1,서울,29.9,0,68,,,,,,,,,
8.4일,kt wiz,7,0,0,9,0,1,1,서울,26.8,7.7,86,,,,,,,,,
8.6화,kt wiz,8,1,4,9,1,0,1,인천,33.7,0,57,,,,,,,,,
8.7수,kt wiz,4,1,0,4,1,0,0,인천,29.8,0,63,,,,,,,,,
8.8목,kt wiz,8,0,1,9,0,1,0,서울,30.1,0,65,,,,,,,,,
8.9금,kt wiz,6,0,0,5,0,2,0,서울,33,0,58,,,,,,,,,
8.10토,kt wiz,10,2,0,6,1,0,1,수원,34.6,0,44,,,,,,,,,
8.11일,kt wiz,12,0,0,6,1,1,0,수원,32,0,43,,,,,,,,,
8.13화,kt wiz,12,1,0,7,0,1,0,부산,33.3,0,53,,,,,,,,,
8.14수,kt wiz,12,1,0,4,2,1,1,부산,30.3,0,67,,,,,,,,,
8.16금,kt wiz,13,1,0,5,0,0,1,수원,27.7,0,69,,,,,,,,,
8.17토,kt wiz,12,1,0,9,1,0,1,광주,28.7,0,77,,,,,,,,,
8.18일,kt wiz,5,0,1,7,0,0,1,광주,28.6,0,54,,,,,,,,,
8.20화,kt wiz,13,1,1,7,0,0,1,수원,30.7,0,35,,,,,,,,,
8.21수,kt wiz,6,0,1,7,1,1,0,수원,28.7,0,50,,,,,,,,,
8.22목,kt wiz,11,0,0,4,2,0,1,수원,27.4,0,63,,,,,,,,,
8.24토,kt wiz,10,3,0,8,1,4,0,서울,27.3,0,50,,,,,,,,,
8.25일,kt wiz,11,2,1,4,0,0,1,서울,28.2,0,52,,,,,,,,,
8.27화,kt wiz,8,0,0,4,1,0,0,창원,23.4,0,88,,,,,,,,,
8.28수,kt wiz,8,3,1,9,0,0,1,창원,24.2,0.2,92,,,,,,,,,
8.29목,kt wiz,16,1,0,2,2,1,1,수원,24.6,0,74,,,,,,,,,
8.30금,kt wiz,5,0,2,6,1,0,0,수원,24.3,0,66,,,,,,,,,
8.31토,kt wiz,14,0,0,10,2,0,1,대전,26.9,0,58,,,,,,,,,
9.1일,kt wiz,9,0,3,6,2,0,0,대전,26,0,71,,,,,,,,,
9.3화,kt wiz,3,0,0,7,1,1,0,수원,24.7,0,79,,,,,,,,,
9.6금,kt wiz,11,2,2,5,0,1,1,수원,28.2,0,83,,,,,,,,,
9.8일,kt wiz,8,0,1,6,0,0,1,수원,25.1,0,90,,,,,,,,,
9.10화,kt wiz,7,0,1,10,1,2,0,대구,29,0,57,,,,,,,,,
9.11수,kt wiz,13,1,0,5,0,2,0,대구,24.5,0,72,,,,,,,,,
9.12목,kt wiz,13,0,0,9,0,0,0,수원,17.8,12.8,99,,,,,,,,,
9.13금,kt wiz,9,0,0,8,0,0,0,수원,27,0,58,,,,,,,,,
9.14토,kt wiz,7,1,1,3,0,0,1,수원,23.4,0,95,,,,,,,,,
9.15일,kt wiz,11,2,2,10,1,1,1,인천,25.6,0,69,,,,,,,,,
9.16월,kt wiz,7,1,0,6,1,0,0,수원,27.9,0,42,,,,,,,,,
9.20금,kt wiz,9,3,2,11,1,0,1,부산,22.3,0,61,,,,,,,,,
9.21토,kt wiz,10,0,3,7,1,3,0,수원,18.5,0,84,,,,,,,,,
9.23월,kt wiz,11,0,1,6,1,1,1,수원,21.7,0,61,,,,,,,,,
9.24화,kt wiz,14,0,0,8,1,1,1,수원,22,0,46,,,,,,,,,
9.26목,kt wiz,7,1,1,7,0,1,0,수원,24.6,0,64,,,,,,,,,
9.28토,kt wiz,8,1,2,7,1,1,1,수원,24.9,0,69,,,,,,,,,
9.29일,kt wiz,7,3,1,2,3,0,1,수원,23.4,0,66,,,,,,,,,
