day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity,,,행 레이블,평균 : H_text,평균 : HR_text,평균 : S_text,평균 : ST_text,평균 : DU_text,평균 : ER_text
5.14수,KIA 타이거즈,12,0,2,8,1,2,0,창원,16.9,0,64,,,,,,,,,
5.15목,KIA 타이거즈,8,4,2,5,0,1,1,창원,25.3,0,24,,,,,,,,,
5.16금,KIA 타이거즈,6,0,3,8,0,0,0,광주,23.3,0,40,,,,,,,,,
5.17토,KIA 타이거즈,11,1,1,8,0,2,0,광주,25.3,0,22,,,,,,,,,
5.18일,KIA 타이거즈,6,0,0,4,0,1,0,광주,24.9,0,34,,,,,,,,,
5.20화,KIA 타이거즈,12,4,1,3,0,2,1,광주,21.7,0,69,,,,,,,,,
5.21수,KIA 타이거즈,8,0,0,7,1,1,0,광주,23.2,0,47,,,,,,,,,
5.22목,KIA 타이거즈,15,3,0,7,3,1,0,광주,25.8,0,54,,,,,,,,,
5.23금,KIA 타이거즈,6,0,0,7,1,0,0,부산,18.4,0,77,,,,,,,,,
5.24토,KIA 타이거즈,12,1,0,3,0,2,1,부산,21.6,0,63,,,,,,,,,
5.25일,KIA 타이거즈,14,1,1,4,2,0,1,부산,18.3,0.8,98,,,,,,,,,
5.27화,KIA 타이거즈,12,0,0,8,2,0,1,광주,27.2,0,40,,,,,,,,,
5.28수,KIA 타이거즈,12,1,1,10,0,0,0,광주,24.5,0,52,,,,,,,,,
5.29목,KIA 타이거즈,16,2,2,10,1,0,0,광주,29.7,0,27,,,,,,,,,
5.30금,KIA 타이거즈,8,2,0,5,2,2,0,광주,30.8,0,24,,,,,,,,,
5.31토,KIA 타이거즈,9,3,1,7,0,0,0,광주,30.3,0,39,,,,,,,,,
6.1일,KIA 타이거즈,13,1,2,4,2,0,1,광주,25.9,0,41,,,,,,,,,
6.3화,KIA 타이거즈,8,0,1,10,0,0,0,대구,21,0,78,,,,,,,,,
6.4수,KIA 타이거즈,7,1,0,6,0,0,0,대구,22.6,0,61,,,,,,,,,
6.5목,KIA 타이거즈,15,1,1,13,0,2,1,대구,21,0,81,,,,,,,,,
6.6금,KIA 타이거즈,13,0,2,7,1,1,1,서울,28.8,0,51,,,,,,,,,
6.7토,KIA 타이거즈,11,3,1,3,0,0,1,서울,25.8,0,55,,,,,,,,,
6.8일,KIA 타이거즈,10,0,0,6,0,0,0,서울,22.5,0,72,,,,,,,,,
6.10화,KIA 타이거즈,20,3,2,4,0,2,0,광주,25.9,0,56,,,,,,,,,
6.11수,KIA 타이거즈,12,1,0,5,1,0,1,광주,24.8,0,54,,,,,,,,,
6.12목,KIA 타이거즈,17,2,2,6,0,2,1,광주,23.8,0,57,,,,,,,,,
6.13금,KIA 타이거즈,7,1,0,3,2,1,0,부산,21.2,0,87,,,,,,,,,
6.14토,KIA 타이거즈,11,1,1,10,1,0,0,부산,23.7,0,71,,,,,,,,,
6.15일,KIA 타이거즈,11,1,0,9,1,0,1,부산,25.8,0,56,,,,,,,,,
6.17화,KIA 타이거즈,8,1,2,12,0,2,0,광주,22.4,0,63,,,,,,,,,
6.18수,KIA 타이거즈,12,0,2,9,3,0,0,광주,26,0,43,,,,,,,,,
6.19목,KIA 타이거즈,6,1,3,3,2,0,1,광주,27.2,0,49,,,,,,,,,
6.20금,KIA 타이거즈,12,1,0,9,1,1,1,서울,26,0.2,77,,,,,,,,,
6.21토,KIA 타이거즈,6,1,0,2,0,1,1,서울,25.7,0,73,,,,,,,,,
6.22일,KIA 타이거즈,5,0,0,5,0,0,1,서울,27.3,0,63,,,,,,,,,
6.24화,KIA 타이거즈,11,1,0,6,0,0,0,광주,26.8,0,45,,,,,,,,,
6.25수,KIA 타이거즈,11,0,2,3,2,0,1,광주,25.5,0,61,,,,,,,,,
6.26목,KIA 타이거즈,12,1,0,6,1,0,1,광주,26.3,0,61,,,,,,,,,
7.1화,KIA 타이거즈,5,1,0,9,0,2,0,광주,27.9,0,51,,,,,,,,,
7.3목,KIA 타이거즈,8,2,1,5,1,0,1,광주,22,0,90,,,,,,,,,
7.4금,KIA 타이거즈,15,2,1,11,2,0,1,서울,31.6,0,41,,,,,,,,,
7.5토,KIA 타이거즈,11,0,1,11,1,2,0,서울,27.4,0,66,,,,,,,,,
7.6일,KIA 타이거즈,8,1,2,6,0,0,0,서울,28.1,0,52,,,,,,,,,
7.8화,KIA 타이거즈,18,3,0,7,2,0,1,인천,27.9,0,78,,,,,,,,,
7.9수,KIA 타이거즈,11,2,0,5,0,1,0,인천,26.8,0,91,,,,,,,,,
7.10목,KIA 타이거즈,10,1,1,8,0,0,1,인천,31.4,0,49,,,,,,,,,
7.11금,KIA 타이거즈,10,2,2,4,0,2,0,광주,31.3,0,40,,,,,,,,,
7.12토,KIA 타이거즈,16,0,2,9,3,0,1,광주,28,0,52,,,,,,,,,
7.13일,KIA 타이거즈,4,0,0,4,1,1,0,광주,27.1,0,62,,,,,,,,,
7.22화,KIA 타이거즈,6,0,1,5,1,1,1,광주,29,0,63,,,,,,,,,
7.23수,KIA 타이거즈,13,4,0,11,0,1,0,광주,29.8,0,61,,,,,,,,,
7.24목,KIA 타이거즈,5,0,2,7,0,1,0,광주,30.1,0,71,,,,,,,,,
7.25금,KIA 타이거즈,9,0,0,5,0,2,0,대전,33,0,61,,,,,,,,,
7.26토,KIA 타이거즈,4,0,2,9,0,1,0,대전,25.5,0,69,,,,,,,,,
7.27일,KIA 타이거즈,18,4,1,5,0,1,1,대전,28.8,0,63,,,,,,,,,
7.29화,KIA 타이거즈,13,2,0,6,4,1,0,창원,26.1,0,81,,,,,,,,,
7.30수,KIA 타이거즈,9,1,2,9,2,1,0,창원,30.7,0,48,,,,,,,,,
7.31목,KIA 타이거즈,5,0,0,8,1,0,0,창원,30.5,0,62,,,,,,,,,
8.1금,KIA 타이거즈,14,0,1,7,1,1,0,광주,29.1,0,59,,,,,,,,,
8.5화,KIA 타이거즈,8,1,1,5,0,0,0,서울,28.4,0,79,,,,,,,,,
8.7목,KIA 타이거즈,9,0,2,8,1,1,0,인천,25,0,99,,,,,,,,,
8.8금,KIA 타이거즈,9,0,2,8,0,0,1,인천,28.7,0,60,,,,,,,,,
8.9토,KIA 타이거즈,9,2,0,7,2,0,1,광주,28,0,56,,,,,,,,,
8.10일,KIA 타이거즈,8,1,1,7,0,0,1,광주,27.2,0,60,,,,,,,,,
8.12화,KIA 타이거즈,4,1,0,2,0,0,1,광주,29,0,56,,,,,,,,,
8.13수,KIA 타이거즈,5,0,1,5,2,1,0,광주,25.3,0,76,,,,,,,,,
8.16토,KIA 타이거즈,16,0,1,7,2,0,0,광주,27.8,0,65,,,,,,,,,
8.22금,KIA 타이거즈,8,1,1,6,2,1,0,서울,26.6,0,71,,,,,,,,,
8.23토,KIA 타이거즈,9,1,0,4,1,0,1,광주,28,0,56,,,,,,,,,
8.25월,KIA 타이거즈,3,0,0,6,2,0,0,광주,26.5,0,79,,,,,,,,,
8.27수,KIA 타이거즈,8,1,1,9,0,2,0,서울,27.5,0,60,,,,,,,,,
8.28목,KIA 타이거즈,11,1,3,8,0,4,0,부산,22.1,0,77,,,,,,,,,
8.29금,KIA 타이거즈,12,1,0,15,0,2,1,부산,23.4,0,68,,,,,,,,,
8.30토,KIA 타이거즈,7,0,2,10,1,1,0,광주,26,0,64,,,,,,,,,
8.31일,KIA 타이거즈,10,1,3,6,0,1,0,광주,23.8,0,66,,,,,,,,,
9.6토,KIA 타이거즈,15,3,2,5,1,1,1,창원,23,0,73,,,,,,,,,
9.7일,KIA 타이거즈,6,0,1,10,1,1,0,창원,24.5,0,76,,,,,,,,,
9.9화,KIA 타이거즈,10,0,4,4,0,0,1,광주,24.5,0,64,,,,,,,,,
9.10수,KIA 타이거즈,10,0,0,6,1,0,0,광주,24.8,0,40,,,,,,,,,
9.11목,KIA 타이거즈,7,2,0,12,0,0,0,대구,26,0,50,,,,,,,,,
9.12금,KIA 타이거즈,11,0,0,8,1,0,0,대구,24.3,0,59,,,,,,,,,
9.13토,KIA 타이거즈,9,0,1,8,0,0,1,대전,25.4,0,60,,,,,,,,,
9.14일,KIA 타이거즈,13,3,0,5,0,0,0,대전,24.9,0,53,,,,,,,,,
10.1수,KIA 타이거즈,6,1,1,10,1,0,0,광주,22.4,0,61,,,,,,,,,
10.2목,KIA 타이거즈,9,1,0,8,1,0,1,광주,21.8,0,64,,,,,,,,,
10.3금,KIA 타이거즈,8,0,2,5,1,2,1,광주,17.7,0,60,,,,,,,,,
10.4토,KIA 타이거즈,12,0,0,7,0,1,0,광주,20.6,0,47,,,,,,,,,
10.5일,KIA 타이거즈,8,1,0,9,0,1,0,광주,20.9,0,45,,,,,,,,,
10.7화,KIA 타이거즈,12,1,0,8,0,2,0,서울,18.3,0,46,,,,,,,,,
10.8수,KIA 타이거즈,9,0,0,11,1,2,0,서울,20.3,0,54,,,,,,,,,
10.9목,KIA 타이거즈,15,0,0,9,1,2,0,서울,22.1,0,46,,,,,,,,,
10.11토,KIA 타이거즈,10,0,1,9,1,0,1,광주,22.8,0,45,,,,,,,,,
10.12일,KIA 타이거즈,11,2,0,9,0,0,0,광주,16.7,0.5,85,,,,,,,,,
10.13월,KIA 타이거즈,7,1,0,10,1,1,0,광주,19,0,59,,,,,,,,,
10.16목,KIA 타이거즈,13,0,0,13,1,1,1,대구,17.4,0,14,,,,,,,,,
10.17금,KIA 타이거즈,7,1,2,9,1,0,1,광주,19.3,0,26,,,,,,,,,
4.1수,KIA 타이거즈,5,0,0,12,0,0,1,인천,15.7,0,55,,,,,,,,,
4.3금,KIA 타이거즈,12,2,0,8,1,0,1,수원,12.3,0,77,,,,,,,,,
4.4토,KIA 타이거즈,14,2,4,10,1,0,1,수원,14.3,0,70,,,,,,,,,
4.5일,KIA 타이거즈,8,0,0,5,2,1,1,수원,10.7,0.1,98,,,,,,,,,
4.7화,KIA 타이거즈,6,1,0,9,0,0,0,광주,9.3,0,63,,,,,,,,,
4.8수,KIA 타이거즈,5,1,1,7,0,0,0,광주,11.1,0,56,,,,,,,,,
4.9목,KIA 타이거즈,7,2,1,5,1,0,0,광주,13.2,0,50,,,,,,,,,
4.10금,KIA 타이거즈,10,1,0,13,1,1,0,대구,15.5,0,37,,,,,,,,,
4.11토,KIA 타이거즈,6,0,0,11,1,0,0,대구,18.1,0,28,,,,,,,,,
4.12일,KIA 타이거즈,10,4,1,4,0,0,1,대구,13.6,0,57,,,,,,,,,
4.15수,KIA 타이거즈,16,0,0,6,0,1,1,서울,15.7,0,49,,,,,,,,,
4.16목,KIA 타이거즈,14,0,0,9,1,2,0,서울,10.6,0,62,,,,,,,,,
4.17금,KIA 타이거즈,6,0,0,8,0,0,0,광주,17.3,0,32,,,,,,,,,
4.18토,KIA 타이거즈,7,0,0,10,2,1,0,광주,18,0,24,,,,,,,,,
4.19일,KIA 타이거즈,8,1,1,10,1,0,0,광주,18.5,0,80,,,,,,,,,
4.21화,KIA 타이거즈,7,0,0,7,0,0,1,광주,18,0,23,,,,,,,,,
4.22수,KIA 타이거즈,13,0,0,6,1,0,0,광주,18.1,0,40,,,,,,,,,
4.23목,KIA 타이거즈,14,1,0,11,2,0,1,광주,20.2,0,22,,,,,,,,,
4.24금,KIA 타이거즈,6,0,0,9,1,1,0,서울,19.2,0,22,,,,,,,,,
4.25토,KIA 타이거즈,7,1,1,9,0,0,1,서울,20.2,0,16,,,,,,,,,
4.26일,KIA 타이거즈,5,0,2,13,0,1,0,서울,22,0,45,,,,,,,,,
4.29수,KIA 타이거즈,10,1,0,4,0,0,1,광주,19.2,0,72,,,,,,,,,
4.30목,KIA 타이거즈,3,0,0,7,2,2,0,광주,23.6,0,53,,,,,,,,,
5.1금,KIA 타이거즈,4,0,3,5,0,2,0,광주,23.9,0,57,,,,,,,,,
5.2토,KIA 타이거즈,8,2,0,4,1,1,1,광주,21.9,0,59,,,,,,,,,
5.5화,KIA 타이거즈,6,0,0,5,0,0,0,창원,19.4,0,29,,,,,,,,,
5.6수,KIA 타이거즈,7,0,0,11,1,1,0,창원,18.6,0,51,,,,,,,,,
5.7목,KIA 타이거즈,4,1,1,8,0,1,1,창원,20.9,0,31,,,,,,,,,
5.8금,KIA 타이거즈,9,0,2,10,0,1,0,서울,19.7,0,58,,,,,,,,,
5.9토,KIA 타이거즈,9,1,1,12,0,0,0,서울,21.4,0,48,,,,,,,,,
5.10일,KIA 타이거즈,15,2,3,8,0,1,1,서울,23.7,0,29,,,,,,,,,
5.12화,KIA 타이거즈,5,0,1,7,0,1,1,광주,18.1,0,57,,,,,,,,,
5.13수,KIA 타이거즈,12,1,2,7,2,0,1,광주,23.5,0,31,,,,,,,,,
5.14목,KIA 타이거즈,12,1,1,3,1,1,1,광주,24.8,0,56,,,,,,,,,
5.16토,KIA 타이거즈,12,1,1,8,1,0,0,광주,23.9,0,24,,,,,,,,,
5.17일,KIA 타이거즈,10,0,0,6,0,1,1,광주,23.5,0,20,,,,,,,,,
5.19화,KIA 타이거즈,5,2,1,10,1,3,0,부산,19.1,0,74,,,,,,,,,
5.20수,KIA 타이거즈,12,1,0,6,0,0,1,부산,17.7,0,62,,,,,,,,,
5.21목,KIA 타이거즈,9,1,1,6,0,0,0,부산,21.4,0,45,,,,,,,,,
5.22금,KIA 타이거즈,8,0,0,11,2,1,0,광주,24.4,0,32,,,,,,,,,
5.23토,KIA 타이거즈,5,0,0,10,1,0,1,광주,24.8,0,28,,,,,,,,,
5.24일,KIA 타이거즈,8,1,2,10,1,0,1,광주,25.2,0,27,,,,,,,,,
5.26화,KIA 타이거즈,16,1,1,5,4,0,1,대전,29,0,25,,,,,,,,,
5.27수,KIA 타이거즈,7,0,1,10,1,1,0,대전,29.7,0,18,,,,,,,,,
5.28목,KIA 타이거즈,6,0,1,8,0,2,0,대전,30.3,0,28,,,,,,,,,
5.29금,KIA 타이거즈,12,1,0,5,0,0,1,광주,26.2,0,39,,,,,,,,,
5.30토,KIA 타이거즈,8,2,1,11,0,1,0,광주,21.3,0,67,,,,,,,,,
5.31일,KIA 타이거즈,12,2,3,11,0,1,0,광주,25.2,0,53,,,,,,,,,
6.2화,KIA 타이거즈,15,1,0,5,0,1,1,서울,26.1,0,31,,,,,,,,,
6.3수,KIA 타이거즈,3,1,1,7,0,1,0,서울,28.8,0,16,,,,,,,,,
6.4목,KIA 타이거즈,12,2,0,9,0,0,1,서울,26.2,0,28,,,,,,,,,
6.6토,KIA 타이거즈,5,1,1,10,0,0,1,부산,19.4,0,77,,,,,,,,,
6.7일,KIA 타이거즈,6,1,0,8,1,0,0,부산,21.5,0,80,,,,,,,,,
6.9화,KIA 타이거즈,10,1,0,6,1,1,1,광주,26.8,0,50,,,,,,,,,
6.10수,KIA 타이거즈,7,0,1,8,0,0,0,광주,28.5,0,33,,,,,,,,,
6.11목,KIA 타이거즈,10,1,2,8,1,0,1,광주,24.7,0,71,,,,,,,,,
6.12금,KIA 타이거즈,5,1,0,9,1,1,0,광주,29.4,0,25,,,,,,,,,
6.13토,KIA 타이거즈,9,2,3,7,0,0,1,광주,25.1,0,58,,,,,,,,,
6.16화,KIA 타이거즈,6,0,4,7,1,0,1,서울,28.3,0,53,,,,,,,,,
6.17수,KIA 타이거즈,4,0,0,5,1,1,0,서울,24.1,0,68,,,,,,,,,
6.18목,KIA 타이거즈,12,0,1,5,1,1,0,서울,29.6,0,40,,,,,,,,,
6.19금,KIA 타이거즈,8,2,1,12,2,0,1,광주,26,0,64,,,,,,,,,
6.21일,KIA 타이거즈,12,1,2,7,0,0,1,광주,24.7,0,67,,,,,,,,,
6.23화,KIA 타이거즈,8,2,1,7,0,0,1,창원,23.5,0,68,,,,,,,,,
6.24수,KIA 타이거즈,8,0,0,4,1,0,0,창원,22.8,0,75,,,,,,,,,
6.26금,KIA 타이거즈,3,1,1,8,3,0,0,광주,21.7,0,82,,,,,,,,,
6.27토,KIA 타이거즈,6,1,0,7,0,0,0,광주,22.5,0,82,,,,,,,,,
6.28일,KIA 타이거즈,4,0,1,5,0,2,1,광주,27.4,0,68,,,,,,,,,
7.1수,KIA 타이거즈,8,2,2,3,0,0,1,광주,25,0,62,,,,,,,,,
7.2목,KIA 타이거즈,7,2,3,8,1,1,0,광주,26.2,0,66,,,,,,,,,
7.3금,KIA 타이거즈,9,0,0,5,1,2,0,수원,24.8,0,56,,,,,,,,,
7.4토,KIA 타이거즈,11,1,0,7,1,2,0,수원,27.7,0,43,,,,,,,,,
7.5일,KIA 타이거즈,5,1,0,9,2,0,0,수원,25.4,0,59,,,,,,,,,
7.7화,KIA 타이거즈,8,0,1,4,1,2,1,서울,28.4,0,50,,,,,,,,,
7.8수,KIA 타이거즈,7,2,1,11,1,0,0,서울,25.2,0,65,,,,,,,,,
7.9목,KIA 타이거즈,11,1,0,10,3,2,0,서울,29.3,0,57,,,,,,,,,
7.10금,KIA 타이거즈,6,1,0,8,0,0,0,인천,29.8,0,85,,,,,,,,,
7.11토,KIA 타이거즈,4,0,0,9,1,2,0,인천,29.9,0,80,,,,,,,,,
7.14화,KIA 타이거즈,5,1,0,12,0,0,0,광주,29.4,0,72,,,,,,,,,
7.16목,KIA 타이거즈,17,4,2,6,1,0,1,광주,28.7,0,57,,,,,,,,,
7.21화,KIA 타이거즈,8,0,0,9,0,1,1,대구,27.1,0,80,,,,,,,,,
7.22수,KIA 타이거즈,15,3,0,8,0,0,0,대구,30,0,63,,,,,,,,,
7.23목,KIA 타이거즈,13,3,1,9,1,0,1,대구,29.2,0,66,,,,,,,,,
7.24금,KIA 타이거즈,12,2,4,10,0,0,1,광주,26.2,0,97,,,,,,,,,
7.25토,KIA 타이거즈,9,0,1,8,0,1,0,광주,29.2,0,69,,,,,,,,,
7.26일,KIA 타이거즈,7,1,1,8,1,0,0,광주,31,0,71,,,,,,,,,
7.28화,KIA 타이거즈,9,2,2,7,1,0,1,광주,27,0,82,,,,,,,,,
7.29수,KIA 타이거즈,13,1,0,4,1,0,1,광주,31.7,0,71,,,,,,,,,
7.30목,KIA 타이거즈,7,2,0,6,1,0,1,광주,32.6,0,69,,,,,,,,,
7.31금,KIA 타이거즈,11,1,1,9,1,2,1,대전,32.8,0,62,,,,,,,,,
8.1토,KIA 타이거즈,13,2,2,7,0,0,1,대전,32.8,0,61,,,,,,,,,
8.2일,KIA 타이거즈,8,0,0,7,0,0,1,대전,30.8,0,74,,,,,,,,,
8.4화,KIA 타이거즈,10,2,0,8,0,1,0,서울,29,0,71,,,,,,,,,
8.5수,KIA 타이거즈,6,0,1,6,1,3,0,서울,31.7,0,52,,,,,,,,,
8.6목,KIA 타이거즈,6,0,3,9,0,1,0,광주,33.7,0,54,,,,,,,,,
8.7금,KIA 타이거즈,12,0,2,10,1,1,1,광주,31.3,0,67,,,,,,,,,
8.8토,KIA 타이거즈,6,0,0,12,0,2,0,창원,29.4,0,75,,,,,,,,,
8.9일,KIA 타이거즈,8,2,3,8,1,0,1,창원,31.1,0,69,,,,,,,,,
8.12수,KIA 타이거즈,10,1,1,8,0,0,1,광주,27.1,0,80,,,,,,,,,
8.13목,KIA 타이거즈,4,1,0,9,1,0,0,광주,28.3,0,61,,,,,,,,,
8.14금,KIA 타이거즈,12,4,1,6,0,0,1,광주,30.3,0,55,,,,,,,,,
8.15토,KIA 타이거즈,7,0,1,7,1,0,1,서울,29.2,0,62,,,,,,,,,
8.17월,KIA 타이거즈,6,1,0,6,2,0,0,서울,30.3,0,52,,,,,,,,,
8.18화,KIA 타이거즈,6,1,0,9,0,1,1,광주,27,0,71,,,,,,,,,
8.19수,KIA 타이거즈,8,0,1,6,2,0,1,광주,28,0,67,,,,,,,,,
8.21금,KIA 타이거즈,5,1,0,6,1,0,0,부산,24.4,0,84,,,,,,,,,
8.22토,KIA 타이거즈,5,0,0,10,0,0,0,광주,26,0,84,,,,,,,,,
8.23일,KIA 타이거즈,11,2,1,5,0,0,1,광주,27.5,0,68,,,,,,,,,
8.25화,KIA 타이거즈,5,0,0,13,1,0,1,인천,21.8,0,94,,,,,,,,,
8.26수,KIA 타이거즈,8,1,2,10,0,1,0,인천,23.8,0,86,,,,,,,,,
8.27목,KIA 타이거즈,6,0,2,10,2,0,0,수원,26.9,0,40,,,,,,,,,
8.28금,KIA 타이거즈,3,0,0,10,0,0,0,수원,26.3,0,67,,,,,,,,,
8.29토,KIA 타이거즈,11,1,0,9,0,1,0,광주,28.2,0,50,,,,,,,,,
8.30일,KIA 타이거즈,8,0,0,8,1,0,0,광주,26.2,0,71,,,,,,,,,
9.1화,KIA 타이거즈,8,2,0,10,2,0,0,대전,27.5,0,62,,,,,,,,,
9.2수,KIA 타이거즈,10,0,0,5,0,2,1,대전,22,2,91,,,,,,,,,
9.3목,KIA 타이거즈,9,1,0,4,1,3,0,광주,25.9,0,66,,,,,,,,,
9.4금,KIA 타이거즈,7,1,0,6,1,0,0,광주,27,0,66,,,,,,,,,
9.5토,KIA 타이거즈,12,2,0,6,1,0,1,대구,22,0,89,,,,,,,,,
9.6일,KIA 타이거즈,3,2,0,8,1,0,0,대구,19.9,0,89,,,,,,,,,
9.8화,KIA 타이거즈,4,0,0,4,1,0,0,광주,25.6,0,44,,,,,,,,,
9.9수,KIA 타이거즈,12,2,1,6,0,0,1,광주,26.1,0,46,,,,,,,,,
9.10목,KIA 타이거즈,9,2,0,5,1,0,1,서울,25.5,0,59,,,,,,,,,
9.12토,KIA 타이거즈,8,0,0,7,2,0,1,광주,20.7,0,90,,,,,,,,,
9.13일,KIA 타이거즈,5,0,2,12,0,0,0,광주,23.3,0,50,,,,,,,,,
9.15화,KIA 타이거즈,7,2,0,6,2,1,0,광주,24.4,0,49,,,,,,,,,
9.16수,KIA 타이거즈,3,0,2,4,2,0,1,광주,22.1,0,68,,,,,,,,,
9.17목,KIA 타이거즈,7,1,1,11,1,0,0,광주,25.4,0,59,,,,,,,,,
9.19토,KIA 타이거즈,8,0,0,10,1,2,0,인천,23.7,0,68,,,,,,,,,
9.20일,KIA 타이거즈,5,0,1,8,2,0,0,인천,24,0,71,,,,,,,,,
9.21월,KIA 타이거즈,10,3,1,12,0,0,1,인천,24.5,0,75,,,,,,,,,
9.22화,KIA 타이거즈,9,0,0,5,2,2,0,광주,25.8,0,37,,,,,,,,,
9.24목,KIA 타이거즈,11,2,1,8,1,1,0,창원,21.5,0,79,,,,,,,,,
9.26토,KIA 타이거즈,9,1,1,6,1,0,1,광주,23.9,0,58,,,,,,,,,
9.28월,KIA 타이거즈,9,2,0,8,1,2,0,서울,24.2,0,26,,,,,,,,,
9.29화,KIA 타이거즈,7,0,1,9,0,0,1,부산,21.6,0,61,,,,,,,,,
9.30수,KIA 타이거즈,13,2,3,8,1,2,1,부산,20.8,0,66,,,,,,,,,
10.2금,KIA 타이거즈,5,0,2,15,0,0,1,광주,19.5,0,52,,,,,,,,,
10.3토,KIA 타이거즈,9,1,1,6,1,1,0,광주,21.8,0,66,,,,,,,,,
10.4일,KIA 타이거즈,6,0,0,7,0,0,0,서울,19.7,0,32,,,,,,,,,
10.5월,KIA 타이거즈,8,2,0,9,1,4,0,광주,23.6,0,40,,,,,,,,,
10.6화,KIA 타이거즈,8,0,1,11,0,1,0,광주,23.5,0,39,,,,,,,,,
4.1금,KIA 타이거즈,8,1,0,10,1,0,0,창원,16.1,0,65,,,,,,,,,
4.2토,KIA 타이거즈,8,1,1,8,0,0,1,창원,16.7,0,70,,,,,,,,,
4.5화,KIA 타이거즈,6,1,0,10,2,0,1,광주,17.2,0,18,,,,,,,,,
4.7목,KIA 타이거즈,9,0,1,6,1,0,0,광주,16.4,0,71,,,,,,,,,
4.8금,KIA 타이거즈,3,0,1,7,2,4,0,수원,9.9,0,90,,,,,,,,,
4.9토,KIA 타이거즈,9,0,3,9,0,0,1,수원,15.6,0,81,,,,,,,,,
4.10일,KIA 타이거즈,14,1,0,6,2,3,0,수원,11.7,0,89,,,,,,,,,
4.12화,KIA 타이거즈,10,4,0,9,0,2,1,인천,15.3,0,51,,,,,,,,,
4.13수,KIA 타이거즈,6,0,0,10,2,0,0,인천,16.5,0,92,,,,,,,,,
4.14목,KIA 타이거즈,10,1,0,11,0,0,0,인천,9.9,0,98,,,,,,,,,
4.15금,KIA 타이거즈,13,1,3,4,2,1,1,광주,20.6,0,39,,,,,,,,,
4.17일,KIA 타이거즈,11,1,0,5,0,0,0,광주,14.7,0,49,,,,,,,,,
4.19화,KIA 타이거즈,11,2,0,5,1,1,1,광주,19.2,0,41,,,,,,,,,
4.20수,KIA 타이거즈,7,0,2,6,2,1,0,광주,18.4,0,42,,,,,,,,,
4.21목,KIA 타이거즈,7,0,0,8,0,2,0,광주,15.9,0,94,,,,,,,,,
4.22금,KIA 타이거즈,10,2,0,10,0,2,0,부산,16.9,0,81,,,,,,,,,
4.23토,KIA 타이거즈,21,3,0,7,0,1,1,부산,17,0,47,,,,,,,,,
4.24일,KIA 타이거즈,15,2,3,5,0,0,1,부산,17.1,0,44,,,,,,,,,
4.26화,KIA 타이거즈,7,0,1,11,0,1,0,대전,26.1,0,28,,,,,,,,,
4.28목,KIA 타이거즈,7,1,0,13,0,0,0,대전,18.5,0,58,,,,,,,,,
4.29금,KIA 타이거즈,7,0,0,9,0,0,1,광주,19.9,0,31,,,,,,,,,
4.30토,KIA 타이거즈,11,1,0,7,1,1,0,광주,21.9,0,43,,,,,,,,,
5.1일,KIA 타이거즈,7,1,0,3,1,2,0,광주,23,0,47,,,,,,,,,
5.3화,KIA 타이거즈,7,1,0,6,0,0,1,광주,13.9,0,67,,,,,,,,,
5.4수,KIA 타이거즈,7,1,0,11,1,1,1,광주,20.8,0,44,,,,,,,,,
5.5목,KIA 타이거즈,18,2,0,5,2,2,1,광주,21,0,43,,,,,,,,,
5.6금,KIA 타이거즈,13,2,0,5,1,0,0,서울,14.9,0,95,,,,,,,,,
5.7토,KIA 타이거즈,6,1,1,5,0,2,0,서울,21.1,0,39,,,,,,,,,
5.8일,KIA 타이거즈,11,0,0,9,0,1,0,서울,22.9,0,27,,,,,,,,,
5.11수,KIA 타이거즈,14,1,3,6,0,1,1,광주,21.8,0,59,,,,,,,,,
5.12목,KIA 타이거즈,16,2,0,10,2,0,1,광주,24,0,48,,,,,,,,,
5.13금,KIA 타이거즈,6,0,0,2,0,0,1,광주,22.1,0,53,,,,,,,,,
5.14토,KIA 타이거즈,12,1,1,3,0,1,1,광주,23,0,45,,,,,,,,,
5.15일,KIA 타이거즈,9,2,1,7,0,0,1,광주,23.2,0,79,,,,,,,,,
5.17화,KIA 타이거즈,11,0,2,10,1,0,0,서울,26.1,0,30,,,,,,,,,
5.18수,KIA 타이거즈,9,2,0,4,3,2,0,서울,28.8,0,18,,,,,,,,,
5.19목,KIA 타이거즈,11,0,2,7,2,1,0,서울,29.4,0,21,,,,,,,,,
5.20금,KIA 타이거즈,9,2,1,5,2,0,1,광주,27.4,0,39,,,,,,,,,
5.21토,KIA 타이거즈,8,2,0,8,2,1,0,광주,27.6,0,28,,,,,,,,,
5.22일,KIA 타이거즈,10,0,5,3,1,1,1,광주,28.2,0,30,,,,,,,,,
5.24화,KIA 타이거즈,8,2,0,6,0,0,1,대구,19.5,0,88,,,,,,,,,
5.25수,KIA 타이거즈,9,1,0,9,1,1,0,대구,27,0,45,,,,,,,,,
5.26목,KIA 타이거즈,15,2,1,7,1,0,1,대구,26.3,0,49,,,,,,,,,
5.27금,KIA 타이거즈,10,2,0,9,0,1,0,광주,25.1,0,53,,,,,,,,,
5.28토,KIA 타이거즈,12,0,2,8,1,1,0,광주,26.4,0,42,,,,,,,,,
5.29일,KIA 타이거즈,11,2,2,8,0,0,0,광주,24.1,0,55,,,,,,,,,
