day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
7.11화,18:30,KIA 타이거즈,13,2,2,8,0,0,승
7.11화,18:30,삼성 라이온즈,8,2,0,6,2,2,승
7.11화,18:30,kt wiz,10,0,4,8,1,0,패
7.11화,18:30,키움 히어로즈,9,2,0,4,0,0,승
7.11화,18:30,두산 베어스,7,1,0,9,0,2,패
7.12수,18:30,LG 트윈스,14,3,0,6,0,2,승
7.12수,18:30,SK 와이번스,11,1,1,8,1,1,패
7.12수,18:30,롯데 자이언츠,10,1,0,4,1,1,승
7.12수,18:30,한화 이글스,10,0,1,7,0,1,패
7.12수,18:30,NC 다이노스,11,1,0,9,1,1,패
7.12수,18:30,KIA 타이거즈,13,3,0,5,2,1,승
7.12수,18:30,삼성 라이온즈,16,0,3,8,3,0,승
7.12수,18:30,kt wiz,9,1,0,8,1,0,패
7.12수,18:30,키움 히어로즈,8,0,0,9,2,1,패
7.12수,18:30,두산 베어스,11,1,1,6,2,0,승
7.13목,18:30,LG 트윈스,16,3,1,3,1,2,승
7.13목,18:30,SK 와이번스,5,1,0,9,0,1,패
7.13목,18:30,롯데 자이언츠,12,1,0,6,1,0,패
7.13목,18:30,한화 이글스,8,2,0,4,1,0,승
7.13목,18:30,NC 다이노스,6,0,0,9,0,0,패
7.13목,18:30,KIA 타이거즈,9,2,0,9,0,0,승
7.13목,18:30,삼성 라이온즈,12,1,1,6,0,0,패
7.13목,18:30,kt wiz,12,2,1,5,2,2,승
7.13목,18:30,키움 히어로즈,10,0,0,8,0,0,패
7.13목,18:30,두산 베어스,14,1,0,5,1,0,승
7.18화,18:30,KIA 타이거즈,11,2,1,8,0,0,승
7.18화,18:30,키움 히어로즈,5,1,0,9,0,0,패
7.18화,18:30,kt wiz,6,0,0,6,0,0,패
7.18화,18:30,LG 트윈스,8,0,0,3,0,1,승
7.18화,18:30,NC 다이노스,14,2,0,6,0,2,승
7.18화,18:30,한화 이글스,9,0,0,7,3,1,패
7.18화,18:30,두산 베어스,10,1,0,3,2,0,승
7.18화,18:30,SK 와이번스,5,1,0,2,1,1,패
7.18화,18:30,삼성 라이온즈,3,0,0,7,2,1,패
7.18화,18:30,롯데 자이언츠,7,2,2,8,1,0,승
7.19수,18:30,KIA 타이거즈,8,1,0,8,3,0,패
7.19수,18:30,키움 히어로즈,10,0,0,7,0,2,승
7.19수,18:30,kt wiz,6,1,0,2,2,3,패
7.19수,18:30,LG 트윈스,8,0,0,3,0,1,승
7.19수,18:30,NC 다이노스,19,2,3,6,0,2,승
7.19수,18:30,한화 이글스,13,3,0,7,2,2,패
7.19수,18:30,두산 베어스,10,1,0,10,1,0,패
7.19수,18:30,SK 와이번스,13,5,1,4,2,1,승
7.19수,18:30,삼성 라이온즈,7,2,0,6,0,0,승
7.19수,18:30,롯데 자이언츠,8,0,1,10,2,0,패
7.20목,18:30,KIA 타이거즈,17,0,1,9,1,2,승
7.20목,18:30,키움 히어로즈,11,1,0,8,2,1,패
7.20목,18:30,kt wiz,10,0,2,7,1,1,패
7.20목,18:30,LG 트윈스,16,1,0,5,0,0,승
7.20목,18:30,NC 다이노스,12,3,1,7,0,0,승
7.20목,18:30,한화 이글스,8,2,0,8,0,1,패
7.20목,18:30,두산 베어스,11,2,0,8,0,0,승
7.20목,18:30,SK 와이번스,8,1,0,9,0,1,패
7.20목,18:30,삼성 라이온즈,8,0,1,11,1,0,무
7.20목,18:30,롯데 자이언츠,9,0,1,11,1,2,무
7.21금,18:30,한화 이글스,9,3,1,7,1,0,패
7.21금,18:30,두산 베어스,11,3,0,5,0,1,승
7.21금,18:30,kt wiz,8,0,2,10,0,1,패
7.21금,18:30,키움 히어로즈,7,0,0,3,1,0,승
7.21금,18:30,LG 트윈스,16,3,0,8,3,1,승
7.21금,18:30,삼성 라이온즈,9,1,1,11,0,2,패
7.21금,18:30,롯데 자이언츠,10,1,2,9,1,0,승
7.21금,18:30,KIA 타이거즈,14,2,0,5,2,1,패
7.21금,18:30,SK 와이번스,14,3,0,6,1,1,패
7.21금,18:30,NC 다이노스,13,0,0,3,0,0,승
7.22토,18:00,한화 이글스,10,0,0,4,2,0,패
7.22토,18:00,두산 베어스,18,3,0,3,2,2,승
7.22토,18:00,kt wiz,10,1,0,4,2,1,승
7.22토,18:00,키움 히어로즈,5,2,2,7,0,1,패
7.22토,18:00,롯데 자이언츠,2,0,1,14,0,0,승
7.22토,18:00,KIA 타이거즈,5,0,1,8,0,1,패
7.22토,18:00,SK 와이번스,7,0,0,9,1,2,패
7.22토,18:00,NC 다이노스,13,1,1,5,2,1,승
7.23일,18:00,한화 이글스,13,1,2,3,0,1,패
7.23일,18:00,두산 베어스,12,2,0,4,1,0,승
7.23일,18:00,kt wiz,8,1,3,10,0,1,패
7.23일,18:00,키움 히어로즈,9,2,1,10,0,1,승
7.23일,18:00,LG 트윈스,7,3,0,7,2,2,패
7.23일,18:00,삼성 라이온즈,11,1,1,4,0,1,승
7.23일,18:00,롯데 자이언츠,8,0,0,8,1,0,승
7.23일,18:00,KIA 타이거즈,7,0,1,5,1,0,패
7.23일,18:00,SK 와이번스,7,1,0,11,1,1,패
7.23일,18:00,NC 다이노스,11,1,0,5,0,0,승
7.25화,18:30,NC 다이노스,6,0,0,10,0,1,패
7.25화,18:30,삼성 라이온즈,6,0,1,5,0,0,승
7.25화,18:30,두산 베어스,15,3,1,6,0,0,승
7.25화,18:30,kt wiz,7,0,0,7,0,1,패
7.25화,18:30,SK 와이번스,15,3,2,5,0,2,패
7.25화,18:30,KIA 타이거즈,15,2,0,8,0,0,승
7.25화,18:30,키움 히어로즈,10,3,0,9,0,0,승
7.25화,18:30,LG 트윈스,5,0,0,8,2,1,패
7.26수,18:30,한화 이글스,12,2,1,6,3,2,패
7.26수,18:30,롯데 자이언츠,13,2,1,4,2,1,승
7.26수,18:30,NC 다이노스,6,0,0,8,1,0,패
7.26수,18:30,삼성 라이온즈,8,3,0,7,2,0,승
7.26수,18:30,두산 베어스,13,0,2,6,0,0,승
7.26수,18:30,kt wiz,10,1,1,7,0,0,패
7.26수,18:30,SK 와이번스,9,2,1,4,2,1,패
7.26수,18:30,KIA 타이거즈,12,3,3,6,1,0,승
7.26수,18:30,키움 히어로즈,5,0,0,6,3,0,패
7.26수,18:30,LG 트윈스,6,1,0,8,1,0,승
7.27목,18:30,한화 이글스,13,2,0,8,0,0,승
7.27목,18:30,롯데 자이언츠,8,1,0,3,1,1,패
7.27목,18:30,NC 다이노스,13,1,0,8,2,0,승
7.27목,18:30,삼성 라이온즈,3,0,1,9,1,0,패
7.27목,18:30,두산 베어스,8,1,1,5,2,0,승
7.27목,18:30,kt wiz,7,1,0,6,1,1,패
7.27목,18:30,SK 와이번스,3,0,1,7,0,0,패
7.27목,18:30,KIA 타이거즈,13,3,0,4,0,1,승
7.27목,18:30,키움 히어로즈,7,0,0,6,2,0,패
7.27목,18:30,LG 트윈스,11,1,0,8,2,1,승
7.28금,18:30,KIA 타이거즈,8,0,0,7,1,0,무
7.28금,18:30,두산 베어스,10,0,3,11,1,0,무
7.28금,18:30,LG 트윈스,2,1,1,6,1,0,패
7.28금,18:30,한화 이글스,10,1,2,6,0,0,승
7.28금,18:30,롯데 자이언츠,14,0,1,5,1,1,패
7.28금,18:30,SK 와이번스,6,3,1,10,1,0,승
7.28금,18:30,NC 다이노스,7,2,1,6,0,2,승
7.28금,18:30,kt wiz,8,0,0,7,2,1,패
7.28금,18:30,삼성 라이온즈,19,2,0,7,1,1,승
7.28금,18:30,키움 히어로즈,10,0,0,7,0,0,패
7.29토,18:00,KIA 타이거즈,5,1,1,6,0,0,승
7.29토,18:00,두산 베어스,6,0,0,9,0,0,패
7.29토,18:00,LG 트윈스,19,3,1,4,1,0,승
7.29토,18:00,한화 이글스,6,0,0,8,1,0,패
7.29토,18:00,롯데 자이언츠,8,0,0,4,3,0,패
7.29토,18:00,SK 와이번스,7,1,1,6,0,0,승
7.29토,18:00,NC 다이노스,8,1,2,6,2,1,패
7.29토,18:00,kt wiz,9,0,0,2,0,1,승
7.29토,18:00,삼성 라이온즈,11,0,1,8,0,0,패
7.29토,18:00,키움 히어로즈,15,4,1,7,1,0,승
7.30일,18:00,KIA 타이거즈,5,2,0,6,0,0,패
7.30일,18:00,두산 베어스,10,1,1,4,0,0,승
7.30일,18:00,LG 트윈스,10,2,0,6,0,0,승
7.30일,18:00,한화 이글스,7,0,0,9,1,1,패
7.30일,18:00,롯데 자이언츠,4,1,0,10,0,0,승
7.30일,18:00,SK 와이번스,6,0,1,7,1,0,패
7.30일,18:00,NC 다이노스,13,2,0,4,0,1,승
7.30일,18:00,kt wiz,9,1,0,6,0,0,패
7.30일,18:00,삼성 라이온즈,10,2,0,3,2,0,패
7.30일,18:00,키움 히어로즈,18,1,0,10,0,1,승
