day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,team_location,기온(°C),강수량(mm),습도(%),,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,133,대전,7.19,30.2,,67
,,,,,,,,,,,,,,,,133,대전,7.20,29.2,,71
,,,,,,,,,,,,,,,,133,대전,7.21,30,,69
,,,,,,,,,,,,,,,,133,대전,7.22,31.8,,64
,,,,,,,,,,,,,,,,133,대전,7.23,32.1,,67
,,,,,,,,,,,,,,,,133,대전,7.24,32.1,,68
,,,,,,,,,,,,,,,,133,대전,7.25,31.9,,65
,,,,,,,,,,,,,,,,133,대전,7.26,33,,58
,,,,,,,,,,,,,,,,133,대전,7.27,31.2,,67
,,,,,,,,,,,,,,,,133,대전,7.28,30.8,,55
,,,,,,,,,,,,,,,,133,대전,7.29,30.6,0,80
,,,,,,,,,,,,,,,,133,대전,7.30,31.1,,73
,,,,,,,,,,,,,,,,133,대전,7.31,32.7,,65
,,,,,,,,,,,,,,,,133,대전,8.1,30.3,,69
,,,,,,,,,,,,,,,,133,대전,8.2,28.9,,82
,,,,,,,,,,,,,,,,133,대전,8.3,32.4,,59
,,,,,,,,,,,,,,,,133,대전,8.4,33.5,,55
,,,,,,,,,,,,,,,,133,대전,8.5,34,,57
,,,,,,,,,,,,,,,,133,대전,8.6,33.1,,62
,,,,,,,,,,,,,,,,133,대전,8.7,30,0,82
,,,,,,,,,,,,,,,,133,대전,8.8,33.1,,60
,,,,,,,,,,,,,,,,133,대전,8.9,26.8,5.9,92
,,,,,,,,,,,,,,,,133,대전,8.10,32.7,,62
,,,,,,,,,,,,,,,,133,대전,8.11,34.4,,56
,,,,,,,,,,,,,,,,133,대전,8.12,34.6,,56
,,,,,,,,,,,,,,,,133,대전,8.13,34,,54
,,,,,,,,,,,,,,,,133,대전,8.14,31.5,,72
,,,,,,,,,,,,,,,,133,대전,8.15,31.7,,59
,,,,,,,,,,,,,,,,133,대전,8.16,33.9,,48
,,,,,,,,,,,,,,,,133,대전,8.17,33.1,,51
,,,,,,,,,,,,,,,,133,대전,8.18,32.7,,62
,,,,,,,,,,,,,,,,133,대전,8.19,33.2,,55
,,,,,,,,,,,,,,,,133,대전,8.20,34.5,,44
,,,,,,,,,,,,,,,,133,대전,8.21,33.6,,48
,,,,,,,,,,,,,,,,133,대전,8.22,34.4,,49
,,,,,,,,,,,,,,,,133,대전,8.23,30.4,,66
,,,,,,,,,,,,,,,,133,대전,8.24,32.8,,49
,,,,,,,,,,,,,,,,133,대전,8.25,31.2,,55
,,,,,,,,,,,,,,,,133,대전,8.26,19.7,,82
,,,,,,,,,,,,,,,,133,대전,8.27,25,,59
,,,,,,,,,,,,,,,,133,대전,8.28,21.3,,74
,,,,,,,,,,,,,,,,133,대전,8.29,22.4,,64
,,,,,,,,,,,,,,,,133,대전,8.30,19.9,0.2,89
,,,,,,,,,,,,,,,,133,대전,8.31,23.6,,63
,,,,,,,,,,,,,,,,133,대전,9.1,29.8,,43
,,,,,,,,,,,,,,,,133,대전,9.2,22.4,0,87
,,,,,,,,,,,,,,,,133,대전,9.3,28.7,,67
,,,,,,,,,,,,,,,,133,대전,9.4,28,,73
,,,,,,,,,,,,,,,,133,대전,9.5,28.2,,72
,,,,,,,,,,,,,,,,133,대전,9.6,26.2,,73
,,,,,,,,,,,,,,,,133,대전,9.7,25.8,0,64
,,,,,,,,,,,,,,,,133,대전,9.8,23.8,3.3,84
,,,,,,,,,,,,,,,,133,대전,9.9,26.9,,63
,,,,,,,,,,,,,,,,133,대전,9.10,26.7,,69
,,,,,,,,,,,,,,,,133,대전,9.11,25.7,,64
,,,,,,,,,,,,,,,,133,대전,9.12,25.3,,65
,,,,,,,,,,,,,,,,133,대전,9.13,27.4,,61
,,,,,,,,,,,,,,,,133,대전,9.14,27.4,,58
,,,,,,,,,,,,,,,,133,대전,9.15,26.3,,58
,,,,,,,,,,,,,,,,133,대전,9.16,22.4,0.3,93
,,,,,,,,,,,,,,,,133,대전,9.17,20.4,,97
,,,,,,,,,,,,,,,,133,대전,9.18,18.3,,87
,,,,,,,,,,,,,,,,133,대전,9.19,21.5,,67
,,,,,,,,,,,,,,,,133,대전,9.20,22.4,,51
,,,,,,,,,,,,,,,,133,대전,9.21,21.8,,58
,,,,,,,,,,,,,,,,133,대전,9.22,23.2,,62
,,,,,,,,,,,,,,,,133,대전,9.23,23.9,,60
,,,,,,,,,,,,,,,,133,대전,9.24,24.5,,60
,,,,,,,,,,,,,,,,133,대전,9.25,23.5,,75
,,,,,,,,,,,,,,,,133,대전,9.26,24.9,,72
,,,,,,,,,,,,,,,,133,대전,9.27,23.6,,87
,,,,,,,,,,,,,,,,133,대전,9.28,23.6,,80
,,,,,,,,,,,,,,,,133,대전,9.29,19.6,,76
,,,,,,,,,,,,,,,,133,대전,9.30,18.1,0,95
,,,,,,,,,,,,,,,,133,대전,10.1,20.3,0,89
,,,,,,,,,,,,,,,,133,대전,10.2,22.6,,83
,,,,,,,,,,,,,,,,133,대전,10.3,24.7,,85
,,,,,,,,,,,,,,,,133,대전,10.4,24.6,,69
,,,,,,,,,,,,,,,,133,대전,10.5,22.6,,80
,,,,,,,,,,,,,,,,133,대전,10.6,19.9,,60
,,,,,,,,,,,,,,,,133,대전,10.7,18.9,0,81
,,,,,,,,,,,,,,,,133,대전,10.8,17.6,,67
,,,,,,,,,,,,,,,,133,대전,10.9,12.9,,60
,,,,,,,,,,,,,,,,133,대전,10.10,14.8,,69
,,,,,,,,,,,,,,,,133,대전,10.11,17.6,,62
,,,,,,,,,,,,,,,,133,대전,10.12,17,,53
,,,,,,,,,,,,,,,,133,대전,10.13,16.2,,55
,,,,,,,,,,,,,,,,133,대전,10.14,19,,65
,,,,,,,,,,,,,,,,133,대전,10.15,21.6,,53
,,,,,,,,,,,,,,,,133,대전,10.16,16.8,0.1,96
,,,,,,,,,,,,,,,,133,대전,10.17,18.6,,77
,,,,,,,,,,,,,,,,133,대전,10.18,18.4,,83
,,,,,,,,,,,,,,,,133,대전,10.19,20.3,,68
,,,,,,,,,,,,,,,,133,대전,10.20,20.1,,64
,,,,,,,,,,,,,,,,133,대전,10.21,16.6,,75
,,,,,,,,,,,,,,,,133,대전,10.22,19.1,,73
,,,,,,,,,,,,,,,,133,대전,10.23,13.2,0.1,85
,,,,,,,,,,,,,,,,133,대전,10.24,17.7,,62
,,,,,,,,,,,,,,,,133,대전,10.25,16.6,,78
,,,,,,,,,,,,,,,,133,대전,10.26,14.7,,81
,,,,,,,,,,,,,,,,133,대전,10.27,16.6,,74
,,,,,,,,,,,,,,,,133,대전,10.28,13.9,,91
,,,,,,,,,,,,,,,,133,대전,10.29,9.8,,71
,,,,,,,,,,,,,,,,133,대전,10.30,9.8,,45
,,,,,,,,,,,,,,,,143,대구,4.1,20,,27
,,,,,,,,,,,,,,,,143,대구,4.2,21.6,,37
,,,,,,,,,,,,,,,,143,대구,4.3,10.3,2,93
,,,,,,,,,,,,,,,,143,대구,4.4,12.4,,69
,,,,,,,,,,,,,,,,143,대구,4.5,19.7,,16
,,,,,,,,,,,,,,,,143,대구,4.6,18.2,0,32
,,,,,,,,,,,,,,,,143,대구,4.7,17.3,,65
,,,,,,,,,,,,,,,,143,대구,4.8,22.8,,19
,,,,,,,,,,,,,,,,143,대구,4.9,24.8,,20
,,,,,,,,,,,,,,,,143,대구,4.10,13.1,0,64
,,,,,,,,,,,,,,,,143,대구,4.11,12.1,,49
,,,,,,,,,,,,,,,,143,대구,4.12,18.6,,31
,,,,,,,,,,,,,,,,143,대구,4.13,16.5,,87
,,,,,,,,,,,,,,,,143,대구,4.14,21.8,,30
,,,,,,,,,,,,,,,,143,대구,4.15,20.5,,38
,,,,,,,,,,,,,,,,143,대구,4.16,18.2,0,63
,,,,,,,,,,,,,,,,143,대구,4.17,16.9,,32
,,,,,,,,,,,,,,,,143,대구,4.18,19.7,,29
,,,,,,,,,,,,,,,,143,대구,4.19,19.9,,20
,,,,,,,,,,,,,,,,143,대구,4.20,20.3,,31
,,,,,,,,,,,,,,,,143,대구,4.21,16.5,,84
,,,,,,,,,,,,,,,,143,대구,4.22,26.4,,31
,,,,,,,,,,,,,,,,143,대구,4.23,20.8,,17
,,,,,,,,,,,,,,,,143,대구,4.24,18.3,,26
,,,,,,,,,,,,,,,,143,대구,4.25,25.2,,26
,,,,,,,,,,,,,,,,143,대구,4.26,18.2,,55
,,,,,,,,,,,,,,,,143,대구,4.27,9.7,4.5,98
,,,,,,,,,,,,,,,,143,대구,4.28,14.4,,64
,,,,,,,,,,,,,,,,143,대구,4.29,21.5,,37
,,,,,,,,,,,,,,,,143,대구,4.30,25.5,,31
,,,,,,,,,,,,,,,,143,대구,5.1,24.7,,39
,,,,,,,,,,,,,,,,143,대구,5.2,23.2,,55
,,,,,,,,,,,,,,,,143,대구,5.3,15.2,,63
,,,,,,,,,,,,,,,,143,대구,5.4,22.6,,20
,,,,,,,,,,,,,,,,143,대구,5.5,24.1,,32
,,,,,,,,,,,,,,,,143,대구,5.6,22.6,,72
,,,,,,,,,,,,,,,,143,대구,5.7,23.7,,25
,,,,,,,,,,,,,,,,143,대구,5.8,22.1,,37
,,,,,,,,,,,,,,,,143,대구,5.9,23.1,,42
,,,,,,,,,,,,,,,,143,대구,5.10,12.2,1,98
,,,,,,,,,,,,,,,,143,대구,5.11,22.2,,45
,,,,,,,,,,,,,,,,143,대구,5.12,25.1,,33
,,,,,,,,,,,,,,,,143,대구,5.13,18.9,,58
,,,,,,,,,,,,,,,,143,대구,5.14,20.6,,57
,,,,,,,,,,,,,,,,143,대구,5.15,23.6,,69
,,,,,,,,,,,,,,,,143,대구,5.16,21.8,,22
,,,,,,,,,,,,,,,,143,대구,5.17,26.2,,28
,,,,,,,,,,,,,,,,143,대구,5.18,28.6,,29
,,,,,,,,,,,,,,,,143,대구,5.19,26.5,,23
,,,,,,,,,,,,,,,,143,대구,5.20,24.2,,33
,,,,,,,,,,,,,,,,143,대구,5.21,24.1,,34
,,,,,,,,,,,,,,,,143,대구,5.22,24.3,,37
,,,,,,,,,,,,,,,,143,대구,5.23,28.2,,31
,,,,,,,,,,,,,,,,143,대구,5.24,19.5,,88
,,,,,,,,,,,,,,,,143,대구,5.25,27,,45
,,,,,,,,,,,,,,,,143,대구,5.26,26.3,,49
,,,,,,,,,,,,,,,,143,대구,5.27,26.2,,48
,,,,,,,,,,,,,,,,143,대구,5.28,28.4,,30
,,,,,,,,,,,,,,,,143,대구,5.29,27.4,,36
,,,,,,,,,,,,,,,,143,대구,5.30,30.4,,32
,,,,,,,,,,,,,,,,143,대구,5.31,29.9,,32
,,,,,,,,,,,,,,,,143,대구,6.1,22.6,,35
,,,,,,,,,,,,,,,,143,대구,6.2,27.2,,30
,,,,,,,,,,,,,,,,143,대구,6.3,28.4,,27
,,,,,,,,,,,,,,,,143,대구,6.4,20.5,0,79
,,,,,,,,,,,,,,,,143,대구,6.5,22.7,,58
,,,,,,,,,,,,,,,,143,대구,6.6,19.1,,84
,,,,,,,,,,,,,,,,143,대구,6.7,26.8,,56
,,,,,,,,,,,,,,,,143,대구,6.8,23.7,,79
,,,,,,,,,,,,,,,,143,대구,6.9,24.7,,66
,,,,,,,,,,,,,,,,143,대구,6.10,30.1,,35
,,,,,,,,,,,,,,,,143,대구,6.11,28.6,,55
,,,,,,,,,,,,,,,,143,대구,6.12,25.5,,72
,,,,,,,,,,,,,,,,143,대구,6.13,24,0,66
,,,,,,,,,,,,,,,,143,대구,6.14,26.8,,55
,,,,,,,,,,,,,,,,143,대구,6.15,25.1,,63
,,,,,,,,,,,,,,,,143,대구,6.16,26.6,,47
,,,,,,,,,,,,,,,,143,대구,6.17,30.2,,33
,,,,,,,,,,,,,,,,143,대구,6.18,29.5,,32
,,,,,,,,,,,,,,,,143,대구,6.19,31.2,,29
,,,,,,,,,,,,,,,,143,대구,6.20,26.9,0,62
,,,,,,,,,,,,,,,,143,대구,6.21,24.8,,68
,,,,,,,,,,,,,,,,143,대구,6.22,22.6,0.1,83
,,,,,,,,,,,,,,,,143,대구,6.23,30.4,,45
,,,,,,,,,,,,,,,,143,대구,6.24,24.8,,73
,,,,,,,,,,,,,,,,143,대구,6.25,28.1,,32
,,,,,,,,,,,,,,,,143,대구,6.26,29.8,,33
,,,,,,,,,,,,,,,,143,대구,6.27,21.4,0.4,83
,,,,,,,,,,,,,,,,143,대구,6.28,25.3,,52
,,,,,,,,,,,,,,,,143,대구,6.29,26,,63
,,,,,,,,,,,,,,,,143,대구,6.30,29.4,,57
,,,,,,,,,,,,,,,,143,대구,7.1,25.3,1,87
,,,,,,,,,,,,,,,,143,대구,7.2,23.9,1.5,92
,,,,,,,,,,,,,,,,143,대구,7.3,20.4,8.5,94
,,,,,,,,,,,,,,,,143,대구,7.4,22.1,,87
,,,,,,,,,,,,,,,,143,대구,7.5,30.6,,59
,,,,,,,,,,,,,,,,143,대구,7.6,24.1,0,90
,,,,,,,,,,,,,,,,143,대구,7.7,25.1,0,67
,,,,,,,,,,,,,,,,143,대구,7.8,30.7,,51
,,,,,,,,,,,,,,,,143,대구,7.9,31.7,0,54
,,,,,,,,,,,,,,,,143,대구,7.10,32.3,,32
,,,,,,,,,,,,,,,,143,대구,7.11,25.4,2,90
,,,,,,,,,,,,,,,,143,대구,7.12,27.7,,70
,,,,,,,,,,,,,,,,143,대구,7.13,30.5,,53
,,,,,,,,,,,,,,,,143,대구,7.14,25.3,,67
,,,,,,,,,,,,,,,,143,대구,7.15,26.1,,62
,,,,,,,,,,,,,,,,143,대구,7.16,22.1,0,92
,,,,,,,,,,,,,,,,143,대구,7.17,30.1,,48
,,,,,,,,,,,,,,,,143,대구,7.18,28.8,,53
,,,,,,,,,,,,,,,,143,대구,7.19,25.6,,71
,,,,,,,,,,,,,,,,143,대구,7.20,27,,59
,,,,,,,,,,,,,,,,143,대구,7.21,27.6,,57
,,,,,,,,,,,,,,,,143,대구,7.22,29.4,,52
,,,,,,,,,,,,,,,,143,대구,7.23,32.8,,41
,,,,,,,,,,,,,,,,143,대구,7.24,27,3.5,78
,,,,,,,,,,,,,,,,143,대구,7.25,28.1,,77
,,,,,,,,,,,,,,,,143,대구,7.26,33.3,,51
,,,,,,,,,,,,,,,,143,대구,7.27,32.3,,57
,,,,,,,,,,,,,,,,143,대구,7.28,34.6,,38
,,,,,,,,,,,,,,,,143,대구,7.29,34.2,,54
,,,,,,,,,,,,,,,,143,대구,7.30,31.9,,61
,,,,,,,,,,,,,,,,143,대구,7.31,32.6,,60
,,,,,,,,,,,,,,,,143,대구,8.1,29.3,,63
,,,,,,,,,,,,,,,,143,대구,8.2,25.9,0,83
,,,,,,,,,,,,,,,,143,대구,8.3,24.8,0.3,88
,,,,,,,,,,,,,,,,143,대구,8.4,30.3,,62
,,,,,,,,,,,,,,,,143,대구,8.5,33,,46
,,,,,,,,,,,,,,,,143,대구,8.6,33.1,,50
,,,,,,,,,,,,,,,,143,대구,8.7,32.9,,54
,,,,,,,,,,,,,,,,143,대구,8.8,30.2,,62
,,,,,,,,,,,,,,,,143,대구,8.9,29.7,,55
,,,,,,,,,,,,,,,,143,대구,8.10,34.3,,46
,,,,,,,,,,,,,,,,143,대구,8.11,35.9,,39
,,,,,,,,,,,,,,,,143,대구,8.12,36.2,,35
,,,,,,,,,,,,,,,,143,대구,8.13,36,,35
,,,,,,,,,,,,,,,,143,대구,8.14,34.5,,48
,,,,,,,,,,,,,,,,143,대구,8.15,32.1,,60
,,,,,,,,,,,,,,,,143,대구,8.16,31.7,,42
,,,,,,,,,,,,,,,,143,대구,8.17,29.8,,58
,,,,,,,,,,,,,,,,143,대구,8.18,32.6,,48
,,,,,,,,,,,,,,,,143,대구,8.19,31.6,,47
,,,,,,,,,,,,,,,,143,대구,8.20,30.9,,43
,,,,,,,,,,,,,,,,143,대구,8.21,31.8,,43
,,,,,,,,,,,,,,,,143,대구,8.22,30.7,,57
,,,,,,,,,,,,,,,,143,대구,8.23,30.2,,48
,,,,,,,,,,,,,,,,143,대구,8.24,30.6,,45
,,,,,,,,,,,,,,,,143,대구,8.25,35.1,,31
,,,,,,,,,,,,,,,,143,대구,8.26,19.4,0,87
,,,,,,,,,,,,,,,,143,대구,8.27,24.5,,47
,,,,,,,,,,,,,,,,143,대구,8.28,19.7,0.5,92
,,,,,,,,,,,,,,,,143,대구,8.29,24.3,,43
,,,,,,,,,,,,,,,,143,대구,8.30,23.5,,55
,,,,,,,,,,,,,,,,143,대구,8.31,26.7,,32
,,,,,,,,,,,,,,,,143,대구,9.1,28.9,,44
,,,,,,,,,,,,,,,,143,대구,9.2,19.5,3.5,93
,,,,,,,,,,,,,,,,143,대구,9.3,22.7,0,94
,,,,,,,,,,,,,,,,143,대구,9.4,23,0.1,92
,,,,,,,,,,,,,,,,143,대구,9.5,24.8,0.5,90
,,,,,,,,,,,,,,,,143,대구,9.6,26.7,,68
,,,,,,,,,,,,,,,,143,대구,9.7,27.2,,60
,,,,,,,,,,,,,,,,143,대구,9.8,27.3,,52
,,,,,,,,,,,,,,,,143,대구,9.9,26.3,,65
,,,,,,,,,,,,,,,,143,대구,9.10,23.7,,73
,,,,,,,,,,,,,,,,143,대구,9.11,24.8,,69
,,,,,,,,,,,,,,,,143,대구,9.12,21.6,,81
,,,,,,,,,,,,,,,,143,대구,9.13,24.8,,60
,,,,,,,,,,,,,,,,143,대구,9.14,26.3,,57
,,,,,,,,,,,,,,,,143,대구,9.15,26.5,,63
,,,,,,,,,,,,,,,,143,대구,9.16,22.2,0.5,89
,,,,,,,,,,,,,,,,143,대구,9.17,20.6,0,91
,,,,,,,,,,,,,,,,143,대구,9.18,18.7,0,87
,,,,,,,,,,,,,,,,143,대구,9.19,21.3,,53
,,,,,,,,,,,,,,,,143,대구,9.20,21.3,,46
,,,,,,,,,,,,,,,,143,대구,9.21,21.2,,59
,,,,,,,,,,,,,,,,143,대구,9.22,21.3,,73
,,,,,,,,,,,,,,,,143,대구,9.23,23.3,,63
,,,,,,,,,,,,,,,,143,대구,9.24,24.9,,57
,,,,,,,,,,,,,,,,143,대구,9.25,24.3,,72
,,,,,,,,,,,,,,,,143,대구,9.26,24.6,,77
,,,,,,,,,,,,,,,,143,대구,9.27,27.6,,73
,,,,,,,,,,,,,,,,143,대구,9.28,20.8,0.5,90
,,,,,,,,,,,,,,,,143,대구,9.29,19.1,,67
,,,,,,,,,,,,,,,,143,대구,9.30,17.8,0.5,93
,,,,,,,,,,,,,,,,143,대구,10.1,20.8,,86
,,,,,,,,,,,,,,,,143,대구,10.2,25.1,,75
,,,,,,,,,,,,,,,,143,대구,10.3,25.9,,79
,,,,,,,,,,,,,,,,143,대구,10.4,22,,71
,,,,,,,,,,,,,,,,143,대구,10.5,21.7,,76
,,,,,,,,,,,,,,,,143,대구,10.6,22.4,,65
,,,,,,,,,,,,,,,,143,대구,10.7,18.1,0,82
,,,,,,,,,,,,,,,,143,대구,10.8,20.1,,68
,,,,,,,,,,,,,,,,143,대구,10.9,16.6,,50
,,,,,,,,,,,,,,,,143,대구,10.10,16.9,,67
,,,,,,,,,,,,,,,,143,대구,10.11,18.7,,52
,,,,,,,,,,,,,,,,143,대구,10.12,18.5,,58
,,,,,,,,,,,,,,,,143,대구,10.13,17.5,,63
,,,,,,,,,,,,,,,,143,대구,10.14,19.8,,58
,,,,,,,,,,,,,,,,143,대구,10.15,20.6,,60
,,,,,,,,,,,,,,,,143,대구,10.16,14.9,4.5,95
,,,,,,,,,,,,,,,,143,대구,10.17,21.5,,66
,,,,,,,,,,,,,,,,143,대구,10.18,20,,71
,,,,,,,,,,,,,,,,143,대구,10.19,18.9,,76
,,,,,,,,,,,,,,,,143,대구,10.20,19,,74
,,,,,,,,,,,,,,,,143,대구,10.21,16.3,,71
,,,,,,,,,,,,,,,,143,대구,10.22,18.8,,69
,,,,,,,,,,,,,,,,143,대구,10.23,14.5,,62
,,,,,,,,,,,,,,,,143,대구,10.24,16.1,,58
,,,,,,,,,,,,,,,,143,대구,10.25,18.1,,83
,,,,,,,,,,,,,,,,143,대구,10.26,17.4,,62
,,,,,,,,,,,,,,,,143,대구,10.27,16.9,,65
,,,,,,,,,,,,,,,,143,대구,10.28,15.6,,83
,,,,,,,,,,,,,,,,143,대구,10.29,14.1,,71
,,,,,,,,,,,,,,,,143,대구,10.30,10.8,,44
,,,,,,,,,,,,,,,,155,창원,4.1,16.1,,65
,,,,,,,,,,,,,,,,155,창원,4.2,16.7,,70
,,,,,,,,,,,,,,,,155,창원,4.3,13.6,3.7,95
,,,,,,,,,,,,,,,,155,창원,4.4,11.4,,84
,,,,,,,,,,,,,,,,155,창원,4.5,16.2,,48
,,,,,,,,,,,,,,,,155,창원,4.6,14,0,67
,,,,,,,,,,,,,,,,155,창원,4.7,16.3,,74
,,,,,,,,,,,,,,,,155,창원,4.8,19.5,,35
,,,,,,,,,,,,,,,,155,창원,4.9,20,,42
,,,,,,,,,,,,,,,,155,창원,4.10,15.3,,66
,,,,,,,,,,,,,,,,155,창원,4.11,11.1,,61
,,,,,,,,,,,,,,,,155,창원,4.12,13,,63
,,,,,,,,,,,,,,,,155,창원,4.13,14.8,,94
,,,,,,,,,,,,,,,,155,창원,4.14,24.4,,25
,,,,,,,,,,,,,,,,155,창원,4.15,14.2,,58
,,,,,,,,,,,,,,,,155,창원,4.16,14.8,1.9,90
,,,,,,,,,,,,,,,,155,창원,4.17,17,,30
,,,,,,,,,,,,,,,,155,창원,4.18,16.5,,57
,,,,,,,,,,,,,,,,155,창원,4.19,16.2,,32
,,,,,,,,,,,,,,,,155,창원,4.20,16.6,,37
,,,,,,,,,,,,,,,,155,창원,4.21,16.4,,84
,,,,,,,,,,,,,,,,155,창원,4.22,19.1,,67
,,,,,,,,,,,,,,,,155,창원,4.23,16.7,,50
,,,,,,,,,,,,,,,,155,창원,4.24,17.8,,35
,,,,,,,,,,,,,,,,155,창원,4.25,19,,29
,,,,,,,,,,,,,,,,155,창원,4.26,19.8,,58
,,,,,,,,,,,,,,,,155,창원,4.27,11.4,0.6,90
,,,,,,,,,,,,,,,,155,창원,4.28,14.2,,82
,,,,,,,,,,,,,,,,155,창원,4.29,17.2,,53
,,,,,,,,,,,,,,,,155,창원,4.30,19.5,,44
,,,,,,,,,,,,,,,,155,창원,5.1,20.3,,57
,,,,,,,,,,,,,,,,155,창원,5.2,21.3,,74
,,,,,,,,,,,,,,,,155,창원,5.3,15.7,,60
,,,,,,,,,,,,,,,,155,창원,5.4,23.7,,9
,,,,,,,,,,,,,,,,155,창원,5.5,20.4,,19
,,,,,,,,,,,,,,,,155,창원,5.6,17.5,,94
,,,,,,,,,,,,,,,,155,창원,5.7,21.4,,53
,,,,,,,,,,,,,,,,155,창원,5.8,20.1,,32
,,,,,,,,,,,,,,,,155,창원,5.9,19.7,,73
,,,,,,,,,,,,,,,,155,창원,5.10,13.4,0.1,90
,,,,,,,,,,,,,,,,155,창원,5.11,16.7,,75
,,,,,,,,,,,,,,,,155,창원,5.12,21.7,,32
,,,,,,,,,,,,,,,,155,창원,5.13,19,,64
,,,,,,,,,,,,,,,,155,창원,5.14,19.8,,62
,,,,,,,,,,,,,,,,155,창원,5.15,21.6,0,89
,,,,,,,,,,,,,,,,155,창원,5.16,21.6,,29
,,,,,,,,,,,,,,,,155,창원,5.17,21.4,,30
,,,,,,,,,,,,,,,,155,창원,5.18,22.7,,29
,,,,,,,,,,,,,,,,155,창원,5.19,23.4,,53
,,,,,,,,,,,,,,,,155,창원,5.20,22.2,,58
,,,,,,,,,,,,,,,,155,창원,5.21,23.1,,44
,,,,,,,,,,,,,,,,155,창원,5.22,22,,58
,,,,,,,,,,,,,,,,155,창원,5.23,22.9,,63
,,,,,,,,,,,,,,,,155,창원,5.24,20.3,0,93
,,,,,,,,,,,,,,,,155,창원,5.25,23.7,,56
,,,,,,,,,,,,,,,,155,창원,5.26,24.4,,59
,,,,,,,,,,,,,,,,155,창원,5.27,22.8,,51
,,,,,,,,,,,,,,,,155,창원,5.28,23.4,,67
,,,,,,,,,,,,,,,,155,창원,5.29,23.4,,67
,,,,,,,,,,,,,,,,155,창원,5.30,23.2,,61
,,,,,,,,,,,,,,,,155,창원,5.31,26.3,,46
,,,,,,,,,,,,,,,,155,창원,6.1,24,,47
,,,,,,,,,,,,,,,,155,창원,6.2,21.3,,59
,,,,,,,,,,,,,,,,155,창원,6.3,25.2,,50
,,,,,,,,,,,,,,,,155,창원,6.4,17.9,0.1,90
,,,,,,,,,,,,,,,,155,창원,6.5,24.3,,56
,,,,,,,,,,,,,,,,155,창원,6.6,20.1,0,85
,,,,,,,,,,,,,,,,155,창원,6.7,21.8,,81
,,,,,,,,,,,,,,,,155,창원,6.8,22.8,,82
,,,,,,,,,,,,,,,,155,창원,6.9,22.7,,82
,,,,,,,,,,,,,,,,155,창원,6.10,23.3,,75
,,,,,,,,,,,,,,,,155,창원,6.11,26.6,,74
,,,,,,,,,,,,,,,,155,창원,6.12,22.4,,95
,,,,,,,,,,,,,,,,155,창원,6.13,22.5,,82
,,,,,,,,,,,,,,,,155,창원,6.14,22.9,,83
,,,,,,,,,,,,,,,,155,창원,6.15,23.8,0,84
,,,,,,,,,,,,,,,,155,창원,6.16,26.9,,58
,,,,,,,,,,,,,,,,155,창원,6.17,26,,63
,,,,,,,,,,,,,,,,155,창원,6.18,24.2,,73
,,,,,,,,,,,,,,,,155,창원,6.19,26.7,,77
,,,,,,,,,,,,,,,,155,창원,6.20,23.1,0,95
,,,,,,,,,,,,,,,,155,창원,6.21,23.2,,92
,,,,,,,,,,,,,,,,155,창원,6.22,22.3,1,96
,,,,,,,,,,,,,,,,155,창원,6.23,24,,79
,,,,,,,,,,,,,,,,155,창원,6.24,25.7,0,91
,,,,,,,,,,,,,,,,155,창원,6.25,25.5,,67
,,,,,,,,,,,,,,,,155,창원,6.26,27.6,,60
,,,,,,,,,,,,,,,,155,창원,6.27,22.1,0,88
,,,,,,,,,,,,,,,,155,창원,6.28,22.9,,70
,,,,,,,,,,,,,,,,155,창원,6.29,23.7,,78
,,,,,,,,,,,,,,,,155,창원,6.30,25.4,,82
,,,,,,,,,,,,,,,,155,창원,7.1,24.5,4.8,95
,,,,,,,,,,,,,,,,155,창원,7.2,23.2,0.3,97
,,,,,,,,,,,,,,,,155,창원,7.3,21.4,12.1,97
,,,,,,,,,,,,,,,,155,창원,7.4,24.9,0,96
,,,,,,,,,,,,,,,,155,창원,7.5,26.4,0.4,95
,,,,,,,,,,,,,,,,155,창원,7.6,27.4,,90
,,,,,,,,,,,,,,,,155,창원,7.7,28.2,,81
,,,,,,,,,,,,,,,,155,창원,7.8,25.8,,86
,,,,,,,,,,,,,,,,155,창원,7.9,28,,72
,,,,,,,,,,,,,,,,155,창원,7.10,28.9,,79
,,,,,,,,,,,,,,,,155,창원,7.11,25.4,0.1,97
,,,,,,,,,,,,,,,,155,창원,7.12,25.2,,95
,,,,,,,,,,,,,,,,155,창원,7.13,29.6,,79
,,,,,,,,,,,,,,,,155,창원,7.14,27.2,,75
,,,,,,,,,,,,,,,,155,창원,7.15,25.7,,79
,,,,,,,,,,,,,,,,155,창원,7.16,24.5,0,96
,,,,,,,,,,,,,,,,155,창원,7.17,28.1,,76
,,,,,,,,,,,,,,,,155,창원,7.18,27.8,,77
,,,,,,,,,,,,,,,,155,창원,7.19,26.7,,79
,,,,,,,,,,,,,,,,155,창원,7.20,26.7,,73
,,,,,,,,,,,,,,,,155,창원,7.21,25.6,,77
,,,,,,,,,,,,,,,,155,창원,7.22,25.9,,74
,,,,,,,,,,,,,,,,155,창원,7.23,27.8,,75
,,,,,,,,,,,,,,,,155,창원,7.24,29.8,,82
