지점,location,day_text,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
108,서울,2018-05-06 4:00,15.8,1.5,0.4,0,93,1001.1,15.3
108,서울,2018-05-06 5:00,15.4,2,0.3,0,96,1000.4,15.2
108,서울,2018-05-06 6:00,15.1,3,0.3,0,97,999.8,15
108,서울,2018-05-06 7:00,15.1,2.5,0.5,110,97,999.1,15.2
108,서울,2018-05-06 8:00,15.2,2,1,90,97,999,15.6
108,서울,2018-05-06 9:00,15.4,1,0.8,70,97,998.6,16.5
108,서울,2018-05-06 10:00,15.4,1.5,0.6,90,97,998.3,17.4
108,서울,2018-05-06 11:00,15.5,3.5,0.8,90,97,998,17.5
108,서울,2018-05-06 12:00,15.7,3,1.1,110,96,997.4,18.4
108,서울,2018-05-06 13:00,16.4,0,0.9,110,94,996.6,20.5
108,서울,2018-05-06 14:00,17.2,0,1.3,90,85,995.8,21.1
108,서울,2018-05-06 15:00,17.8,0,1.6,90,77,995,21.9
108,서울,2018-05-06 16:00,19.5,,1.7,90,66,994.4,25.7
108,서울,2018-05-06 17:00,20.2,,1.1,70,62,994.9,24.6
108,서울,2018-05-06 18:00,20.2,,1,70,66,995.1,19.6
108,서울,2018-05-06 19:00,19,,0.7,50,70,995.7,17.1
108,서울,2018-05-06 20:00,17.6,,1.2,50,77,996.3,15.2
108,서울,2018-05-06 21:00,16.8,,0.6,360,79,996.6,14.7
108,서울,2018-05-06 22:00,16.4,,1.2,50,80,996.7,13.8
108,서울,2018-05-06 23:00,15.9,,0.6,20,83,997.2,13.6
108,서울,2018-05-07 0:00,15.5,,0.9,20,85,997.1,13.1
108,서울,2018-05-07 1:00,15.1,,0.3,0,84,996.9,12.8
108,서울,2018-05-07 2:00,14.8,,0.4,0,85,996.4,12.8
108,서울,2018-05-07 3:00,14.7,,0.8,70,82,996.1,12.9
108,서울,2018-05-07 4:00,14.4,,0.8,50,85,996.1,12.8
108,서울,2018-05-07 5:00,14.2,,0.5,50,85,995.5,12.7
108,서울,2018-05-07 6:00,14,,0.8,50,87,995.3,12.8
108,서울,2018-05-07 7:00,14.2,,0.3,0,81,996.3,14.1
108,서울,2018-05-07 8:00,14.8,,0.3,0,80,996.4,15.5
108,서울,2018-05-07 9:00,15.9,,0.5,250,72,996.6,19.3
108,서울,2018-05-07 10:00,17.5,,0.6,50,63,997,20.8
108,서울,2018-05-07 11:00,20.2,,1.1,50,45,996.7,29.8
108,서울,2018-05-07 12:00,22.9,,0.8,140,35,996.6,32.6
108,서울,2018-05-07 13:00,23.7,,1.7,290,44,996.3,29.9
108,서울,2018-05-07 14:00,24.1,,1.2,230,42,996.1,27
108,서울,2018-05-07 15:00,24.6,,2.1,230,38,995.6,26.7
108,서울,2018-05-07 16:00,24.5,,2.2,290,38,995.5,24.3
108,서울,2018-05-07 17:00,25.5,,2.3,290,31,995.4,25.8
108,서울,2018-05-07 18:00,25.1,,2.4,290,32,995.4,20.6
108,서울,2018-05-07 19:00,23.5,,1.5,290,48,996.1,18
108,서울,2018-05-07 20:00,20.9,,2.7,290,61,996.7,16
108,서울,2018-05-07 21:00,19.6,,1.5,270,64,997.4,14.6
108,서울,2018-05-07 22:00,18.6,,1.7,270,69,998,13.9
108,서울,2018-05-07 23:00,17.5,,1.5,290,69,998.3,13
108,서울,2018-05-08 0:00,16.4,,0.8,50,72,999.1,12.5
108,서울,2018-05-08 1:00,16,,1,110,64,999.6,12.2
108,서울,2018-05-08 2:00,15.5,,1.3,90,65,1000.2,11.9
108,서울,2018-05-08 3:00,15.6,,1.7,110,63,1000.4,11.8
108,서울,2018-05-08 4:00,15.4,,1.6,110,63,1000.8,11.5
108,서울,2018-05-08 5:00,15,,1.6,140,64,1001,11.3
108,서울,2018-05-08 6:00,14.8,,1.5,110,64,1001.2,11.5
108,서울,2018-05-08 7:00,15.3,,2,70,60,1001.6,12.7
108,서울,2018-05-08 8:00,16.9,,1.7,110,54,1002.2,18.8
108,서울,2018-05-08 9:00,18.5,,1.4,160,51,1002.8,23.8
108,서울,2018-05-08 10:00,20,,1.9,70,48,1003.3,29.7
108,서울,2018-05-08 11:00,21,,1.6,140,45,1003.5,34.7
108,서울,2018-05-08 12:00,21.5,,2.1,110,44,1003.6,38.1
108,서울,2018-05-08 13:00,21.7,,2.1,90,44,1003.6,34.2
108,서울,2018-05-08 14:00,22.2,,1.7,90,42,1003.3,35.3
108,서울,2018-05-08 15:00,22.4,,1.9,90,39,1002.9,35.9
108,서울,2018-05-08 16:00,22,,1.7,70,41,1003.1,31.2
108,서울,2018-05-08 17:00,21.7,,2,110,38,1003.7,29.5
108,서울,2018-05-08 18:00,20.7,,1.4,90,40,1004.2,22.9
108,서울,2018-05-08 19:00,17.9,,2.1,110,42,1005.4,18.5
108,서울,2018-05-08 20:00,15.8,,1.8,90,47,1006.4,15.5
108,서울,2018-05-08 21:00,14.5,,1.9,110,49,1007.3,13.8
108,서울,2018-05-08 22:00,13.2,,2.2,140,54,1008.2,12.5
108,서울,2018-05-08 23:00,12.2,,1.9,70,57,1008.8,11.3
108,서울,2018-05-09 0:00,11.6,,1.9,110,57,1009,10.5
108,서울,2018-05-09 1:00,11.3,,1.3,110,58,1009.2,9.8
108,서울,2018-05-09 2:00,10.9,,1.1,90,59,1009.6,9.1
108,서울,2018-05-09 3:00,10.5,,1,110,59,1009.6,8.7
108,서울,2018-05-09 4:00,10,,1.5,50,64,1009.9,8
108,서울,2018-05-09 5:00,9.5,,0.9,70,65,1010.3,7.5
108,서울,2018-05-09 6:00,9.2,,1,90,64,1010.7,7.6
108,서울,2018-05-09 7:00,10,,1.1,70,59,1011.3,8.9
108,서울,2018-05-09 8:00,12.3,,1.6,90,53,1011.6,16.4
108,서울,2018-05-09 9:00,14.4,,1.2,70,46,1011.8,23.5
108,서울,2018-05-09 10:00,16.1,,1.4,90,43,1011.9,30
108,서울,2018-05-09 11:00,17.6,,1.4,160,40,1011.8,35.3
108,서울,2018-05-09 12:00,18.7,,1.9,160,39,1011.2,39.3
108,서울,2018-05-09 13:00,20.1,,1.1,160,36,1010.8,42
108,서울,2018-05-09 14:00,20.7,,2.2,250,36,1010.2,42.1
108,서울,2018-05-09 15:00,21.2,,2.9,320,35,1009.6,39.9
108,서울,2018-05-09 16:00,21.4,,2.7,250,35,1009.4,36.7
108,서울,2018-05-09 17:00,21.3,,2.7,290,34,1009.1,32
108,서울,2018-05-09 18:00,20.6,,2.3,270,41,1009.3,23.6
108,서울,2018-05-09 19:00,18.8,,2.8,290,47,1009.7,19.2
108,서울,2018-05-09 20:00,17.3,,1.9,290,53,1010.4,16.4
108,서울,2018-05-09 21:00,16.4,,0.8,290,56,1011.1,14.8
108,서울,2018-05-09 22:00,15.9,,2.6,320,60,1011.7,14.1
108,서울,2018-05-09 23:00,15.2,,1.4,320,62,1012,13.1
108,서울,2018-05-10 0:00,14.5,,0.9,270,63,1011.8,12
108,서울,2018-05-10 1:00,13.9,,1,270,66,1011.9,11.3
108,서울,2018-05-10 2:00,13.1,,1.9,270,73,1012.1,10.8
108,서울,2018-05-10 3:00,12.9,,1.7,320,74,1012.2,10.5
108,서울,2018-05-10 4:00,12,,0.6,290,79,1012.1,9.5
108,서울,2018-05-10 5:00,11.5,,0.9,290,80,1012.8,9
108,서울,2018-05-10 6:00,11.4,,1,50,80,1013.1,9.1
108,서울,2018-05-10 7:00,12.1,,1.6,200,71,1013.6,11.1
108,서울,2018-05-10 8:00,13.5,,2.2,230,63,1014,18.1
108,서울,2018-05-10 9:00,15.5,,1.7,200,55,1013.9,25.2
108,서울,2018-05-10 10:00,17.3,,2.3,250,52,1013.8,31.4
108,서울,2018-05-10 11:00,18.3,,3.1,230,51,1013.6,36.3
108,서울,2018-05-10 12:00,19.8,,2.3,270,49,1013.2,40.8
108,서울,2018-05-10 13:00,20.7,,2.9,270,46,1012.2,43
108,서울,2018-05-10 14:00,21.2,,3.7,290,47,1011.7,42.7
108,서울,2018-05-10 15:00,20.4,,4,290,51,1011.4,39.7
108,서울,2018-05-10 16:00,19.6,,3.9,290,54,1011,35.6
108,서울,2018-05-10 17:00,19.2,,3.4,270,54,1010.6,30.7
108,서울,2018-05-10 18:00,18,,3.5,270,61,1010.3,22.6
108,서울,2018-05-10 19:00,15.5,,3.6,320,74,1010.7,18.2
108,서울,2018-05-10 20:00,13.6,,2.1,290,82,1011.3,15.1
108,서울,2018-05-10 21:00,12.6,,2.4,270,85,1011.6,14.4
108,서울,2018-05-10 22:00,12.3,,2.3,320,85,1011.5,14.7
108,서울,2018-05-10 23:00,12.4,,1.1,290,85,1011.3,14.6
108,서울,2018-05-11 0:00,12.5,,1.5,320,84,1011.3,14.6
108,서울,2018-05-11 1:00,12.4,,1.8,290,84,1011.2,14.4
108,서울,2018-05-11 2:00,12.1,,1.4,290,85,1011.1,14.2
108,서울,2018-05-11 3:00,12,,0.9,320,86,1010.9,14.1
108,서울,2018-05-11 4:00,11.9,,0.7,340,85,1010.6,14
108,서울,2018-05-11 5:00,11.9,,1.5,320,84,1010.6,13.7
108,서울,2018-05-11 6:00,12,,0.4,0,83,1010.5,14
108,서울,2018-05-11 7:00,12.4,,1,200,82,1010.5,14.9
108,서울,2018-05-11 8:00,13.1,,1.2,200,78,1010.6,17.3
108,서울,2018-05-11 9:00,14.3,,0.7,160,72,1010.1,21.1
108,서울,2018-05-11 10:00,16.4,,2.4,200,64,1009.6,30.3
108,서울,2018-05-11 11:00,18.3,,1.4,160,56,1009.5,35.3
108,서울,2018-05-11 12:00,20,,1.4,250,47,1008.6,40.3
108,서울,2018-05-11 13:00,20.8,,2.8,250,45,1008,41.6
108,서울,2018-05-11 14:00,21,,2.2,290,47,1007.2,39.2
108,서울,2018-05-11 15:00,19.9,,3.3,320,47,1007,32.1
108,서울,2018-05-11 16:00,19.1,,3.2,320,54,1006.8,26.9
108,서울,2018-05-11 17:00,18.9,,2.6,290,45,1006.4,26
108,서울,2018-05-11 18:00,17.9,,3.1,270,37,1006.6,20.9
108,서울,2018-05-11 19:00,17.1,,2.5,270,51,1006.4,18.7
108,서울,2018-05-11 20:00,16.7,,0.9,360,52,1005.6,17.2
108,서울,2018-05-11 21:00,16.4,,1.5,270,52,1006.2,16.6
108,서울,2018-05-11 22:00,16.2,,1.1,20,54,1004.8,16.2
108,서울,2018-05-11 23:00,16.2,,1.6,290,50,1005.8,15.9
108,서울,2018-05-12 0:00,16.1,,1.3,270,54,1005.5,15.7
108,서울,2018-05-12 1:00,15.9,,1.8,270,51,1005.3,15.3
108,서울,2018-05-12 2:00,15.5,0,1,320,62,1005.1,15.1
108,서울,2018-05-12 3:00,15.2,0,0.5,70,63,1004.1,14.6
108,서울,2018-05-12 4:00,15,,0.8,50,61,1003.2,14.7
108,서울,2018-05-12 5:00,15,0,1.2,50,61,1002.9,14.7
108,서울,2018-05-12 6:00,14.4,0.4,1.3,110,71,1002.3,13.9
108,서울,2018-05-12 7:00,13.3,0.1,1.5,110,81,1001.8,13.9
108,서울,2018-05-12 8:00,12,1,1,90,87,1002.1,13.4
108,서울,2018-05-12 9:00,11.8,3,1,70,95,1001.8,13.6
108,서울,2018-05-12 10:00,11.8,2.5,1.3,90,96,1001.4,13.3
108,서울,2018-05-12 11:00,12,3.5,1,70,96,1001.1,13.5
108,서울,2018-05-12 12:00,12.3,2,0.8,90,97,1000.5,13.9
108,서울,2018-05-12 13:00,12.6,3,0.6,70,97,999.8,14.3
108,서울,2018-05-12 14:00,13,2,0.8,50,97,999.2,14.6
108,서울,2018-05-12 15:00,13.3,3,0.8,20,97,998.5,14.7
108,서울,2018-05-12 16:00,13.8,1.5,0.7,50,97,998.1,15.1
108,서울,2018-05-12 17:00,14.3,1.5,0.7,250,98,997.6,15.2
108,서울,2018-05-12 18:00,15.4,2,1.9,230,97,997.2,15.5
108,서울,2018-05-12 19:00,15.5,2,0.7,180,97,996.8,15.5
108,서울,2018-05-12 20:00,15.7,1,0.3,0,97,996.7,15.5
108,서울,2018-05-12 21:00,15.8,0.5,0.6,160,97,997,15.6
108,서울,2018-05-12 22:00,15.8,1.5,0.4,0,98,997,15.6
108,서울,2018-05-12 23:00,15.8,1,1.6,230,98,996.8,15.7
108,서울,2018-05-13 0:00,15.5,0.5,1.5,250,97,996.6,15.4
108,서울,2018-05-13 1:00,15.1,0.2,1.7,200,97,996.4,15.2
108,서울,2018-05-13 2:00,14.5,0.1,2.9,200,97,996.3,14.8
108,서울,2018-05-13 3:00,14.2,0.2,1.5,250,98,996.2,14.7
108,서울,2018-05-13 4:00,13.8,0,2.9,290,98,996.3,14.4
108,서울,2018-05-13 5:00,13.5,0,0.8,230,98,996.3,14.2
108,서울,2018-05-13 6:00,13.5,0,0.4,0,98,996.4,14.1
108,서울,2018-05-13 7:00,13.7,0,1.6,320,98,997.1,15.1
108,서울,2018-05-13 8:00,14.1,0,1.3,270,98,997.4,16.4
108,서울,2018-05-13 9:00,14.8,0,1,270,95,997.7,18.1
108,서울,2018-05-13 10:00,15.2,,2.2,200,88,998,19.9
108,서울,2018-05-13 11:00,16.4,,1.6,290,78,998.4,22.9
108,서울,2018-05-13 12:00,18.3,,1.2,340,65,998.3,30.7
108,서울,2018-05-13 13:00,19.1,,1.9,270,65,998.2,26.3
108,서울,2018-05-13 14:00,19.7,,2.9,250,64,998,29.9
108,서울,2018-05-13 15:00,19.7,,2.5,270,63,997.9,27.7
108,서울,2018-05-13 16:00,19.5,,2.9,230,65,997.8,26.5
108,서울,2018-05-13 17:00,19.4,,2.6,270,63,997.9,23.9
108,서울,2018-05-13 18:00,19,,1.3,250,66,998.1,19.7
108,서울,2018-05-13 19:00,17.6,,2,200,73,998.7,16.7
108,서울,2018-05-13 20:00,15.6,,2.3,290,81,999.5,14.2
108,서울,2018-05-13 21:00,14.1,,0.9,290,86,1000.2,13
108,서울,2018-05-13 22:00,13.5,,2.2,270,87,1000.9,12.3
108,서울,2018-05-13 23:00,13,,1.3,270,89,1001.1,11.7
108,서울,2018-05-14 0:00,12.7,,1.2,290,89,1001.3,11.3
108,서울,2018-05-14 1:00,12.4,,1.3,270,94,1001.2,10.9
108,서울,2018-05-14 2:00,12.1,,1.6,270,94,1001.4,12.3
108,서울,2018-05-14 3:00,11.9,,1.5,290,95,1001.7,12.6
108,서울,2018-05-14 4:00,11.9,,1.3,320,94,1001.7,12.8
108,서울,2018-05-14 5:00,11.9,,0.8,340,93,1001.9,12.8
108,서울,2018-05-14 6:00,12.1,,0.3,0,89,1002.3,13
108,서울,2018-05-14 7:00,12.6,,0.4,0,85,1002.7,14.6
108,서울,2018-05-14 8:00,13.8,,0.9,70,79,1003,16.8
108,서울,2018-05-14 9:00,15.1,,0.6,360,74,1002.9,19.7
108,서울,2018-05-14 10:00,16.6,,0.9,160,67,1002.7,24
108,서울,2018-05-14 11:00,18.5,,1.4,200,65,1002.6,26.6
108,서울,2018-05-14 12:00,20,,1.8,290,62,1002.2,30.3
108,서울,2018-05-14 13:00,21.8,,1.9,250,59,1001.6,32.9
108,서울,2018-05-14 14:00,23.1,,1.6,230,56,1001.1,35.7
108,서울,2018-05-14 15:00,24,,1.6,270,59,1000.6,34.9
108,서울,2018-05-14 16:00,24.3,,2.6,290,54,1000.1,33.1
108,서울,2018-05-14 17:00,24.4,,1.9,270,51,999.8,29.9
108,서울,2018-05-14 18:00,23.6,,3.1,270,48,999.5,25
108,서울,2018-05-14 19:00,22.7,,1.8,270,56,999.5,21.7
108,서울,2018-05-14 20:00,21.4,,2.1,270,64,1000.2,19.1
108,서울,2018-05-14 21:00,20.5,,1.4,270,67,1000.7,17.6
108,서울,2018-05-14 22:00,19.6,,0.6,320,71,1000.8,16.3
108,서울,2018-05-14 23:00,18.8,,0.8,320,73,1000.9,15.5
108,서울,2018-05-15 0:00,18.1,,0.5,340,77,1000.8,14.8
108,서울,2018-05-15 1:00,17.5,,0.6,320,78,1000.8,14.2
108,서울,2018-05-15 2:00,17.1,,0.4,0,74,1000.8,13.7
108,서울,2018-05-15 3:00,16.6,,0.4,0,74,1000.7,13.2
108,서울,2018-05-15 4:00,16.1,,0.8,50,74,1000.8,12.7
108,서울,2018-05-15 5:00,15.7,,0.6,20,76,1001,12.3
108,서울,2018-05-15 6:00,15.4,,0.8,20,84,1001.4,12.6
108,서울,2018-05-15 7:00,16.2,,1.2,50,79,1001.8,15.9
108,서울,2018-05-15 8:00,18.4,,1.1,50,68,1002.4,20.4
108,서울,2018-05-15 9:00,20.8,,0.8,110,53,1002.7,25.5
108,서울,2018-05-15 10:00,22.7,,0.9,360,37,1002.4,28.8
108,서울,2018-05-15 11:00,24.8,,1.8,230,36,1002.1,31.1
108,서울,2018-05-15 12:00,26.3,,1.1,140,36,1001.6,40.2
108,서울,2018-05-15 13:00,27.8,,1.5,110,34,1000.6,45.9
108,서울,2018-05-15 14:00,28.5,,0.9,230,33,1000,42.3
108,서울,2018-05-15 15:00,29.1,,1.7,160,38,999.3,39.5
108,서울,2018-05-15 16:00,28.8,,2.4,230,37,998.8,35.8
108,서울,2018-05-15 17:00,28.5,,1.7,200,43,998.4,32.4
108,서울,2018-05-15 18:00,27.5,,2.5,230,47,998.1,28.3
108,서울,2018-05-15 19:00,26.9,,0.9,250,49,998.1,25.8
108,서울,2018-05-15 20:00,26.3,,1,290,53,998.3,24.1
108,서울,2018-05-15 21:00,25.6,,0.7,20,56,998.2,22.9
108,서울,2018-05-15 22:00,25,,0.6,270,59,998.5,22.5
108,서울,2018-05-15 23:00,24.8,,1,290,60,998.4,22.3
108,서울,2018-05-16 0:00,24.4,0,0.8,320,63,998.1,21.7
108,서울,2018-05-16 1:00,24.1,,0.5,360,67,997.7,21.7
108,서울,2018-05-16 2:00,23.9,0.2,0.3,0,69,997.3,21.4
108,서울,2018-05-16 3:00,22.6,0.8,0.7,50,89,996.5,20.8
108,서울,2018-05-16 4:00,22.3,,0.5,70,86,996.2,20.7
108,서울,2018-05-16 5:00,22.3,,0.6,70,87,995.6,20.7
108,서울,2018-05-16 6:00,22.1,2,0.9,50,94,995.1,20.7
108,서울,2018-05-16 7:00,22,0,0.7,50,95,995.1,20.9
108,서울,2018-05-16 8:00,22.4,0,1.2,200,93,994.9,21.2
108,서울,2018-05-16 9:00,22.8,4,3.1,200,93,994.3,21.7
108,서울,2018-05-16 10:00,22.8,1,1.7,200,95,994.6,21.8
108,서울,2018-05-16 11:00,22.7,0,4.8,200,93,994.6,22.5
108,서울,2018-05-16 12:00,22.9,0,4,200,87,994.3,21.9
108,서울,2018-05-16 13:00,21.8,35,2.4,270,97,994.5,21.8
108,서울,2018-05-16 14:00,22,0,2.9,270,96,994.6,23
108,서울,2018-05-16 15:00,22,0,2.9,250,96,994.7,22.4
108,서울,2018-05-16 16:00,21.8,0,1.8,250,97,994.6,22.3
108,서울,2018-05-16 17:00,21.9,0.5,3.2,250,97,994.6,22.1
108,서울,2018-05-16 18:00,21.9,0,2.1,230,97,994.7,21.7
108,서울,2018-05-16 19:00,21.9,0,2.2,270,97,995.2,21.5
108,서울,2018-05-16 20:00,21.8,0.5,2.2,230,97,995.5,21.3
108,서울,2018-05-16 21:00,21.8,0.5,1.3,200,97,996,21.3
108,서울,2018-05-16 22:00,21.9,0,1.5,250,97,995.7,21.3
108,서울,2018-05-16 23:00,22,0,0.9,250,97,995.3,21.3
108,서울,2018-05-17 0:00,22,0.5,1.6,270,97,995.4,21.3
108,서울,2018-05-17 1:00,22,0.5,2.1,270,97,995.3,21.3
108,서울,2018-05-17 2:00,21.8,1,1.3,270,97,995,21.2
108,서울,2018-05-17 3:00,21.8,2.5,0.6,70,98,993.8,21.1
108,서울,2018-05-17 4:00,19.2,19,2.4,250,98,995.1,19.4
108,서울,2018-05-17 5:00,18.8,0,0.9,160,97,995.1,19.1
108,서울,2018-05-17 6:00,18.9,0,0.3,0,98,995.1,19.2
108,서울,2018-05-17 7:00,19.1,0,0.3,0,98,995.2,19.5
108,서울,2018-05-17 8:00,19.7,13.5,0.5,290,98,995.8,20.7
108,서울,2018-05-17 9:00,19.7,10,0.5,90,98,996.1,19.7
108,서울,2018-05-17 10:00,20.1,2,1.2,110,98,994,20.8
108,서울,2018-05-17 11:00,20.4,2.5,0.9,20,98,995.4,21
108,서울,2018-05-17 12:00,21.7,1.5,0.8,110,96,994.4,25.9
108,서울,2018-05-17 13:00,23.4,,1.7,110,83,994,29.3
108,서울,2018-05-17 14:00,23.4,0,0.6,180,81,994.1,24.5
108,서울,2018-05-17 15:00,22.8,0.5,1.6,320,95,993.8,23.4
108,서울,2018-05-17 16:00,22.9,0,0.4,0,95,993.3,24
108,서울,2018-05-17 17:00,22.7,2.5,0.4,0,96,993.1,23
108,서울,2018-05-17 18:00,22.6,1.5,1.1,290,97,992.9,22.6
108,서울,2018-05-17 19:00,22.3,0,2.6,270,96,992.7,22
108,서울,2018-05-17 20:00,21.3,12.5,2.8,290,97,993.1,21
108,서울,2018-05-17 21:00,20.5,4,1.1,200,97,992.9,20.4
108,서울,2018-05-17 22:00,20.2,6,0.5,270,98,992.9,20
108,서울,2018-05-17 23:00,20,2.5,1.8,230,98,992.9,19.9
108,서울,2018-05-18 0:00,19.3,1,1.8,250,97,992.7,19.4
108,서울,2018-05-18 1:00,19,1,1.5,200,97,991.9,19.2
108,서울,2018-05-18 2:00,18.8,0.5,1.5,250,98,991.8,19.1
108,서울,2018-05-18 3:00,18.3,2,1.6,270,98,991.9,18.6
108,서울,2018-05-18 4:00,18.1,1,1.7,200,98,992.3,18.5
108,서울,2018-05-18 5:00,17.8,0.5,1,290,98,992.7,18.3
108,서울,2018-05-18 6:00,17.4,0,0.3,0,98,993,18.1
108,서울,2018-05-18 7:00,16.6,0.5,0.6,90,98,993.4,17.7
108,서울,2018-05-18 8:00,16.4,0,0.3,0,98,993.8,18
108,서울,2018-05-18 9:00,16.6,0.5,0.6,70,98,993.8,18.8
108,서울,2018-05-18 10:00,16.3,0,1,50,97,994.2,19.2
108,서울,2018-05-18 11:00,16.6,0,0.7,140,96,994.6,19.9
108,서울,2018-05-18 12:00,16.6,0,0.8,90,96,995,20.4
108,서울,2018-05-18 13:00,16.7,0.5,1,70,93,995,21.4
108,서울,2018-05-18 14:00,16.7,0,1.5,90,88,995.4,21
108,서울,2018-05-18 15:00,16.7,,1.2,70,85,995.7,20.3
108,서울,2018-05-18 16:00,17,,1.9,50,82,996,21
108,서울,2018-05-18 17:00,17.2,,1.2,70,81,996.2,20.4
108,서울,2018-05-18 18:00,17.5,,1.5,70,79,996.9,20
108,서울,2018-05-18 19:00,17,,1.5,70,76,997.5,17.7
108,서울,2018-05-18 20:00,16.2,,2.1,20,76,998.7,16.3
108,서울,2018-05-18 21:00,15.3,,2.3,50,73,1000.1,15.1
108,서울,2018-05-18 22:00,14.2,,1.9,70,73,1001.5,14.2
108,서울,2018-05-18 23:00,13.2,,1.8,90,68,1002.2,12.3
108,서울,2018-05-19 0:00,12.2,,1.2,90,67,1003,11
108,서울,2018-05-19 1:00,11.4,,1.3,50,74,1003.5,10.4
108,서울,2018-05-19 2:00,11.1,,1.9,50,74,1003.5,9.9
108,서울,2018-05-19 3:00,10.7,,1.3,110,73,1003.9,9.5
108,서울,2018-05-19 4:00,10.5,,1.2,110,73,1003.8,9.1
108,서울,2018-05-19 5:00,10.4,,1.1,110,71,1004.1,8.9
108,서울,2018-05-19 6:00,10.5,,1,90,70,1004.6,9.1
108,서울,2018-05-19 7:00,11.4,,1.4,110,63,1004.7,9.9
108,서울,2018-05-19 8:00,13.7,,1.4,90,57,1005.5,16.8
108,서울,2018-05-19 9:00,15.7,,1.6,90,49,1006.2,22.2
108,서울,2018-05-19 10:00,17.2,,2.1,90,45,1006.5,25.8
108,서울,2018-05-19 11:00,19,,1.4,110,44,1006.4,28.9
108,서울,2018-05-19 12:00,20.5,,2.1,90,42,1006.1,32.6
108,서울,2018-05-19 13:00,21.9,,2,90,39,1005.6,34.2
108,서울,2018-05-19 14:00,22.8,,2.6,140,39,1005.3,35.7
108,서울,2018-05-19 15:00,23.9,,1.6,110,37,1005.2,37.3
108,서울,2018-05-19 16:00,24.5,,1.5,110,34,1004.8,36.1
108,서울,2018-05-19 17:00,24.5,,1.8,70,35,1004.9,32.8
108,서울,2018-05-19 18:00,24,,1.7,70,34,1005.4,24.4
108,서울,2018-05-19 19:00,22.6,,1.5,110,34,1005.8,20.6
108,서울,2018-05-19 20:00,20.9,,1.4,90,34,1006.4,17.8
108,서울,2018-05-19 21:00,19.5,,1.3,90,34,1007.2,15.9
108,서울,2018-05-19 22:00,18.4,,1.2,90,34,1007.7,14.5
108,서울,2018-05-19 23:00,17.1,,1.3,50,37,1008.3,13.3
108,서울,2018-05-20 0:00,15.8,,1.2,50,41,1008.7,12
108,서울,2018-05-20 1:00,14.7,,1.2,50,43,1008.6,11.1
108,서울,2018-05-20 2:00,13.9,,0.9,70,43,1008.4,10.5
108,서울,2018-05-20 3:00,13.5,,1,70,41,1008.5,9.8
108,서울,2018-05-20 4:00,12.8,,0.8,90,44,1008.5,9.2
108,서울,2018-05-20 5:00,12.1,,1.6,50,47,1009.1,8.8
108,서울,2018-05-20 6:00,11.6,,0.8,20,46,1009.7,9.6
108,서울,2018-05-20 7:00,12.3,,0.6,90,43,1010.3,11.8
108,서울,2018-05-20 8:00,14.1,,1,50,38,1011,15.9
108,서울,2018-05-20 9:00,16,,1.3,70,34,1010.9,18.7
108,서울,2018-05-20 10:00,17,,1.4,90,37,1010.5,20.7
108,서울,2018-05-20 11:00,18.7,,1.9,110,30,1011.1,24
108,서울,2018-05-20 12:00,18.8,,1.2,90,31,1010.5,21.7
108,서울,2018-05-20 13:00,19.9,,1.4,50,33,1010.2,24.6
108,서울,2018-05-20 14:00,20.3,,1.8,90,30,1009.3,23.6
108,서울,2018-05-20 15:00,21,,1.7,140,28,1008.4,25.3
108,서울,2018-05-20 16:00,22.2,,2.2,110,23,1007.7,29
108,서울,2018-05-20 17:00,22.4,,2.4,140,23,1007.3,28
108,서울,2018-05-20 18:00,22.2,,1.8,70,22,1007.7,21
108,서울,2018-05-20 19:00,20.8,,2,90,24,1007.8,17.7
108,서울,2018-05-20 20:00,19,,1.5,70,26,1008,15.1
108,서울,2018-05-20 21:00,17.8,,1.3,90,26,1008.4,13.6
108,서울,2018-05-20 22:00,16.8,,1.2,50,29,1009.2,12.5
108,서울,2018-05-20 23:00,15.8,,1.1,70,30,1009.4,11.4
108,서울,2018-05-21 0:00,15.3,,1.3,90,29,1009.2,10.9
108,서울,2018-05-21 1:00,14.5,,1.1,70,31,1009.4,10.1
108,서울,2018-05-21 2:00,13.9,,0.9,90,33,1009.4,9.5
108,서울,2018-05-21 3:00,13,,0.8,70,34,1009.3,8.7
108,서울,2018-05-21 4:00,12.4,,0.8,110,33,1009,8.1
108,서울,2018-05-21 5:00,11.9,,1.3,90,36,1009.1,7.8
108,서울,2018-05-21 6:00,11.4,,0.9,20,39,1008.9,7.9
108,서울,2018-05-21 7:00,12.3,,0.9,110,35,1009,9
108,서울,2018-05-21 8:00,15.3,,1.3,70,30,1008.9,18.3
108,서울,2018-05-21 9:00,17.7,,1.3,110,27,1008.4,25.5
108,서울,2018-05-21 10:00,19.3,,1.4,110,27,1008.6,31.9
108,서울,2018-05-21 11:00,20.9,,1.7,180,27,1008.4,37.3
108,서울,2018-05-21 12:00,21.8,,2.1,110,31,1008.7,41.4
108,서울,2018-05-21 13:00,22.8,,1.9,140,31,1008.1,44.4
108,서울,2018-05-21 14:00,23.4,,2.8,180,36,1006.9,42.2
108,서울,2018-05-21 15:00,23.3,,1.5,160,38,1007.2,36.9
108,서울,2018-05-21 16:00,22.7,,1.9,140,42,1006.4,30.5
