day_text.1,time_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
5.3화,19:00,KIA 타이거즈,부산,7,1,0,6,0,0,승,15.5,,11.5,250,64,992,14.4
5.3화,19:00,키움 히어로즈,서울,11,1,0,10,0,0,승,9.9,0,6.7,270,75,985.4,11.4
5.3화,19:00,삼성 라이온즈,서울,8,0,0,3,3,1,패,9.9,0,6.7,270,75,985.4,11.4
5.4수,19:00,한화 이글스,대전,7,1,0,6,1,0,패,18.8,,3.5,290,28,1000.6,16
5.4수,19:00,SK 와이번스,대전,10,1,1,2,0,0,승,18.8,,3.5,290,28,1000.6,16
5.4수,19:00,롯데 자이언츠,부산,11,1,1,4,3,0,패,22.3,,8.5,290,18,998,15.9
5.4수,19:00,KIA 타이거즈,부산,7,1,0,11,1,1,승,22.3,,8.5,290,18,998,15.9
5.4수,19:00,NC 다이노스,창원,13,1,0,4,2,0,승,22,,3,320,13,1002.4,14.1
5.4수,19:00,kt wiz,창원,9,0,0,9,0,1,패,22,,3,320,13,1002.4,14.1
5.4수,19:00,두산 베어스,서울,21,4,0,5,0,1,승,17.2,,3.6,290,45,996.5,15.8
5.4수,19:00,LG 트윈스,서울,4,0,1,5,1,1,패,17.2,,3.6,290,45,996.5,15.8
5.4수,19:00,키움 히어로즈,서울,10,1,1,5,1,0,승,17.2,,3.6,290,45,996.5,15.8
5.4수,19:00,삼성 라이온즈,서울,10,0,2,5,2,2,패,17.2,,3.6,290,45,996.5,15.8
5.5목,14:00,한화 이글스,대전,13,3,1,7,1,5,패,26.4,,1.4,110,22,1004.9,37.3
5.5목,14:00,SK 와이번스,대전,21,5,1,5,0,1,승,26.4,,1.4,110,22,1004.9,37.3
5.5목,14:00,롯데 자이언츠,부산,3,0,0,6,1,1,패,20.7,,6.2,200,36,1007.8,33.4
5.5목,14:00,KIA 타이거즈,부산,18,2,0,5,2,2,승,20.7,,6.2,200,36,1007.8,33.4
5.5목,14:00,NC 다이노스,창원,16,2,1,5,0,0,승,24.3,,3.4,140,31,1010.7,30.6
5.5목,14:00,kt wiz,창원,7,0,2,8,2,2,패,24.3,,3.4,140,31,1010.7,30.6
5.5목,14:00,두산 베어스,서울,19,0,0,4,3,1,패,25.7,,1.8,160,24,1002.2,33.1
5.5목,14:00,LG 트윈스,서울,10,1,0,10,0,1,승,25.7,,1.8,160,24,1002.2,33.1
5.5목,14:00,키움 히어로즈,서울,4,1,0,5,0,1,패,25.7,,1.8,160,24,1002.2,33.1
5.5목,14:00,삼성 라이온즈,서울,7,0,1,6,0,0,승,25.7,,1.8,160,24,1002.2,33.1
5.6금,19:00,한화 이글스,대전,10,0,0,9,0,1,패,19.8,,1.2,230,83,998.1,20.5
5.6금,19:00,kt wiz,대전,15,3,1,6,3,1,승,19.8,,1.2,230,83,998.1,20.5
5.6금,19:00,KIA 타이거즈,광주,13,2,0,5,1,0,패,19.7,,1.5,270,89,998.6,23.2
5.6금,19:00,키움 히어로즈,광주,20,3,3,7,0,0,승,19.7,,1.5,270,89,998.6,23.2
5.6금,19:00,LG 트윈스,서울,5,0,0,5,2,0,패,14.5,0,2.7,290,95,996.1,15.9
5.6금,19:00,NC 다이노스,서울,15,2,0,5,2,2,승,14.5,0,2.7,290,95,996.1,15.9
5.6금,19:00,롯데 자이언츠,부산,12,1,0,9,1,0,승,17.4,,3.6,230,98,998,17.8
5.6금,19:00,두산 베어스,부산,5,0,0,7,1,0,패,17.4,,3.6,230,98,998,17.8
5.6금,19:00,SK 와이번스,인천,10,1,0,6,1,1,패,12.3,,2.5,230,98,998.3,14.5
5.6금,19:00,삼성 라이온즈,인천,8,1,1,2,0,0,승,12.3,,2.5,230,98,998.3,14.5
5.7토,17:00,한화 이글스,대전,12,2,3,6,2,1,패,23.3,,3.4,340,24,1005.9,30.3
5.7토,17:00,kt wiz,대전,20,0,2,9,0,0,승,23.3,,3.4,340,24,1005.9,30.3
5.7토,17:00,KIA 타이거즈,광주,6,1,1,5,0,2,패,21.8,,1.9,360,14,1006.1,27.4
5.7토,17:00,키움 히어로즈,광주,8,0,3,7,1,0,승,21.8,,1.9,360,14,1006.1,27.4
5.7토,17:00,LG 트윈스,서울,6,0,0,8,0,1,패,21.4,,4.6,290,39,1003.8,22.3
5.7토,17:00,NC 다이노스,서울,8,3,0,12,0,0,승,21.4,,4.6,290,39,1003.8,22.3
5.7토,17:00,롯데 자이언츠,부산,9,1,1,10,1,0,승,22.4,,4.6,230,41,1003.9,23.8
5.7토,17:00,두산 베어스,부산,6,0,0,7,1,0,패,22.4,,4.6,230,41,1003.9,23.8
5.7토,17:00,SK 와이번스,인천,7,0,1,7,0,2,승,18.1,,3.2,250,65,1006.2,22.6
5.7토,17:00,삼성 라이온즈,인천,8,0,1,4,1,0,패,18.1,,3.2,250,65,1006.2,22.6
5.8일,14:00,한화 이글스,대전,4,1,0,9,1,1,패,25.9,,0.7,290,30,1007,38.4
5.8일,14:00,kt wiz,대전,13,1,0,4,1,0,승,25.9,,0.7,290,30,1007,38.4
5.8일,14:00,LG 트윈스,서울,9,1,0,6,1,0,패,26,,2.9,180,27,1005,33.9
5.8일,14:00,NC 다이노스,서울,12,0,1,3,2,2,승,26,,2.9,180,27,1005,33.9
5.8일,14:00,롯데 자이언츠,부산,21,2,3,6,2,2,승,22.1,,2.3,70,37,1009.3,30.9
5.8일,14:00,두산 베어스,부산,18,3,0,7,0,1,패,22.1,,2.3,70,37,1009.3,30.9
5.8일,14:00,SK 와이번스,인천,15,1,1,8,1,3,패,23.1,,3.2,250,43,1007.1,33.3
5.8일,14:00,삼성 라이온즈,인천,12,1,0,10,0,0,승,23.1,,3.2,250,43,1007.1,33.3
5.8일,17:00,KIA 타이거즈,광주,11,0,0,9,0,1,패,22.3,,3.2,180,38,1006.2,25.9
5.8일,17:00,키움 히어로즈,광주,10,2,0,6,0,2,승,22.3,,3.2,180,38,1006.2,25.9
5.10화,19:00,두산 베어스,서울,13,5,1,6,2,2,승,14.8,,1.3,20,84,995.9,16.1
5.10화,19:00,SK 와이번스,서울,13,1,0,11,1,2,패,14.8,,1.3,20,84,995.9,16.1
5.10화,19:00,삼성 라이온즈,대구,17,1,3,3,0,0,승,12.4,1,0.9,230,98,998.1,15.2
5.10화,19:00,LG 트윈스,대구,9,0,0,4,1,1,패,12.4,1,0.9,230,98,998.1,15.2
5.11수,19:00,kt wiz,수원,9,1,0,9,3,2,패,18.2,,4.2,270,51,1006.3,16.2
5.11수,19:00,KIA 타이거즈,수원,14,1,3,6,0,1,승,18.2,,4.2,270,51,1006.3,16.2
5.11수,19:00,NC 다이노스,창원,9,0,0,8,1,1,패,16.1,,2.7,140,77,1006.6,15.5
5.11수,19:00,한화 이글스,창원,13,0,0,7,1,3,승,16.1,,2.7,140,77,1006.6,15.5
5.11수,19:00,두산 베어스,서울,12,3,1,6,2,0,승,18.4,,4.3,290,53,1000,18.7
5.11수,19:00,SK 와이번스,서울,9,0,0,7,1,1,패,18.4,,4.3,290,53,1000,18.7
5.11수,19:00,키움 히어로즈,서울,17,4,0,13,1,0,승,18.4,,4.3,290,53,1000,18.7
5.11수,19:00,롯데 자이언츠,서울,9,0,0,9,2,0,패,18.4,,4.3,290,53,1000,18.7
5.11수,19:00,삼성 라이온즈,대구,11,0,0,6,0,1,패,21.5,,1.9,160,49,1002.8,20.5
5.11수,19:00,LG 트윈스,대구,22,2,1,6,0,0,승,21.5,,1.9,160,49,1002.8,20.5
5.12목,19:00,kt wiz,수원,8,2,0,5,0,1,패,20.3,,2.7,270,53,1008.1,17.4
5.12목,19:00,KIA 타이거즈,수원,16,2,0,10,2,0,승,20.3,,2.7,270,53,1008.1,17.4
5.12목,19:00,NC 다이노스,창원,12,1,1,10,0,0,승,19.4,,4,230,42,1008.9,16.7
5.12목,19:00,한화 이글스,창원,6,0,0,10,0,0,패,19.4,,4,230,42,1008.9,16.7
5.12목,19:00,두산 베어스,서울,10,0,1,7,2,1,패,20.5,,1,200,60,1001.7,20
5.12목,19:00,SK 와이번스,서울,10,3,0,8,1,0,승,20.5,,1,200,60,1001.7,20
5.12목,19:00,키움 히어로즈,서울,3,0,0,12,1,0,패,20.5,,1,200,60,1001.7,20
5.12목,19:00,롯데 자이언츠,서울,9,2,1,4,0,1,승,20.5,,1,200,60,1001.7,20
5.12목,19:00,삼성 라이온즈,대구,9,0,1,6,0,0,승,23.4,,2.2,160,37,1004.9,23
5.12목,19:00,LG 트윈스,대구,10,0,0,7,1,1,패,23.4,,2.2,160,37,1004.9,23
5.13금,19:00,한화 이글스,대전,6,0,0,6,0,1,패,20.5,,3.4,110,50,1012.4,20.4
5.13금,19:00,KIA 타이거즈,대전,6,0,0,2,0,0,승,20.5,,3.4,110,50,1012.4,20.4
5.13금,19:00,kt wiz,수원,10,2,0,7,1,0,승,20.4,,2,270,44,1016.5,18.1
5.13금,19:00,NC 다이노스,수원,9,2,0,11,1,0,패,20.4,,2,270,44,1016.5,18.1
5.13금,19:00,롯데 자이언츠,부산,14,3,2,6,3,1,승,17.9,,2.6,50,57,1013.5,17.4
5.13금,19:00,삼성 라이온즈,부산,13,1,0,8,0,1,패,17.9,,2.6,50,57,1013.5,17.4
5.13금,19:00,두산 베어스,서울,15,1,1,8,0,0,승,23.5,,1.2,200,37,1010,21.3
5.13금,19:00,키움 히어로즈,서울,10,0,1,8,1,2,패,23.5,,1.2,200,37,1010,21.3
5.13금,19:00,SK 와이번스,인천,3,0,0,7,0,1,패,21.3,,1.5,320,48,1012,17.9
5.13금,19:00,LG 트윈스,인천,8,0,0,7,0,0,승,21.3,,1.5,320,48,1012,17.9
5.14토,17:00,한화 이글스,대전,5,0,0,6,2,1,패,25.9,,1.6,90,45,1010.1,33.2
5.14토,17:00,KIA 타이거즈,대전,12,1,1,3,0,1,승,25.9,,1.6,90,45,1010.1,33.2
5.14토,17:00,kt wiz,수원,9,4,0,7,0,0,승,26,,3.6,200,31,1014.2,23
5.14토,17:00,NC 다이노스,수원,10,0,3,11,1,0,패,26,,3.6,200,31,1014.2,23
5.14토,17:00,롯데 자이언츠,부산,9,0,1,6,0,1,패,18.9,,4,90,58,1012.7,29.5
5.14토,17:00,삼성 라이온즈,부산,15,1,1,5,1,1,승,18.9,,4,90,58,1012.7,29.5
5.14토,17:00,두산 베어스,서울,18,2,0,6,1,0,승,26.4,,2,140,25,1007.9,29.2
5.14토,17:00,키움 히어로즈,서울,5,1,0,8,0,0,패,26.4,,2,140,25,1007.9,29.2
5.14토,17:00,SK 와이번스,인천,5,1,0,4,0,2,패,21.6,,5.3,290,49,1010.3,24
5.14토,17:00,LG 트윈스,인천,16,1,1,3,1,2,승,21.6,,5.3,290,49,1010.3,24
5.15일,14:00,한화 이글스,대전,18,0,3,7,2,0,패,25.8,,4.8,200,55,1000.5,35.6
5.15일,14:00,KIA 타이거즈,대전,9,2,1,7,0,0,승,25.8,,4.8,200,55,1000.5,35.6
5.15일,14:00,kt wiz,수원,7,0,2,12,1,1,무,23.7,0,4,180,53,1003.5,22
5.15일,14:00,NC 다이노스,수원,7,0,4,10,0,1,무,23.7,0,4,180,53,1003.5,22
5.15일,14:00,두산 베어스,서울,11,1,1,3,2,0,승,23.1,0,4,180,48,996.9,25.9
5.15일,14:00,키움 히어로즈,서울,8,1,0,4,2,3,패,23.1,0,4,180,48,996.9,25.9
5.15일,17:00,롯데 자이언츠,부산,11,1,0,11,0,1,승,20.7,,6.4,230,88,1002.4,24.1
5.15일,17:00,삼성 라이온즈,부산,9,1,1,6,1,0,패,20.7,,6.4,230,88,1002.4,24.1
5.17화,19:00,한화 이글스,대전,9,2,1,11,1,0,패,23.7,,1.4,360,41,1007.1,23.8
5.17화,19:00,삼성 라이온즈,대전,10,0,0,7,1,2,승,23.7,,1.4,360,41,1007.1,23.8
5.17화,19:00,KIA 타이거즈,광주,11,0,2,10,1,0,패,24.6,,1.3,360,35,1006.6,24.3
5.17화,19:00,두산 베어스,광주,9,1,1,1,1,1,승,24.6,,1.3,360,35,1006.6,24.3
5.17화,19:00,LG 트윈스,서울,9,3,1,10,1,0,승,24.6,,2,250,35,1005,21.2
5.17화,19:00,kt wiz,서울,13,0,1,5,1,0,패,24.6,,2,250,35,1005,21.2
5.17화,19:00,롯데 자이언츠,부산,11,0,0,8,1,3,패,19.2,,0,0,42,1007.8,19.2
5.17화,19:00,SK 와이번스,부산,9,0,0,5,0,2,승,19.2,,0,0,42,1007.8,19.2
5.17화,19:00,NC 다이노스,창원,9,2,0,4,0,1,패,19.5,,1.2,230,35,1011.4,18.5
5.17화,19:00,키움 히어로즈,창원,10,1,1,8,1,0,승,19.5,,1.2,230,35,1011.4,18.5
5.18수,19:00,한화 이글스,대전,6,0,0,5,0,0,패,25.6,,1.4,340,38,1008.3,25.9
5.18수,19:00,삼성 라이온즈,대전,13,2,0,5,0,1,승,25.6,,1.4,340,38,1008.3,25.9
5.18수,19:00,KIA 타이거즈,광주,9,2,0,4,3,2,패,26,,3.2,230,39,1008.1,26.6
5.18수,19:00,두산 베어스,광주,18,2,0,5,0,2,승,26,,3.2,230,39,1008.1,26.6
5.18수,19:00,LG 트윈스,서울,9,2,2,7,0,0,승,27.1,,2,290,21,1006.8,21.2
5.18수,19:00,kt wiz,서울,5,0,0,8,1,0,패,27.1,,2,290,21,1006.8,21.2
5.18수,19:00,롯데 자이언츠,부산,7,0,1,8,0,1,패,20.3,,2.5,70,39,1009.5,20.4
5.18수,19:00,SK 와이번스,부산,7,1,0,7,1,1,승,20.3,,2.5,70,39,1009.5,20.4
5.18수,19:00,NC 다이노스,창원,14,1,0,5,2,2,패,20.5,,2.4,140,43,1013,19.6
5.18수,19:00,키움 히어로즈,창원,16,1,0,5,1,1,승,20.5,,2.4,140,43,1013,19.6
5.19목,19:00,한화 이글스,대전,10,4,1,5,0,1,승,27,,1.8,200,41,1007.6,27.1
5.19목,19:00,삼성 라이온즈,대전,13,2,1,4,0,0,패,27,,1.8,200,41,1007.6,27.1
5.19목,19:00,KIA 타이거즈,광주,11,0,2,7,2,1,패,25.4,,1.4,250,46,1007.7,24.9
5.19목,19:00,두산 베어스,광주,10,1,2,6,0,0,승,25.4,,1.4,250,46,1007.7,24.9
5.19목,19:00,LG 트윈스,서울,8,0,0,10,0,0,승,27.9,,2.6,290,22,1005.4,23.5
5.19목,19:00,kt wiz,서울,3,0,1,7,2,1,패,27.9,,2.6,290,22,1005.4,23.5
5.19목,19:00,롯데 자이언츠,부산,9,0,0,8,1,0,승,22.8,,0.8,110,35,1009.3,22.2
5.19목,19:00,SK 와이번스,부산,8,3,0,8,1,2,패,22.8,,0.8,110,35,1009.3,22.2
5.19목,19:00,NC 다이노스,창원,11,2,0,7,0,0,승,20.6,,1.3,140,61,1012.7,20.3
5.19목,19:00,키움 히어로즈,창원,8,0,1,10,3,0,패,20.6,,1.3,140,61,1012.7,20.3
5.20금,19:00,kt wiz,수원,8,0,2,10,1,1,패,24.7,,1.9,290,46,1012.3,21
5.20금,19:00,한화 이글스,수원,12,2,1,6,1,0,승,24.7,,1.9,290,46,1012.3,21
5.20금,19:00,두산 베어스,서울,17,6,0,6,1,1,승,26.3,,2.2,270,44,1006.1,24.2
5.20금,19:00,롯데 자이언츠,서울,11,3,2,9,1,2,패,26.3,,2.2,270,44,1006.1,24.2
5.20금,19:00,키움 히어로즈,서울,4,0,1,11,1,0,패,26.3,,2.2,270,44,1006.1,24.2
5.20금,19:00,LG 트윈스,서울,9,0,0,3,1,0,승,26.3,,2.2,270,44,1006.1,24.2
5.20금,19:00,SK 와이번스,인천,8,0,1,6,0,0,패,24.6,,1.5,340,49,1008.1,21.4
5.20금,19:00,KIA 타이거즈,인천,9,2,1,5,2,0,승,24.6,,1.5,340,49,1008.1,21.4
5.20금,19:00,삼성 라이온즈,대구,18,1,0,5,3,0,승,22,,5.9,110,45,1011.2,24.1
5.20금,19:00,NC 다이노스,대구,8,0,2,6,1,0,패,22,,5.9,110,45,1011.2,24.1
5.21토,17:00,kt wiz,수원,13,0,1,12,0,0,무,28.8,,2.6,140,16,1011.9,24.3
5.21토,17:00,한화 이글스,수원,15,1,0,7,1,0,무,28.8,,2.6,140,16,1011.9,24.3
5.21토,17:00,두산 베어스,서울,12,2,0,8,2,0,승,29.3,,1.2,110,14,1005.9,32.7
5.21토,17:00,롯데 자이언츠,서울,14,0,0,4,0,0,패,29.3,,1.2,110,14,1005.9,32.7
5.21토,17:00,키움 히어로즈,서울,13,2,2,4,0,1,승,29.3,,1.2,110,14,1005.9,32.7
5.21토,17:00,LG 트윈스,서울,12,0,1,4,0,1,패,29.3,,1.2,110,14,1005.9,32.7
5.21토,17:00,SK 와이번스,인천,12,4,0,2,1,1,승,28.1,,2.5,340,30,1007.7,25.9
5.21토,17:00,KIA 타이거즈,인천,8,2,0,8,2,1,패,28.1,,2.5,340,30,1007.7,25.9
5.21토,17:00,삼성 라이온즈,대구,10,0,0,8,3,0,패,25.1,,4.8,90,35,1010.7,32.3
5.21토,17:00,NC 다이노스,대구,13,2,0,4,2,0,승,25.1,,4.8,90,35,1010.7,32.3
5.22일,14:00,kt wiz,수원,22,5,1,4,1,3,승,30.3,,2.9,90,22,1011.2,34.2
5.22일,14:00,한화 이글스,수원,11,3,1,5,1,0,패,30.3,,2.9,90,22,1011.2,34.2
5.22일,14:00,두산 베어스,서울,9,1,0,6,0,0,패,30.7,,2.1,90,20,1005.1,53.4
5.22일,14:00,롯데 자이언츠,서울,15,3,4,10,1,0,승,30.7,,2.1,90,20,1005.1,53.4
5.22일,14:00,SK 와이번스,인천,10,2,0,12,1,5,패,28.1,,2.1,250,40,1007.1,34.7
5.22일,14:00,KIA 타이거즈,인천,10,0,5,3,1,1,승,28.1,,2.1,250,40,1007.1,34.7
5.22일,14:00,삼성 라이온즈,대구,11,5,3,10,0,0,패,27.1,,3.4,110,34,1010.1,43.6
5.22일,14:00,NC 다이노스,대구,14,2,0,6,0,0,승,27.1,,3.4,110,34,1010.1,43.6
5.22일,17:00,키움 히어로즈,서울,10,1,0,6,0,1,패,31.1,,3.1,160,21,1003.6,34
5.22일,17:00,LG 트윈스,서울,7,0,1,9,0,0,승,31.1,,3.1,160,21,1003.6,34
5.24화,19:00,한화 이글스,대전,5,0,0,8,0,1,패,17.5,,2.4,200,84,999.2,18.7
5.24화,19:00,키움 히어로즈,대전,4,0,2,6,1,1,승,17.5,,2.4,200,84,999.2,18.7
5.24화,19:00,KIA 타이거즈,광주,8,2,0,6,0,0,승,18.6,,0.9,360,75,999.2,19.7
5.24화,19:00,삼성 라이온즈,광주,4,0,0,4,2,0,패,18.6,,0.9,360,75,999.2,19.7
5.24화,19:00,kt wiz,수원,11,0,2,9,0,0,패,17.2,,1.1,290,81,1002.9,17.9
5.24화,19:00,두산 베어스,수원,9,1,1,4,2,1,승,17.2,,1.1,290,81,1002.9,17.9
5.25수,19:00,한화 이글스,대전,14,2,0,5,1,1,패,23.2,,0.9,230,61,1000.9,22.5
5.25수,19:00,키움 히어로즈,대전,15,1,0,5,1,0,승,23.2,,0.9,230,61,1000.9,22.5
5.25수,19:00,KIA 타이거즈,광주,9,1,0,9,1,1,패,25,,0.9,320,44,1000.4,22.9
5.25수,19:00,삼성 라이온즈,광주,7,1,1,6,0,0,승,25,,0.9,320,44,1000.4,22.9
5.25수,19:00,kt wiz,수원,15,2,0,9,2,0,패,22.3,,2.5,270,66,1004.9,20.6
5.25수,19:00,두산 베어스,수원,13,1,2,3,3,0,승,22.3,,2.5,270,66,1004.9,20.6
5.25수,19:00,LG 트윈스,서울,7,0,1,7,1,0,패,21.8,,3.9,230,62,998.8,20.7
5.25수,19:00,롯데 자이언츠,서울,8,0,0,6,0,0,승,21.8,,3.9,230,62,998.8,20.7
5.25수,19:00,SK 와이번스,인천,1,0,1,14,0,1,패,19.6,,2.6,270,96,1000.7,19.7
5.25수,19:00,NC 다이노스,인천,8,2,1,4,2,0,승,19.6,,2.6,270,96,1000.7,19.7
5.26목,19:00,한화 이글스,대전,13,0,0,5,1,0,승,23.3,,1.8,340,69,1001.6,23.6
5.26목,19:00,키움 히어로즈,대전,7,0,1,8,1,1,패,23.3,,1.8,340,69,1001.6,23.6
5.26목,19:00,KIA 타이거즈,광주,15,2,1,7,1,0,승,23.4,,1,320,54,1001,24.8
5.26목,19:00,삼성 라이온즈,광주,7,0,0,7,0,1,패,23.4,,1,320,54,1001,24.8
5.26목,19:00,kt wiz,수원,11,0,0,8,2,1,패,19.8,,1.9,270,71,1006.2,19.2
5.26목,19:00,두산 베어스,수원,10,2,2,7,1,0,승,19.8,,1.9,270,71,1006.2,19.2
5.26목,19:00,LG 트윈스,서울,8,2,2,3,0,1,패,20,,1.4,290,71,999.9,19
5.26목,19:00,롯데 자이언츠,서울,11,1,2,8,0,0,승,20,,1.4,290,71,999.9,19
5.26목,19:00,SK 와이번스,인천,18,4,0,11,2,0,승,18.4,,1.4,230,98,1001.9,18.2
5.26목,19:00,NC 다이노스,인천,10,0,1,4,0,0,패,18.4,,1.4,230,98,1001.9,18.2
5.27금,19:00,LG 트윈스,서울,10,0,0,6,0,0,패,22.8,,2.5,270,60,999.8,22.2
5.27금,19:00,두산 베어스,서울,9,0,1,2,1,1,승,22.8,,2.5,270,60,999.8,22.2
5.27금,19:00,키움 히어로즈,서울,4,0,0,5,1,0,패,22.8,,2.5,270,60,999.8,22.2
5.27금,19:00,kt wiz,서울,11,1,1,4,0,0,승,22.8,,2.5,270,60,999.8,22.2
5.27금,19:00,롯데 자이언츠,부산,11,1,0,5,2,0,패,21.7,,1.6,110,51,1003.1,24.2
5.27금,19:00,한화 이글스,부산,16,0,2,9,0,1,승,21.7,,1.6,110,51,1003.1,24.2
5.27금,19:00,NC 다이노스,창원,18,0,2,2,0,1,승,22.3,,2.1,200,52,1006.6,21.4
5.27금,19:00,KIA 타이거즈,창원,10,2,0,9,0,1,패,22.3,,2.1,200,52,1006.6,21.4
5.27금,19:00,삼성 라이온즈,대구,7,0,1,9,2,2,패,25.1,,3,110,53,1003.2,25.6
5.27금,19:00,SK 와이번스,대구,10,2,1,2,0,0,승,25.1,,3,110,53,1003.2,25.6
5.28토,17:00,LG 트윈스,서울,7,1,2,8,1,0,패,26.7,,3.5,270,40,996.3,31.5
5.28토,17:00,두산 베어스,서울,9,0,0,5,2,0,승,26.7,,3.5,270,40,996.3,31.5
5.28토,17:00,키움 히어로즈,서울,11,0,2,6,2,1,승,26.7,,3.5,270,40,996.3,31.5
5.28토,17:00,kt wiz,서울,7,0,0,2,1,1,패,26.7,,3.5,270,40,996.3,31.5
5.28토,17:00,롯데 자이언츠,부산,9,2,0,2,3,1,패,24,,2.8,200,55,998.1,31.3
5.28토,17:00,한화 이글스,부산,12,1,0,6,0,2,승,24,,2.8,200,55,998.1,31.3
5.28토,17:00,NC 다이노스,창원,16,4,1,5,3,1,승,24.2,,2.6,140,67,1001.6,29.9
5.28토,17:00,KIA 타이거즈,창원,12,0,2,8,1,1,패,24.2,,2.6,140,67,1001.6,29.9
5.28토,17:00,삼성 라이온즈,대구,17,4,0,4,1,0,승,28.8,,1.2,230,31,998.9,41.5
5.28토,17:00,SK 와이번스,대구,8,0,0,2,3,0,패,28.8,,1.2,230,31,998.9,41.5
5.29일,14:00,LG 트윈스,서울,20,0,1,6,1,1,승,26.1,,3.3,250,40,993.7,49.3
5.29일,14:00,두산 베어스,서울,9,1,1,7,1,0,패,26.1,,3.3,250,40,993.7,49.3
5.29일,14:00,키움 히어로즈,서울,8,2,2,4,2,1,승,26.1,,3.3,250,40,993.7,49.3
5.29일,14:00,kt wiz,서울,9,1,0,3,1,1,패,26.1,,3.3,250,40,993.7,49.3
5.29일,14:00,NC 다이노스,창원,14,1,0,6,1,1,승,25,,3,110,62,998.5,36
5.29일,14:00,KIA 타이거즈,창원,11,2,2,8,0,0,패,25,,3,110,62,998.5,36
5.29일,14:00,삼성 라이온즈,대구,16,1,2,7,0,1,승,27.1,,2.9,270,47,996.1,44.9
5.29일,14:00,SK 와이번스,대구,11,3,0,8,1,1,패,27.1,,2.9,270,47,996.1,44.9
5.29일,17:00,롯데 자이언츠,부산,7,1,0,8,1,0,패,22.2,,4.8,200,70,993.9,28.2
5.29일,17:00,한화 이글스,부산,10,2,1,6,1,0,승,22.2,,4.8,200,70,993.9,28.2
5.31화,19:00,KIA 타이거즈,광주,9,0,3,8,1,2,무,23.4,,1.4,250,42,998.7,25.2
5.31화,19:00,LG 트윈스,광주,10,0,4,11,1,1,무,23.4,,1.4,250,42,998.7,25.2
5.31화,19:00,kt wiz,수원,10,2,1,5,1,2,패,21,,3.5,270,76,1003,21.3
5.31화,19:00,롯데 자이언츠,수원,11,1,0,6,0,0,승,21,,3.5,270,76,1003,21.3
5.31화,19:00,두산 베어스,서울,8,1,0,16,0,0,승,23.1,,3.4,250,56,996.6,23.9
5.31화,19:00,NC 다이노스,서울,8,1,0,10,1,1,패,23.1,,3.4,250,56,996.6,23.9
5.31화,19:00,SK 와이번스,인천,10,1,1,9,1,0,패,19.9,,3.1,290,98,999.1,21.3
5.31화,19:00,한화 이글스,인천,14,1,0,5,2,0,승,19.9,,3.1,290,98,999.1,21.3
5.31화,19:00,삼성 라이온즈,대구,6,2,0,2,1,0,승,29.1,,1.6,290,35,998.3,28.6
5.31화,19:00,키움 히어로즈,대구,9,0,0,8,0,1,패,29.1,,1.6,290,35,998.3,28.6
6.1수,19:00,KIA 타이거즈,광주,9,0,2,3,1,0,승,24,,1.1,290,65,998.3,27.7
6.1수,19:00,LG 트윈스,광주,10,0,1,8,0,2,패,24,,1.1,290,65,998.3,27.7
6.1수,19:00,kt wiz,수원,4,0,0,6,1,0,패,25.3,,3.3,270,45,1002.6,22.1
6.1수,19:00,롯데 자이언츠,수원,8,0,2,8,2,0,승,25.3,,3.3,270,45,1002.6,22.1
6.1수,19:00,두산 베어스,서울,7,1,0,7,1,3,패,27.6,,3.7,340,29,996.4,26.9
6.1수,19:00,NC 다이노스,서울,6,0,0,4,0,0,승,27.6,,3.7,340,29,996.4,26.9
6.1수,19:00,SK 와이번스,인천,15,1,2,8,0,0,승,25.6,,4,340,51,998.5,23.7
6.1수,19:00,한화 이글스,인천,10,0,0,8,0,1,패,25.6,,4,340,51,998.5,23.7
6.1수,19:00,삼성 라이온즈,대구,8,2,1,5,1,1,패,21.8,,5.2,90,34,1001.8,21.8
6.1수,19:00,키움 히어로즈,대구,11,1,0,5,1,0,승,21.8,,5.2,90,34,1001.8,21.8
6.2목,19:00,KIA 타이거즈,광주,6,0,0,8,2,2,패,23.5,,3.1,230,61,1002.2,27.4
6.2목,19:00,LG 트윈스,광주,11,0,3,6,1,0,승,23.5,,3.1,230,61,1002.2,27.4
6.2목,19:00,kt wiz,수원,8,0,0,7,2,2,승,24,,3.5,270,53,1005.4,22
6.2목,19:00,롯데 자이언츠,수원,8,0,2,11,1,1,패,24,,3.5,270,53,1005.4,22
6.2목,19:00,두산 베어스,서울,5,0,0,9,1,0,패,26.2,,3.3,290,37,998.9,25
6.2목,19:00,NC 다이노스,서울,8,1,1,5,0,1,승,26.2,,3.3,290,37,998.9,25
6.2목,19:00,SK 와이번스,인천,4,1,0,7,1,1,패,22.2,,3.6,270,74,1001.3,22.9
6.2목,19:00,한화 이글스,인천,10,1,1,3,2,0,승,22.2,,3.6,270,74,1001.3,22.9
6.2목,19:00,삼성 라이온즈,대구,20,2,1,5,1,0,승,25.4,,3.2,110,38,1002.8,25.8
6.2목,19:00,키움 히어로즈,대구,12,4,0,8,0,0,패,25.4,,3.2,110,38,1002.8,25.8
6.3금,19:00,한화 이글스,대전,9,1,3,13,0,3,승,25.9,,1.9,320,43,1002,29
