day_text.1,time_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
6.3수,19:00,키움 히어로즈,대전,6,0,0,9,3,0,패,24.5,,3.4,290,29,999.8,28.9
6.3수,19:00,KIA 타이거즈,광주,3,1,1,7,0,1,패,23.1,,2.4,340,29,1000.6,26.9
6.3수,19:00,두산 베어스,광주,12,0,2,4,1,0,승,23.1,,2.4,340,29,1000.6,26.9
6.3수,19:00,LG 트윈스,서울,12,0,0,7,0,1,승,27.4,,2.3,290,18,996.6,26
6.3수,19:00,NC 다이노스,서울,8,1,1,5,0,2,패,27.4,,2.3,290,18,996.6,26
6.3수,19:00,롯데 자이언츠,부산,2,1,0,7,0,2,패,20.4,,2.4,70,40,999,23.1
6.3수,19:00,삼성 라이온즈,부산,11,4,0,6,2,0,승,20.4,,2.4,70,40,999,23.1
6.3수,19:00,SK 와이번스,인천,8,0,0,6,0,0,패,24.9,,6.8,340,41,998.9,24.1
6.3수,19:00,kt wiz,인천,7,0,1,4,1,0,승,24.9,,6.8,340,41,998.9,24.1
6.4목,19:00,한화 이글스,대전,8,2,1,5,3,2,패,25.7,,2,320,35,1000.4,28.6
6.4목,19:00,키움 히어로즈,대전,16,4,0,6,0,0,승,25.7,,2,320,35,1000.4,28.6
6.4목,19:00,KIA 타이거즈,광주,12,2,0,9,0,0,승,25.2,,3.3,250,22,1001.2,27.2
6.4목,19:00,두산 베어스,광주,1,0,1,5,1,0,패,25.2,,3.3,250,22,1001.2,27.2
6.4목,19:00,LG 트윈스,서울,11,1,6,12,0,0,승,24.9,,2.9,290,29,998.2,27.2
6.4목,19:00,NC 다이노스,서울,2,0,2,8,0,1,패,24.9,,2.9,290,29,998.2,27.2
6.4목,19:00,롯데 자이언츠,부산,6,1,0,12,1,2,패,21.8,,2.4,230,57,1002.4,25.2
6.4목,19:00,삼성 라이온즈,부산,9,0,1,8,0,0,승,21.8,,2.4,230,57,1002.4,25.2
6.4목,19:00,SK 와이번스,인천,9,0,0,5,2,0,패,21.6,,1.7,250,55,1000.1,23.4
6.4목,19:00,kt wiz,인천,15,2,1,6,0,0,승,21.6,,1.7,250,55,1000.1,23.4
6.5금,19:00,kt wiz,수원,5,1,3,8,0,0,패,19,,2.5,110,59,1002.3,19.6
6.5금,19:00,한화 이글스,수원,10,1,0,11,0,3,승,19,,2.5,110,59,1002.3,19.6
6.5금,19:00,두산 베어스,서울,8,1,0,4,2,1,패,19.3,,2.2,180,59,996,19
6.5금,19:00,키움 히어로즈,서울,12,4,2,12,0,1,승,19.3,,2.2,180,59,996,19
6.5금,19:00,SK 와이번스,인천,10,0,1,10,0,1,패,18.6,,1.7,250,83,997.8,18.8
6.5금,19:00,LG 트윈스,인천,7,0,0,11,0,2,승,18.6,,1.7,250,83,997.8,18.8
6.5금,19:00,삼성 라이온즈,대구,12,2,0,6,1,0,승,16.4,,0.7,50,84,999.9,18
6.5금,19:00,NC 다이노스,대구,6,0,0,9,0,0,패,16.4,,0.7,50,84,999.9,18
6.6토,17:00,KIA 타이거즈,광주,5,1,1,10,0,0,승,27.4,,4.2,200,38,1003.9,40.1
6.6토,17:00,롯데 자이언츠,광주,4,1,0,9,0,0,패,27.4,,4.2,200,38,1003.9,40.1
6.6토,17:00,kt wiz,수원,11,1,1,6,1,0,패,26.5,,2.8,200,40,1007.3,31.2
6.6토,17:00,한화 이글스,수원,11,0,1,8,1,0,승,26.5,,2.8,200,40,1007.3,31.2
6.6토,17:00,두산 베어스,서울,13,0,0,8,1,0,패,28.2,,2.1,180,32,1001,36.6
6.6토,17:00,키움 히어로즈,서울,14,3,0,6,1,1,승,28.2,,2.1,180,32,1001,36.6
6.6토,17:00,SK 와이번스,인천,13,2,0,8,1,2,승,24.5,,3.7,270,56,1003,34.5
6.6토,17:00,LG 트윈스,인천,14,0,0,5,1,2,패,24.5,,3.7,270,56,1003,34.5
6.6토,17:00,삼성 라이온즈,대구,10,2,0,10,0,1,패,27,,1.2,290,33,1005.8,40.5
6.6토,17:00,NC 다이노스,대구,9,1,1,8,0,0,승,27,,1.2,290,33,1005.8,40.5
6.7일,17:00,KIA 타이거즈,광주,6,1,0,8,1,0,패,26.4,,3.7,180,39,1003.7,39.5
6.7일,17:00,롯데 자이언츠,광주,9,1,1,4,1,0,승,26.4,,3.7,180,39,1003.7,39.5
6.7일,17:00,kt wiz,수원,10,1,1,2,0,1,승,27.1,,5,290,38,1007.5,30.1
6.7일,17:00,한화 이글스,수원,9,0,2,8,1,1,패,27.1,,5,290,38,1007.5,30.1
6.7일,17:00,두산 베어스,서울,15,3,3,3,0,1,승,29.5,,5.3,270,31,1001.1,37.3
6.7일,17:00,키움 히어로즈,서울,9,0,1,12,0,2,패,29.5,,5.3,270,31,1001.1,37.3
6.7일,17:00,SK 와이번스,인천,10,0,3,4,1,0,승,24.2,,4.3,270,51,1003.9,36.3
6.7일,17:00,LG 트윈스,인천,3,0,0,9,0,1,패,24.2,,4.3,270,51,1003.9,36.3
6.7일,17:00,삼성 라이온즈,대구,7,0,0,7,2,2,패,29.8,,2.2,250,29,1005.4,43.5
6.7일,17:00,NC 다이노스,대구,16,2,1,1,2,0,승,29.8,,2.2,250,29,1005.4,43.5
6.9화,19:00,한화 이글스,대전,10,2,0,9,0,1,승,26.6,,2.7,320,59,999.3,31.4
6.9화,19:00,삼성 라이온즈,대전,2,0,0,7,0,0,패,26.6,,2.7,320,59,999.3,31.4
6.9화,19:00,kt wiz,수원,11,4,1,9,0,1,승,21.7,,2.9,270,70,1003.5,23.1
6.9화,19:00,롯데 자이언츠,수원,8,0,0,8,2,1,패,21.7,,2.9,270,70,1003.5,23.1
6.9화,19:00,NC 다이노스,창원,10,1,2,10,0,0,승,23,,2.1,160,72,1002.9,23.7
6.9화,19:00,SK 와이번스,창원,7,0,0,8,0,1,패,23,,2.1,160,72,1002.9,23.7
6.9화,19:00,두산 베어스,서울,10,0,5,12,0,0,승,23.1,,4.6,290,67,997.4,26
6.9화,19:00,LG 트윈스,서울,7,0,0,9,2,2,패,23.1,,4.6,290,67,997.4,26
6.9화,19:00,키움 히어로즈,서울,9,1,3,8,3,2,패,23.1,,4.6,290,67,997.4,26
6.9화,19:00,KIA 타이거즈,서울,10,1,0,6,1,1,승,23.1,,4.6,290,67,997.4,26
6.10수,19:00,한화 이글스,대전,9,2,2,4,0,0,승,29.1,,3,200,55,997.9,32.8
6.10수,19:00,삼성 라이온즈,대전,5,1,1,9,0,0,패,29.1,,3,200,55,997.9,32.8
6.10수,19:00,kt wiz,수원,14,3,1,5,0,0,승,25,,3.3,270,58,1002.3,28.3
6.10수,19:00,롯데 자이언츠,수원,15,4,0,4,1,1,패,25,,3.3,270,58,1002.3,28.3
6.10수,19:00,NC 다이노스,창원,10,2,1,8,1,1,승,24,,3,160,61,1003.9,25.7
6.10수,19:00,SK 와이번스,창원,6,1,1,7,0,3,패,24,,3,160,61,1003.9,25.7
6.10수,19:00,두산 베어스,서울,7,1,0,6,1,0,패,26.5,,4.6,270,54,996.1,29.9
6.10수,19:00,LG 트윈스,서울,8,1,3,5,1,0,승,26.5,,4.6,270,54,996.1,29.9
6.10수,19:00,키움 히어로즈,서울,9,1,1,7,1,0,승,26.5,,4.6,270,54,996.1,29.9
6.10수,19:00,KIA 타이거즈,서울,7,0,1,8,0,0,패,26.5,,4.6,270,54,996.1,29.9
6.11목,19:00,한화 이글스,대전,9,1,0,8,0,0,승,25.6,,1.4,200,60,992.6,27.6
6.11목,19:00,삼성 라이온즈,대전,8,0,2,10,0,1,패,25.6,,1.4,200,60,992.6,27.6
6.11목,19:00,kt wiz,수원,16,4,0,9,0,0,승,23.5,0.1,1.6,160,71,995.8,23.6
6.11목,19:00,롯데 자이언츠,수원,9,2,1,10,1,2,패,23.5,0.1,1.6,160,71,995.8,23.6
6.11목,19:00,두산 베어스,서울,14,1,0,5,1,0,승,24.9,0,2.2,200,63,989.6,24.8
6.11목,19:00,LG 트윈스,서울,3,0,2,9,2,0,패,24.9,0,2.2,200,63,989.6,24.8
6.11목,19:00,키움 히어로즈,서울,9,2,0,4,0,1,패,24.9,0,2.2,200,63,989.6,24.8
6.11목,19:00,KIA 타이거즈,서울,10,1,2,8,1,0,승,24.9,0,2.2,200,63,989.6,24.8
6.12금,19:00,LG 트윈스,서울,12,2,0,6,1,2,승,25.5,,3.6,250,39,993.7,25.4
6.12금,19:00,한화 이글스,서울,10,0,1,13,0,4,패,25.5,,3.6,250,39,993.7,25.4
6.12금,19:00,키움 히어로즈,서울,8,1,1,10,0,1,패,25.5,,3.6,250,39,993.7,25.4
6.12금,19:00,kt wiz,서울,12,1,0,9,1,0,승,25.5,,3.6,250,39,993.7,25.4
6.12금,19:00,롯데 자이언츠,부산,6,0,0,10,1,2,패,20,,3.9,230,95,997.7,24.3
6.12금,19:00,SK 와이번스,부산,11,0,0,5,0,0,승,20,,3.9,230,95,997.7,24.3
6.12금,19:00,NC 다이노스,창원,15,0,2,7,2,0,승,24,,2,200,65,1000.7,26.4
6.12금,19:00,두산 베어스,창원,10,1,0,5,0,0,패,24,,2,200,65,1000.7,26.4
6.12금,19:00,삼성 라이온즈,대구,15,3,0,5,0,0,승,30.8,,3.7,270,30,997.1,31.2
6.12금,19:00,KIA 타이거즈,대구,5,1,0,9,1,1,패,30.8,,3.7,270,30,997.1,31.2
6.13토,17:00,LG 트윈스,서울,5,1,1,8,0,1,패,28,,4.4,230,59,994.5,32.6
6.13토,17:00,한화 이글스,서울,10,0,2,5,2,0,승,28,,4.4,230,59,994.5,32.6
6.13토,17:00,키움 히어로즈,서울,14,1,0,9,0,0,승,28,,4.4,230,59,994.5,32.6
6.13토,17:00,kt wiz,서울,5,1,0,4,0,2,패,28,,4.4,230,59,994.5,32.6
6.13토,17:00,롯데 자이언츠,부산,7,1,1,11,0,0,패,22.2,,10,230,84,1000.5,24.8
6.13토,17:00,SK 와이번스,부산,12,1,0,5,0,1,승,22.2,,10,230,84,1000.5,24.8
6.13토,17:00,NC 다이노스,창원,8,0,1,6,0,1,패,23.8,,3,160,77,1004.1,26.7
6.13토,17:00,두산 베어스,창원,8,0,0,3,2,0,승,23.8,,3,160,77,1004.1,26.7
6.13토,17:00,삼성 라이온즈,대구,10,2,1,10,2,0,패,27.7,,2.8,200,55,999.9,36.5
6.13토,17:00,KIA 타이거즈,대구,9,2,3,7,0,0,승,27.7,,2.8,200,55,999.9,36.5
6.14일,17:00,LG 트윈스,서울,8,1,1,12,0,0,패,25.4,,3.4,250,56,996.7,27.9
6.14일,17:00,한화 이글스,서울,13,0,0,10,1,2,승,25.4,,3.4,250,56,996.7,27.9
6.14일,17:00,키움 히어로즈,서울,14,1,1,8,1,1,승,25.4,,3.4,250,56,996.7,27.9
6.14일,17:00,kt wiz,서울,11,2,0,8,0,5,패,25.4,,3.4,250,56,996.7,27.9
6.14일,17:00,롯데 자이언츠,부산,4,0,0,8,0,0,승,22.4,,5.3,200,87,999.5,29.2
6.14일,17:00,SK 와이번스,부산,3,0,2,6,1,0,패,22.4,,5.3,200,87,999.5,29.2
6.14일,17:00,NC 다이노스,창원,7,1,1,8,0,0,패,23.5,,3.8,140,78,1002.9,30.3
6.14일,17:00,두산 베어스,창원,14,1,1,5,1,0,승,23.5,,3.8,140,78,1002.9,30.3
6.16화,19:00,KIA 타이거즈,광주,6,0,4,7,1,0,승,24.1,,2.7,270,67,996.1,25.5
6.16화,19:00,LG 트윈스,광주,8,1,0,10,1,4,패,24.1,,2.7,270,67,996.1,25.5
6.16화,19:00,롯데 자이언츠,부산,6,1,0,14,1,1,패,20.9,,1.7,110,88,996.9,23.2
6.16화,19:00,키움 히어로즈,부산,14,1,0,6,1,0,승,20.9,,1.7,110,88,996.9,23.2
6.16화,19:00,NC 다이노스,창원,8,1,1,5,2,0,패,21.9,,1.8,160,80,1000.2,24.8
6.16화,19:00,kt wiz,창원,9,1,0,5,1,0,승,21.9,,1.8,160,80,1000.2,24.8
6.16화,19:00,두산 베어스,서울,6,2,0,9,1,1,승,26,,3.3,290,60,993.9,28.6
6.16화,19:00,삼성 라이온즈,서울,16,0,0,8,1,0,패,26,,3.3,290,60,993.9,28.6
6.16화,19:00,SK 와이번스,인천,10,1,0,8,1,1,패,22.1,,0.5,320,93,995.9,24.4
6.16화,19:00,한화 이글스,인천,9,4,0,4,0,1,승,22.1,,0.5,320,93,995.9,24.4
6.17수,19:00,KIA 타이거즈,광주,4,0,0,5,1,1,패,21,,2,200,74,995.7,21.6
6.17수,19:00,LG 트윈스,광주,9,0,1,4,0,0,승,21,,2,200,74,995.7,21.6
6.17수,19:00,롯데 자이언츠,부산,17,2,1,8,1,0,승,20.2,,2.5,70,79,996.6,21.5
6.17수,19:00,키움 히어로즈,부산,6,1,0,4,2,0,패,20.2,,2.5,70,79,996.6,21.5
6.17수,19:00,NC 다이노스,창원,8,1,0,7,0,3,패,20.1,0,1,250,78,1000.3,20.3
6.17수,19:00,kt wiz,창원,14,2,0,10,1,2,승,20.1,0,1,250,78,1000.3,20.3
6.17수,19:00,두산 베어스,서울,13,2,2,6,1,0,패,23.9,,3.2,270,68,992.9,24.1
6.17수,19:00,삼성 라이온즈,서울,12,2,0,10,0,1,승,23.9,,3.2,270,68,992.9,24.1
6.17수,19:00,SK 와이번스,인천,12,2,1,7,0,0,승,21.5,,2.9,250,89,995.2,22.3
6.17수,19:00,한화 이글스,인천,11,0,0,10,0,0,패,21.5,,2.9,250,89,995.2,22.3
6.18목,19:00,KIA 타이거즈,광주,12,0,1,5,1,1,패,26,,0.8,20,62,996.4,27.6
6.18목,19:00,LG 트윈스,광주,10,1,1,9,0,0,승,26,,0.8,20,62,996.4,27.6
6.18목,19:00,롯데 자이언츠,부산,7,0,1,7,2,0,패,22.2,,2.9,50,76,997.8,23.6
6.18목,19:00,키움 히어로즈,부산,14,2,1,6,0,1,승,22.2,,2.9,50,76,997.8,23.6
6.18목,19:00,NC 다이노스,창원,16,1,1,8,2,1,승,23.9,,3.1,50,64,1001.4,22.9
6.18목,19:00,kt wiz,창원,9,0,0,6,0,0,패,23.9,,3.1,50,64,1001.4,22.9
6.18목,19:00,두산 베어스,서울,11,0,1,6,1,0,승,28,,3.5,70,42,994.8,24.8
6.18목,19:00,삼성 라이온즈,서울,8,1,0,2,2,1,패,28,,3.5,70,42,994.8,24.8
6.18목,19:00,SK 와이번스,인천,7,2,1,6,0,0,승,25.3,,1.7,270,77,996.8,25.7
6.18목,19:00,한화 이글스,인천,12,0,0,7,1,1,패,25.3,,1.7,270,77,996.8,25.7
6.19금,19:00,한화 이글스,대전,6,1,0,11,0,1,패,26.8,,1.9,340,58,999.2,30.3
6.19금,19:00,NC 다이노스,대전,4,2,3,8,0,0,승,26.8,,1.9,340,58,999.2,30.3
6.19금,19:00,kt wiz,수원,7,0,1,9,0,1,패,25.3,,3,270,57,1003.2,27.7
6.19금,19:00,KIA 타이거즈,수원,8,2,1,12,2,0,승,25.3,,3,270,57,1003.2,27.7
6.19금,19:00,LG 트윈스,서울,6,2,1,5,0,0,승,27.5,,2.2,340,50,997.1,26.1
6.19금,19:00,키움 히어로즈,서울,7,1,0,8,3,1,패,27.5,,2.2,340,50,997.1,26.1
6.19금,19:00,롯데 자이언츠,부산,11,0,1,5,1,0,승,22.2,,3.6,70,68,1001,25.1
6.19금,19:00,두산 베어스,부산,9,0,1,3,1,1,패,22.2,,3.6,70,68,1001,25.1
6.19금,19:00,삼성 라이온즈,대구,10,1,2,8,2,2,승,22,,5,90,64,1002.2,23.8
6.19금,19:00,SK 와이번스,대구,8,0,0,7,0,2,패,22,,5,90,64,1002.2,23.8
6.20토,17:00,한화 이글스,대전,8,0,0,11,2,1,패,21.5,0,1.5,340,82,1000,22.3
6.20토,17:00,NC 다이노스,대전,8,1,2,3,0,2,승,21.5,0,1.5,340,82,1000,22.3
6.21일,17:00,한화 이글스,대전,4,0,0,5,2,1,패,27.9,,0.5,20,45,1000,31.1
6.21일,17:00,NC 다이노스,대전,10,1,4,3,1,0,승,27.9,,0.5,20,45,1000,31.1
6.21일,17:00,kt wiz,수원,5,0,0,11,0,0,패,27.1,,3.8,270,52,1004.4,33.3
6.21일,17:00,KIA 타이거즈,수원,12,1,2,7,0,0,승,27.1,,3.8,270,52,1004.4,33.3
6.21일,17:00,LG 트윈스,서울,9,1,0,9,1,0,패,29.2,,1.2,250,43,998.1,30
6.21일,17:00,키움 히어로즈,서울,8,1,0,5,2,0,승,29.2,,1.2,250,43,998.1,30
6.21일,17:00,롯데 자이언츠,부산,2,0,0,4,0,2,패,22.5,,3.3,110,77,1002.3,31.6
6.21일,17:00,두산 베어스,부산,16,1,1,5,0,0,승,22.5,,3.3,110,77,1002.3,31.6
6.21일,17:00,삼성 라이온즈,대구,12,1,0,9,2,1,승,27.1,,1.9,140,50,1002.1,35.6
6.21일,17:00,SK 와이번스,대구,8,0,0,10,0,1,패,27.1,,1.9,140,50,1002.1,35.6
6.23화,19:00,KIA 타이거즈,광주,8,2,1,7,0,0,승,26.7,,1.7,270,64,1001,28.3
6.23화,19:00,NC 다이노스,광주,7,0,1,9,0,1,패,26.7,,1.7,270,64,1001,28.3
6.23화,19:00,LG 트윈스,서울,11,1,1,11,0,1,패,26.2,,3.7,270,58,999.8,25.6
6.23화,19:00,kt wiz,서울,11,2,0,4,1,1,승,26.2,,3.7,270,58,999.8,25.6
6.23화,19:00,키움 히어로즈,서울,5,0,0,7,0,1,패,26.2,,3.7,270,58,999.8,25.6
6.23화,19:00,한화 이글스,서울,4,1,0,4,0,0,승,26.2,,3.7,270,58,999.8,25.6
6.23화,19:00,SK 와이번스,인천,7,1,1,10,0,0,패,23.8,,3.8,340,83,1001.8,23.7
6.23화,19:00,두산 베어스,인천,13,1,1,6,2,0,승,23.8,,3.8,340,83,1001.8,23.7
6.23화,19:00,삼성 라이온즈,대구,21,2,0,7,2,0,승,26.6,,3.1,110,62,1003.3,28.6
6.23화,19:00,롯데 자이언츠,대구,8,1,0,8,2,0,패,26.6,,3.1,110,62,1003.3,28.6
6.24수,19:00,KIA 타이거즈,광주,8,0,0,4,1,0,패,24,,1.3,70,70,999,25.5
6.24수,19:00,NC 다이노스,광주,13,1,2,4,1,0,승,24,,1.3,70,70,999,25.5
6.24수,19:00,LG 트윈스,서울,11,2,1,5,2,1,승,27.2,,3.1,250,41,997.1,27.1
6.24수,19:00,kt wiz,서울,8,0,0,11,2,0,패,27.2,,3.1,250,41,997.1,27.1
6.24수,19:00,SK 와이번스,인천,16,1,2,4,2,0,승,25.2,,2.9,270,61,999,24.3
6.24수,19:00,두산 베어스,인천,10,0,4,4,0,1,패,25.2,,2.9,270,61,999,24.3
6.24수,19:00,삼성 라이온즈,대구,19,3,0,10,0,3,패,24.3,,3.2,110,68,1002,26.8
6.24수,19:00,롯데 자이언츠,대구,17,3,2,6,0,1,승,24.3,,3.2,110,68,1002,26.8
6.25목,19:00,LG 트윈스,서울,16,2,0,6,0,1,승,26.5,0,2.3,160,58,990.9,25.1
6.25목,19:00,kt wiz,서울,12,3,0,17,1,1,패,26.5,0,2.3,160,58,990.9,25.1
6.25목,19:00,SK 와이번스,인천,10,2,0,8,0,0,승,23.3,0.1,2.1,230,99,992.6,22.1
6.25목,19:00,두산 베어스,인천,14,0,1,6,0,1,패,23.3,0.1,2.1,230,99,992.6,22.1
6.26금,19:00,한화 이글스,대전,12,2,1,5,2,1,승,21.9,,1.4,320,83,990.7,22.6
6.26금,19:00,SK 와이번스,대전,5,0,0,8,1,2,패,21.9,,1.4,320,83,990.7,22.6
6.26금,19:00,kt wiz,수원,5,1,0,2,1,0,패,24.2,,2.2,360,59,995.2,23
6.26금,19:00,삼성 라이온즈,수원,13,0,0,8,0,0,승,24.2,,2.2,360,59,995.2,23
6.26금,19:00,NC 다이노스,창원,8,2,2,10,0,1,승,24.3,,1.7,250,70,992.1,23.2
6.26금,19:00,LG 트윈스,창원,10,1,1,9,2,2,패,24.3,,1.7,250,70,992.1,23.2
6.26금,19:00,두산 베어스,서울,11,1,0,1,3,0,승,23,,1.9,360,62,989.5,23
6.26금,19:00,KIA 타이거즈,서울,3,1,1,8,3,0,패,23,,1.9,360,62,989.5,23
6.26금,19:00,키움 히어로즈,서울,9,0,0,7,0,1,패,23,,1.9,360,62,989.5,23
6.26금,19:00,롯데 자이언츠,서울,8,2,0,9,0,0,승,23,,1.9,360,62,989.5,23
6.27토,17:00,한화 이글스,대전,13,2,1,11,0,2,패,27.9,,1.4,50,54,997.5,30.7
6.27토,17:00,SK 와이번스,대전,12,3,0,8,0,0,승,27.9,,1.4,50,54,997.5,30.7
6.27토,17:00,kt wiz,수원,11,0,1,7,0,2,패,28.5,,1.8,360,44,1001.6,29.2
6.27토,17:00,삼성 라이온즈,수원,11,1,6,5,0,0,승,28.5,,1.8,360,44,1001.6,29.2
6.27토,17:00,NC 다이노스,창원,14,0,3,5,2,0,패,21.2,0,1.4,250,83,1003.2,23.9
6.27토,17:00,LG 트윈스,창원,11,1,0,5,0,0,승,21.2,0,1.4,250,83,1003.2,23.9
6.27토,17:00,두산 베어스,서울,14,2,1,3,1,0,승,30.5,,2.3,70,36,995.7,30.7
6.27토,17:00,KIA 타이거즈,서울,6,1,0,7,0,0,패,30.5,,2.3,70,36,995.7,30.7
6.27토,17:00,키움 히어로즈,서울,8,1,0,6,0,1,승,30.5,,2.3,70,36,995.7,30.7
6.27토,17:00,롯데 자이언츠,서울,7,0,0,10,1,0,패,30.5,,2.3,70,36,995.7,30.7
6.28일,17:00,한화 이글스,대전,9,1,0,9,2,0,승,30.2,,0.9,320,54,1000.5,37.4
6.28일,17:00,SK 와이번스,대전,9,1,0,2,1,0,패,30.2,,0.9,320,54,1000.5,37.4
6.28일,17:00,kt wiz,수원,13,2,6,10,0,0,승,27.9,,4.2,270,51,1005.3,33.3
6.28일,17:00,삼성 라이온즈,수원,6,1,1,7,2,0,패,27.9,,4.2,270,51,1005.3,33.3
6.28일,17:00,NC 다이노스,창원,6,0,1,11,0,0,패,22.3,,4.1,140,72,1005.3,27.8
6.28일,17:00,LG 트윈스,창원,11,0,0,6,0,0,승,22.3,,4.1,140,72,1005.3,27.8
6.28일,17:00,두산 베어스,서울,6,0,0,4,1,0,패,30,,4.2,250,49,998.8,32.4
6.28일,17:00,KIA 타이거즈,서울,4,0,1,5,0,2,승,30,,4.2,250,49,998.8,32.4
6.28일,17:00,키움 히어로즈,서울,12,2,1,6,1,1,승,30,,4.2,250,49,998.8,32.4
6.28일,17:00,롯데 자이언츠,서울,8,0,0,7,3,1,패,30,,4.2,250,49,998.8,32.4
7.1수,19:00,한화 이글스,대전,5,0,0,8,2,1,패,24.7,,1.6,270,60,990.1,24.7
7.1수,19:00,KIA 타이거즈,대전,8,2,2,3,0,0,승,24.7,,1.6,270,60,990.1,24.7
7.1수,19:00,kt wiz,수원,11,1,0,10,1,0,승,22.9,,5,270,63,993.6,25.5
7.1수,19:00,SK 와이번스,수원,9,0,2,12,1,0,패,22.9,,5,270,63,993.6,25.5
7.1수,19:00,LG 트윈스,서울,10,0,0,5,2,1,패,24.5,,6,250,60,986.7,25.3
7.1수,19:00,두산 베어스,서울,15,1,0,1,0,4,승,24.5,,6,250,60,986.7,25.3
7.1수,19:00,롯데 자이언츠,부산,9,0,2,6,1,1,승,24.4,,5.7,250,76,989.2,24.3
7.1수,19:00,NC 다이노스,부산,10,1,1,7,1,1,패,24.4,,5.7,250,76,989.2,24.3
7.1수,19:00,삼성 라이온즈,대구,14,2,3,3,0,3,승,28.6,,3.8,270,41,989.7,25.4
7.1수,19:00,키움 히어로즈,대구,16,3,0,9,0,3,패,28.6,,3.8,270,41,989.7,25.4
7.2목,19:00,한화 이글스,대전,13,0,2,4,1,0,승,25.7,,2.1,250,51,993.7,27.3
7.2목,19:00,KIA 타이거즈,대전,7,2,3,8,1,1,패,25.7,,2.1,250,51,993.7,27.3
7.2목,19:00,kt wiz,수원,8,1,1,6,1,1,패,24.4,,2.8,270,64,997.7,27.1
7.2목,19:00,SK 와이번스,수원,5,1,0,8,0,0,승,24.4,,2.8,270,64,997.7,27.1
7.2목,19:00,LG 트윈스,서울,12,1,0,7,0,1,승,26.2,,3.7,270,46,991.4,27
7.2목,19:00,두산 베어스,서울,4,0,0,6,2,0,패,26.2,,3.7,270,46,991.4,27
7.2목,19:00,롯데 자이언츠,부산,4,1,1,7,0,1,패,21.6,,4.3,200,76,994.5,23.5
7.2목,19:00,NC 다이노스,부산,8,0,4,7,1,2,승,21.6,,4.3,200,76,994.5,23.5
7.2목,19:00,삼성 라이온즈,대구,10,0,0,6,1,1,패,27.2,,2.4,180,50,994.6,28.9
7.2목,19:00,키움 히어로즈,대구,6,0,0,5,0,0,승,27.2,,2.4,180,50,994.6,28.9
7.3금,19:00,KIA 타이거즈,광주,9,0,0,5,1,2,패,25,,1.7,20,44,998.1,27.9
7.3금,19:00,kt wiz,광주,12,1,0,7,0,1,승,25,,1.7,20,44,998.1,27.9
7.3금,19:00,LG 트윈스,서울,12,2,0,5,0,0,패,24.9,,3.4,270,53,995.4,26.9
7.3금,19:00,삼성 라이온즈,서울,17,1,1,4,2,1,승,24.9,,3.4,270,53,995.4,26.9
7.3금,19:00,키움 히어로즈,서울,14,1,0,6,1,1,패,24.9,,3.4,270,53,995.4,26.9
7.3금,19:00,두산 베어스,서울,11,1,1,9,0,1,승,24.9,,3.4,270,53,995.4,26.9
7.3금,19:00,NC 다이노스,창원,9,1,4,8,0,0,패,25.5,,0.8,250,63,1000.6,25.1
7.3금,19:00,한화 이글스,창원,13,1,0,6,0,1,승,25.5,,0.8,250,63,1000.6,25.1
7.3금,19:00,SK 와이번스,인천,16,1,0,7,3,2,승,23,,2.7,270,72,997.5,22.5
7.3금,19:00,롯데 자이언츠,인천,11,2,0,8,2,0,패,23,,2.7,270,72,997.5,22.5
7.4토,18:00,KIA 타이거즈,광주,11,1,0,7,1,2,패,26,,3.7,230,52,1000.7,35.6
7.4토,18:00,kt wiz,광주,15,2,2,7,0,0,승,26,,3.7,230,52,1000.7,35.6
7.4토,18:00,LG 트윈스,서울,5,3,0,9,0,1,패,27.9,,3.6,250,49,998,32.2
7.4토,18:00,삼성 라이온즈,서울,12,2,0,5,0,0,승,27.9,,3.6,250,49,998,32.2
7.4토,18:00,키움 히어로즈,서울,13,0,1,8,2,3,승,27.9,,3.6,250,49,998,32.2
7.4토,18:00,두산 베어스,서울,10,0,0,5,0,2,패,27.9,,3.6,250,49,998,32.2
7.4토,18:00,NC 다이노스,창원,14,2,2,9,0,0,패,22.3,,3.8,160,72,1006.2,25.4
7.4토,18:00,한화 이글스,창원,9,0,0,5,2,0,승,22.3,,3.8,160,72,1006.2,25.4
7.4토,18:00,SK 와이번스,인천,9,2,0,11,0,1,패,25.2,,3.7,270,66,1000.3,27.9
7.4토,18:00,롯데 자이언츠,인천,10,1,2,10,1,0,승,25.2,,3.7,270,66,1000.3,27.9
7.5일,18:00,KIA 타이거즈,광주,5,1,0,9,2,0,패,25.8,,1.8,270,65,1001.2,32.5
7.5일,18:00,kt wiz,광주,14,1,1,5,0,0,승,25.8,,1.8,270,65,1001.2,32.5
7.5일,18:00,LG 트윈스,서울,7,2,1,9,1,0,패,27,,3.9,270,48,999.6,30.7
7.5일,18:00,삼성 라이온즈,서울,14,2,2,2,1,1,승,27,,3.9,270,48,999.6,30.7
7.5일,18:00,키움 히어로즈,서울,9,1,2,7,1,0,승,27,,3.9,270,48,999.6,30.7
7.5일,18:00,두산 베어스,서울,6,0,0,6,1,0,패,27,,3.9,270,48,999.6,30.7
7.5일,18:00,SK 와이번스,인천,9,1,0,8,1,0,승,24.6,,2.7,290,62,1001.7,28.7
