day_text,day_text,times_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
2016-05-11 19:00,5.11수,18:30,kt wiz,수원,9,1,0,9,3,2,패
2016-05-11 19:00,5.11수,18:30,KIA 타이거즈,수원,14,1,3,6,0,1,승
2016-05-11 19:00,5.11수,18:30,NC 다이노스,창원,9,0,0,8,1,1,패
2016-05-11 19:00,5.11수,18:30,한화 이글스,창원,13,0,0,7,1,3,승
2016-05-11 19:00,5.11수,18:30,두산 베어스,서울,12,3,1,6,2,0,승
2016-05-11 19:00,5.11수,18:30,SK 와이번스,서울,9,0,0,7,1,1,패
2016-05-11 19:00,5.11수,18:30,삼성 라이온즈,대구,11,0,0,6,0,1,패
2016-05-11 19:00,5.11수,18:30,LG 트윈스,대구,22,2,1,6,0,0,승
2016-05-11 19:00,5.11수,18:30,키움 히어로즈,서울,17,4,0,13,1,0,승
2016-05-11 19:00,5.11수,18:30,롯데 자이언츠,서울,9,0,0,9,2,0,패
2016-05-12 19:00,5.12목,18:30,kt wiz,수원,8,2,0,5,0,1,패
2016-05-12 19:00,5.12목,18:30,KIA 타이거즈,수원,16,2,0,10,2,0,승
2016-05-12 19:00,5.12목,18:30,NC 다이노스,창원,12,1,1,10,0,0,승
2016-05-12 19:00,5.12목,18:30,한화 이글스,창원,6,0,0,10,0,0,패
2016-05-12 19:00,5.12목,18:30,두산 베어스,서울,10,0,1,7,2,1,패
2016-05-12 19:00,5.12목,18:30,SK 와이번스,서울,10,3,0,8,1,0,승
2016-05-12 19:00,5.12목,18:30,삼성 라이온즈,대구,9,0,1,6,0,0,승
2016-05-12 19:00,5.12목,18:30,LG 트윈스,대구,10,0,0,7,1,1,패
2016-05-12 19:00,5.12목,18:30,키움 히어로즈,서울,3,0,0,12,1,0,패
2016-05-12 19:00,5.12목,18:30,롯데 자이언츠,서울,9,2,1,4,0,1,승
2016-05-13 19:00,5.13금,18:30,한화 이글스,대전,6,0,0,6,0,1,패
2016-05-13 19:00,5.13금,18:30,KIA 타이거즈,대전,6,0,0,2,0,0,승
2016-05-13 19:00,5.13금,18:30,kt wiz,수원,10,2,0,7,1,0,승
2016-05-13 19:00,5.13금,18:30,NC 다이노스,수원,9,2,0,11,1,0,패
2016-05-13 19:00,5.13금,18:30,롯데 자이언츠,부산,14,3,2,6,3,1,승
2016-05-13 19:00,5.13금,18:30,삼성 라이온즈,부산,13,1,0,8,0,1,패
2016-05-13 19:00,5.13금,18:30,두산 베어스,서울,15,1,1,8,0,0,승
2016-05-13 19:00,5.13금,18:30,키움 히어로즈,서울,10,0,1,8,1,2,패
2016-05-13 19:00,5.13금,18:30,SK 와이번스,인천,3,0,0,7,0,1,패
2016-05-13 19:00,5.13금,18:30,LG 트윈스,인천,8,0,0,7,0,0,승
2016-05-14 17:00,5.14토,17:00,한화 이글스,대전,5,0,0,6,2,1,패
2016-05-14 17:00,5.14토,17:00,KIA 타이거즈,대전,12,1,1,3,0,1,승
2016-05-14 17:00,5.14토,17:00,kt wiz,수원,9,4,0,7,0,0,승
2016-05-14 17:00,5.14토,17:00,NC 다이노스,수원,10,0,3,11,1,0,패
2016-05-14 17:00,5.14토,17:00,롯데 자이언츠,부산,9,0,1,6,0,1,패
2016-05-14 17:00,5.14토,17:00,삼성 라이온즈,부산,15,1,1,5,1,1,승
2016-05-14 17:00,5.14토,17:00,두산 베어스,서울,18,2,0,6,1,0,승
2016-05-14 17:00,5.14토,17:00,키움 히어로즈,서울,5,1,0,8,0,0,패
2016-05-14 17:00,5.14토,17:00,SK 와이번스,인천,5,1,0,4,0,2,패
2016-05-14 17:00,5.14토,17:00,LG 트윈스,인천,16,1,1,3,1,2,승
2016-05-15 14:00,5.15일,14:00,한화 이글스,대전,18,0,3,7,2,0,패
2016-05-15 14:00,5.15일,14:00,KIA 타이거즈,대전,9,2,1,7,0,0,승
2016-05-15 14:00,5.15일,14:00,kt wiz,수원,7,0,2,12,1,1,무
2016-05-15 14:00,5.15일,14:00,NC 다이노스,수원,7,0,4,10,0,1,무
2016-05-15 14:00,5.15일,14:00,두산 베어스,서울,11,1,1,3,2,0,승
2016-05-15 14:00,5.15일,14:00,키움 히어로즈,서울,8,1,0,4,2,3,패
2016-05-15 17:00,5.15일,17:00,롯데 자이언츠,부산,11,1,0,11,0,1,승
2016-05-15 17:00,5.15일,17:00,삼성 라이온즈,부산,9,1,1,6,1,0,패
2016-05-17 19:00,5.17화,18:30,한화 이글스,대전,9,2,1,11,1,0,패
2016-05-17 19:00,5.17화,18:30,삼성 라이온즈,대전,10,0,0,7,1,2,승
2016-05-17 19:00,5.17화,18:30,KIA 타이거즈,광주,11,0,2,10,1,0,패
2016-05-17 19:00,5.17화,18:30,두산 베어스,광주,9,1,1,1,1,1,승
2016-05-17 19:00,5.17화,18:30,LG 트윈스,서울,9,3,1,10,1,0,승
2016-05-17 19:00,5.17화,18:30,kt wiz,서울,13,0,1,5,1,0,패
2016-05-17 19:00,5.17화,18:30,롯데 자이언츠,부산,11,0,0,8,1,3,패
2016-05-17 19:00,5.17화,18:30,SK 와이번스,부산,9,0,0,5,0,2,승
2016-05-17 19:00,5.17화,18:30,NC 다이노스,창원,9,2,0,4,0,1,패
2016-05-17 19:00,5.17화,18:30,키움 히어로즈,창원,10,1,1,8,1,0,승
2016-05-18 19:00,5.18수,18:30,한화 이글스,대전,6,0,0,5,0,0,패
2016-05-18 19:00,5.18수,18:30,삼성 라이온즈,대전,13,2,0,5,0,1,승
2016-05-18 19:00,5.18수,18:30,KIA 타이거즈,광주,9,2,0,4,3,2,패
2016-05-18 19:00,5.18수,18:30,두산 베어스,광주,18,2,0,5,0,2,승
2016-05-18 19:00,5.18수,18:30,LG 트윈스,서울,9,2,2,7,0,0,승
2016-05-18 19:00,5.18수,18:30,kt wiz,서울,5,0,0,8,1,0,패
2016-05-18 19:00,5.18수,18:30,롯데 자이언츠,부산,7,0,1,8,0,1,패
2016-05-18 19:00,5.18수,18:30,SK 와이번스,부산,7,1,0,7,1,1,승
2016-05-18 19:00,5.18수,18:30,NC 다이노스,창원,14,1,0,5,2,2,패
2016-05-18 19:00,5.18수,18:30,키움 히어로즈,창원,16,1,0,5,1,1,승
2016-05-19 19:00,5.19목,18:30,한화 이글스,대전,10,4,1,5,0,1,승
2016-05-19 19:00,5.19목,18:30,삼성 라이온즈,대전,13,2,1,4,0,0,패
2016-05-19 19:00,5.19목,18:30,KIA 타이거즈,광주,11,0,2,7,2,1,패
2016-05-19 19:00,5.19목,18:30,두산 베어스,광주,10,1,2,6,0,0,승
2016-05-19 19:00,5.19목,18:30,LG 트윈스,서울,8,0,0,10,0,0,승
2016-05-19 19:00,5.19목,18:30,kt wiz,서울,3,0,1,7,2,1,패
2016-05-19 19:00,5.19목,18:30,롯데 자이언츠,부산,9,0,0,8,1,0,승
2016-05-19 19:00,5.19목,18:30,SK 와이번스,부산,8,3,0,8,1,2,패
2016-05-19 19:00,5.19목,18:30,NC 다이노스,창원,11,2,0,7,0,0,승
2016-05-19 19:00,5.19목,18:30,키움 히어로즈,창원,8,0,1,10,3,0,패
2016-05-20 19:00,5.20금,18:30,kt wiz,수원,8,0,2,10,1,1,패
2016-05-20 19:00,5.20금,18:30,한화 이글스,수원,12,2,1,6,1,0,승
2016-05-20 19:00,5.20금,18:30,두산 베어스,서울,17,6,0,6,1,1,승
2016-05-20 19:00,5.20금,18:30,롯데 자이언츠,서울,11,3,2,9,1,2,패
2016-05-20 19:00,5.20금,18:30,SK 와이번스,인천,8,0,1,6,0,0,패
2016-05-20 19:00,5.20금,18:30,KIA 타이거즈,인천,9,2,1,5,2,0,승
2016-05-20 19:00,5.20금,18:30,삼성 라이온즈,대구,18,1,0,5,3,0,승
2016-05-20 19:00,5.20금,18:30,NC 다이노스,대구,8,0,2,6,1,0,패
2016-05-20 19:00,5.20금,18:30,키움 히어로즈,서울,4,0,1,11,1,0,패
2016-05-20 19:00,5.20금,18:30,LG 트윈스,서울,9,0,0,3,1,0,승
2016-05-21 17:00,5.21토,17:00,kt wiz,수원,13,0,1,12,0,0,무
2016-05-21 17:00,5.21토,17:00,한화 이글스,수원,15,1,0,7,1,0,무
2016-05-21 17:00,5.21토,17:00,두산 베어스,서울,12,2,0,8,2,0,승
2016-05-21 17:00,5.21토,17:00,롯데 자이언츠,서울,14,0,0,4,0,0,패
2016-05-21 17:00,5.21토,17:00,SK 와이번스,인천,12,4,0,2,1,1,승
2016-05-21 17:00,5.21토,17:00,KIA 타이거즈,인천,8,2,0,8,2,1,패
2016-05-21 17:00,5.21토,17:00,삼성 라이온즈,대구,10,0,0,8,3,0,패
2016-05-21 17:00,5.21토,17:00,NC 다이노스,대구,13,2,0,4,2,0,승
2016-05-21 17:00,5.21토,17:00,키움 히어로즈,서울,13,2,2,4,0,1,승
2016-05-21 17:00,5.21토,17:00,LG 트윈스,서울,12,0,1,4,0,1,패
2016-05-22 14:00,5.22일,14:00,kt wiz,수원,22,5,1,4,1,3,승
2016-05-22 14:00,5.22일,14:00,한화 이글스,수원,11,3,1,5,1,0,패
2016-05-22 14:00,5.22일,14:00,두산 베어스,서울,9,1,0,6,0,0,패
2016-05-22 14:00,5.22일,14:00,롯데 자이언츠,서울,15,3,4,10,1,0,승
2016-05-22 14:00,5.22일,14:00,SK 와이번스,인천,10,2,0,12,1,5,패
2016-05-22 14:00,5.22일,14:00,KIA 타이거즈,인천,10,0,5,3,1,1,승
2016-05-22 14:00,5.22일,14:00,삼성 라이온즈,대구,11,5,3,10,0,0,패
2016-05-22 14:00,5.22일,14:00,NC 다이노스,대구,14,2,0,6,0,0,승
2016-05-22 17:00,5.22일,17:00,키움 히어로즈,서울,10,1,0,6,0,1,패
2016-05-22 17:00,5.22일,17:00,LG 트윈스,서울,7,0,1,9,0,0,승
2016-05-24 19:00,5.24화,18:30,한화 이글스,대전,5,0,0,8,0,1,패
2016-05-24 19:00,5.24화,18:30,키움 히어로즈,대전,4,0,2,6,1,1,승
2016-05-24 19:00,5.24화,18:30,KIA 타이거즈,광주,8,2,0,6,0,0,승
2016-05-24 19:00,5.24화,18:30,삼성 라이온즈,광주,4,0,0,4,2,0,패
2016-05-24 19:00,5.24화,18:30,kt wiz,수원,11,0,2,9,0,0,패
2016-05-24 19:00,5.24화,18:30,두산 베어스,수원,9,1,1,4,2,1,승
2016-05-25 19:00,5.25수,18:30,한화 이글스,대전,14,2,0,5,1,1,패
2016-05-25 19:00,5.25수,18:30,키움 히어로즈,대전,15,1,0,5,1,0,승
2016-05-25 19:00,5.25수,18:30,KIA 타이거즈,광주,9,1,0,9,1,1,패
2016-05-25 19:00,5.25수,18:30,삼성 라이온즈,광주,7,1,1,6,0,0,승
2016-05-25 19:00,5.25수,18:30,kt wiz,수원,15,2,0,9,2,0,패
2016-05-25 19:00,5.25수,18:30,두산 베어스,수원,13,1,2,3,3,0,승
2016-05-25 19:00,5.25수,18:30,LG 트윈스,서울,7,0,1,7,1,0,패
2016-05-25 19:00,5.25수,18:30,롯데 자이언츠,서울,8,0,0,6,0,0,승
2016-05-25 19:00,5.25수,18:30,SK 와이번스,인천,1,0,1,14,0,1,패
2016-05-25 19:00,5.25수,18:30,NC 다이노스,인천,8,2,1,4,2,0,승
2016-05-26 19:00,5.26목,18:30,한화 이글스,대전,13,0,0,5,1,0,승
2016-05-26 19:00,5.26목,18:30,키움 히어로즈,대전,7,0,1,8,1,1,패
2016-05-26 19:00,5.26목,18:30,KIA 타이거즈,광주,15,2,1,7,1,0,승
2016-05-26 19:00,5.26목,18:30,삼성 라이온즈,광주,7,0,0,7,0,1,패
2016-05-26 19:00,5.26목,18:30,kt wiz,수원,11,0,0,8,2,1,패
2016-05-26 19:00,5.26목,18:30,두산 베어스,수원,10,2,2,7,1,0,승
2016-05-26 19:00,5.26목,18:30,LG 트윈스,서울,8,2,2,3,0,1,패
2016-05-26 19:00,5.26목,18:30,롯데 자이언츠,서울,11,1,2,8,0,0,승
2016-05-26 19:00,5.26목,18:30,SK 와이번스,인천,18,4,0,11,2,0,승
2016-05-26 19:00,5.26목,18:30,NC 다이노스,인천,10,0,1,4,0,0,패
2016-05-27 19:00,5.27금,18:30,LG 트윈스,서울,10,0,0,6,0,0,패
2016-05-27 19:00,5.27금,18:30,두산 베어스,서울,9,0,1,2,1,1,승
2016-05-27 19:00,5.27금,18:30,롯데 자이언츠,부산,11,1,0,5,2,0,패
2016-05-27 19:00,5.27금,18:30,한화 이글스,부산,16,0,2,9,0,1,승
2016-05-27 19:00,5.27금,18:30,NC 다이노스,창원,18,0,2,2,0,1,승
2016-05-27 19:00,5.27금,18:30,KIA 타이거즈,창원,10,2,0,9,0,1,패
2016-05-27 19:00,5.27금,18:30,삼성 라이온즈,대구,7,0,1,9,2,2,패
2016-05-27 19:00,5.27금,18:30,SK 와이번스,대구,10,2,1,2,0,0,승
2016-05-27 19:00,5.27금,18:30,키움 히어로즈,서울,4,0,0,5,1,0,패
2016-05-27 19:00,5.27금,18:30,kt wiz,서울,11,1,1,4,0,0,승
2016-05-28 17:00,5.28토,17:00,LG 트윈스,서울,7,1,2,8,1,0,패
2016-05-28 17:00,5.28토,17:00,두산 베어스,서울,9,0,0,5,2,0,승
2016-05-28 17:00,5.28토,17:00,롯데 자이언츠,부산,9,2,0,2,3,1,패
2016-05-28 17:00,5.28토,17:00,한화 이글스,부산,12,1,0,6,0,2,승
2016-05-28 17:00,5.28토,17:00,NC 다이노스,창원,16,4,1,5,3,1,승
2016-05-28 17:00,5.28토,17:00,KIA 타이거즈,창원,12,0,2,8,1,1,패
2016-05-28 17:00,5.28토,17:00,삼성 라이온즈,대구,17,4,0,4,1,0,승
2016-05-28 17:00,5.28토,17:00,SK 와이번스,대구,8,0,0,2,3,0,패
2016-05-28 17:00,5.28토,17:00,키움 히어로즈,서울,11,0,2,6,2,1,승
2016-05-28 17:00,5.28토,17:00,kt wiz,서울,7,0,0,2,1,1,패
2016-05-29 14:00,5.29일,14:00,LG 트윈스,서울,20,0,1,6,1,1,승
2016-05-29 14:00,5.29일,14:00,두산 베어스,서울,9,1,1,7,1,0,패
2016-05-29 14:00,5.29일,14:00,NC 다이노스,창원,14,1,0,6,1,1,승
2016-05-29 14:00,5.29일,14:00,KIA 타이거즈,창원,11,2,2,8,0,0,패
2016-05-29 14:00,5.29일,14:00,삼성 라이온즈,대구,16,1,2,7,0,1,승
2016-05-29 14:00,5.29일,14:00,SK 와이번스,대구,11,3,0,8,1,1,패
2016-05-29 14:00,5.29일,14:00,키움 히어로즈,서울,8,2,2,4,2,1,승
2016-05-29 14:00,5.29일,14:00,kt wiz,서울,9,1,0,3,1,1,패
2016-05-29 17:00,5.29일,17:00,롯데 자이언츠,부산,7,1,0,8,1,0,패
2016-05-29 17:00,5.29일,17:00,한화 이글스,부산,10,2,1,6,1,0,승
2016-05-31 19:00,5.31화,18:30,KIA 타이거즈,광주,9,0,3,8,1,2,무
2016-05-31 19:00,5.31화,18:30,LG 트윈스,광주,10,0,4,11,1,1,무
2016-05-31 19:00,5.31화,18:30,kt wiz,수원,10,2,1,5,1,2,패
2016-05-31 19:00,5.31화,18:30,롯데 자이언츠,수원,11,1,0,6,0,0,승
2016-05-31 19:00,5.31화,18:30,두산 베어스,서울,8,1,0,16,0,0,승
2016-05-31 19:00,5.31화,18:30,NC 다이노스,서울,8,1,0,10,1,1,패
2016-05-31 19:00,5.31화,18:30,SK 와이번스,인천,10,1,1,9,1,0,패
2016-05-31 19:00,5.31화,18:30,한화 이글스,인천,14,1,0,5,2,0,승
2016-05-31 19:00,5.31화,18:30,삼성 라이온즈,대구,6,2,0,2,1,0,승
2016-05-31 19:00,5.31화,18:30,키움 히어로즈,대구,9,0,0,8,0,1,패
2016-06-01 19:00,6.1수,18:30,KIA 타이거즈,광주,9,0,2,3,1,0,승
2016-06-01 19:00,6.1수,18:30,LG 트윈스,광주,10,0,1,8,0,2,패
2016-06-01 19:00,6.1수,18:30,kt wiz,수원,4,0,0,6,1,0,패
2016-06-01 19:00,6.1수,18:30,롯데 자이언츠,수원,8,0,2,8,2,0,승
2016-06-01 19:00,6.1수,18:30,두산 베어스,서울,7,1,0,7,1,3,패
2016-06-01 19:00,6.1수,18:30,NC 다이노스,서울,6,0,0,4,0,0,승
2016-06-01 19:00,6.1수,18:30,SK 와이번스,인천,15,1,2,8,0,0,승
2016-06-01 19:00,6.1수,18:30,한화 이글스,인천,10,0,0,8,0,1,패
2016-06-01 19:00,6.1수,18:30,삼성 라이온즈,대구,8,2,1,5,1,1,패
2016-06-01 19:00,6.1수,18:30,키움 히어로즈,대구,11,1,0,5,1,0,승
2016-06-02 19:00,6.2목,18:30,KIA 타이거즈,광주,6,0,0,8,2,2,패
2016-06-02 19:00,6.2목,18:30,LG 트윈스,광주,11,0,3,6,1,0,승
2016-06-02 19:00,6.2목,18:30,kt wiz,수원,8,0,0,7,2,2,승
2016-06-02 19:00,6.2목,18:30,롯데 자이언츠,수원,8,0,2,11,1,1,패
2016-06-02 19:00,6.2목,18:30,두산 베어스,서울,5,0,0,9,1,0,패
2016-06-02 19:00,6.2목,18:30,NC 다이노스,서울,8,1,1,5,0,1,승
2016-06-02 19:00,6.2목,18:30,SK 와이번스,인천,4,1,0,7,1,1,패
2016-06-02 19:00,6.2목,18:30,한화 이글스,인천,10,1,1,3,2,0,승
2016-06-02 19:00,6.2목,18:30,삼성 라이온즈,대구,20,2,1,5,1,0,승
2016-06-02 19:00,6.2목,18:30,키움 히어로즈,대구,12,4,0,8,0,0,패
2016-06-03 19:00,6.3금,18:30,한화 이글스,대전,9,1,3,13,0,3,승
2016-06-03 19:00,6.3금,18:30,삼성 라이온즈,대전,11,0,6,10,1,1,패
2016-06-03 19:00,6.3금,18:30,LG 트윈스,서울,12,1,0,5,3,1,패
2016-06-03 19:00,6.3금,18:30,kt wiz,서울,9,0,0,5,1,1,승
2016-06-03 19:00,6.3금,18:30,NC 다이노스,창원,4,1,1,11,1,0,승
2016-06-03 19:00,6.3금,18:30,롯데 자이언츠,창원,8,0,0,6,1,0,패
2016-06-03 19:00,6.3금,18:30,SK 와이번스,인천,4,0,0,5,1,0,패
2016-06-03 19:00,6.3금,18:30,두산 베어스,인천,9,1,2,4,0,0,승
2016-06-03 19:00,6.3금,18:30,키움 히어로즈,서울,14,1,4,2,2,0,승
2016-06-03 19:00,6.3금,18:30,KIA 타이거즈,서울,5,1,1,7,0,0,패
2016-06-04 17:00,6.4토,17:00,한화 이글스,대전,12,1,0,9,0,2,승
2016-06-04 17:00,6.4토,17:00,삼성 라이온즈,대전,12,2,1,5,2,0,패
2016-06-04 17:00,6.4토,17:00,LG 트윈스,서울,19,1,1,5,0,0,승
2016-06-04 17:00,6.4토,17:00,kt wiz,서울,9,0,0,3,0,0,패
2016-06-04 17:00,6.4토,17:00,SK 와이번스,인천,9,3,0,8,1,1,패
2016-06-04 17:00,6.4토,17:00,두산 베어스,인천,9,0,1,5,0,0,승
2016-06-05 17:00,6.5일,17:00,한화 이글스,대전,10,0,1,5,1,0,승
2016-06-05 17:00,6.5일,17:00,삼성 라이온즈,대전,9,0,0,6,0,2,패
2016-06-05 17:00,6.5일,17:00,LG 트윈스,서울,12,0,0,7,0,1,패
2016-06-05 17:00,6.5일,17:00,kt wiz,서울,11,2,1,7,0,1,승
2016-06-05 17:00,6.5일,17:00,NC 다이노스,창원,17,3,0,8,0,0,승
2016-06-05 17:00,6.5일,17:00,롯데 자이언츠,창원,11,1,0,11,0,2,패
2016-06-05 17:00,6.5일,17:00,SK 와이번스,인천,7,0,0,3,1,3,패
2016-06-05 17:00,6.5일,17:00,두산 베어스,인천,9,1,1,5,0,0,승
2016-06-05 17:00,6.5일,17:00,키움 히어로즈,서울,8,1,1,4,1,1,승
2016-06-05 17:00,6.5일,17:00,KIA 타이거즈,서울,10,1,0,7,1,3,패
2016-06-07 19:00,6.7화,18:30,KIA 타이거즈,광주,7,1,0,8,2,0,패
2016-06-07 19:00,6.7화,18:30,한화 이글스,광주,8,2,0,6,1,0,승
2016-06-07 19:00,6.7화,18:30,롯데 자이언츠,부산,12,2,0,8,0,0,승
2016-06-07 19:00,6.7화,18:30,SK 와이번스,부산,9,2,0,8,1,1,패
2016-06-07 19:00,6.7화,18:30,두산 베어스,서울,13,1,0,6,1,0,승
2016-06-07 19:00,6.7화,18:30,kt wiz,서울,4,0,1,6,1,3,패
2016-06-07 19:00,6.7화,18:30,삼성 라이온즈,대구,10,1,0,2,3,0,승
2016-06-07 19:00,6.7화,18:30,LG 트윈스,대구,12,1,1,5,2,2,패
2016-06-07 19:00,6.7화,18:30,키움 히어로즈,서울,5,1,1,9,0,0,패
2016-06-07 19:00,6.7화,18:30,NC 다이노스,서울,7,3,0,4,0,0,승
2016-06-08 19:00,6.8수,18:30,KIA 타이거즈,광주,4,1,0,5,1,0,패
2016-06-08 19:00,6.8수,18:30,한화 이글스,광주,12,1,2,10,0,1,승
2016-06-08 19:00,6.8수,18:30,롯데 자이언츠,부산,7,1,1,6,1,0,승
2016-06-08 19:00,6.8수,18:30,SK 와이번스,부산,6,0,0,10,2,0,패
2016-06-08 19:00,6.8수,18:30,두산 베어스,서울,8,0,0,3,0,1,패
2016-06-08 19:00,6.8수,18:30,kt wiz,서울,11,1,1,9,1,0,승
2016-06-08 19:00,6.8수,18:30,삼성 라이온즈,대구,16,1,0,7,1,1,패
2016-06-08 19:00,6.8수,18:30,LG 트윈스,대구,13,2,4,9,2,0,승
2016-06-08 19:00,6.8수,18:30,키움 히어로즈,서울,11,0,0,11,0,0,패
2016-06-08 19:00,6.8수,18:30,NC 다이노스,서울,8,3,0,6,0,0,승
2016-06-09 19:00,6.9목,18:30,KIA 타이거즈,광주,16,1,1,8,0,2,승
2016-06-09 19:00,6.9목,18:30,한화 이글스,광주,5,1,0,10,2,3,패
2016-06-09 19:00,6.9목,18:30,롯데 자이언츠,부산,7,1,4,6,2,0,패
2016-06-09 19:00,6.9목,18:30,SK 와이번스,부산,8,1,0,7,1,0,승
2016-06-09 19:00,6.9목,18:30,두산 베어스,서울,11,0,1,5,0,0,승
2016-06-09 19:00,6.9목,18:30,kt wiz,서울,7,0,1,4,2,2,패
2016-06-09 19:00,6.9목,18:30,삼성 라이온즈,대구,9,0,0,5,1,0,패
2016-06-09 19:00,6.9목,18:30,LG 트윈스,대구,13,3,2,9,0,1,승
2016-06-09 19:00,6.9목,18:30,키움 히어로즈,서울,11,0,0,11,2,2,패
2016-06-09 19:00,6.9목,18:30,NC 다이노스,서울,15,1,0,8,1,1,승
2016-06-10 19:00,6.10금,18:30,kt wiz,수원,17,0,7,11,0,1,승
2016-06-10 19:00,6.10금,18:30,키움 히어로즈,수원,8,0,2,10,1,1,패
2016-06-10 19:00,6.10금,18:30,LG 트윈스,서울,7,0,0,5,0,0,패
2016-06-10 19:00,6.10금,18:30,한화 이글스,서울,9,1,0,9,1,0,승
2016-06-10 19:00,6.10금,18:30,롯데 자이언츠,부산,9,0,1,8,0,0,패
2016-06-10 19:00,6.10금,18:30,두산 베어스,부산,6,1,0,6,0,0,승
2016-06-10 19:00,6.10금,18:30,NC 다이노스,창원,13,2,1,8,2,0,승
2016-06-10 19:00,6.10금,18:30,SK 와이번스,창원,11,1,3,10,0,1,패
2016-06-10 19:00,6.10금,18:30,삼성 라이온즈,대구,5,0,0,5,0,0,패
2016-06-10 19:00,6.10금,18:30,KIA 타이거즈,대구,8,2,0,5,1,0,승
2016-06-11 17:00,6.11토,17:00,kt wiz,수원,8,0,1,10,1,1,패
2016-06-11 17:00,6.11토,17:00,키움 히어로즈,수원,8,0,0,3,1,2,승
2016-06-11 17:00,6.11토,17:00,LG 트윈스,서울,13,0,0,7,1,1,승
2016-06-11 17:00,6.11토,17:00,한화 이글스,서울,8,0,0,5,1,0,패
2016-06-11 17:00,6.11토,17:00,롯데 자이언츠,부산,11,0,0,7,2,0,승
2016-06-11 17:00,6.11토,17:00,두산 베어스,부산,8,1,0,5,1,0,패
2016-06-11 17:00,6.11토,17:00,NC 다이노스,창원,12,3,0,10,0,1,승
2016-06-11 17:00,6.11토,17:00,SK 와이번스,창원,11,2,1,5,0,2,패
2016-06-11 17:00,6.11토,17:00,삼성 라이온즈,대구,8,0,0,6,1,0,승
2016-06-11 17:00,6.11토,17:00,KIA 타이거즈,대구,4,2,1,5,0,0,패
2016-06-12 17:00,6.12일,17:00,kt wiz,수원,2,0,1,8,0,0,패
2016-06-12 17:00,6.12일,17:00,키움 히어로즈,수원,14,1,2,6,0,0,승
2016-06-12 17:00,6.12일,17:00,LG 트윈스,서울,12,2,1,5,2,1,패
2016-06-12 17:00,6.12일,17:00,한화 이글스,서울,11,2,0,6,1,0,승
2016-06-12 17:00,6.12일,17:00,롯데 자이언츠,부산,9,1,0,11,1,2,패
2016-06-12 17:00,6.12일,17:00,두산 베어스,부산,13,0,1,7,0,1,승
2016-06-12 17:00,6.12일,17:00,NC 다이노스,창원,16,2,0,7,2,0,승
2016-06-12 17:00,6.12일,17:00,SK 와이번스,창원,12,0,0,4,3,1,패
2016-06-12 17:00,6.12일,17:00,삼성 라이온즈,대구,18,1,1,3,0,1,승
2016-06-12 17:00,6.12일,17:00,KIA 타이거즈,대구,12,1,0,7,3,0,패
2016-06-14 19:00,6.14화,18:30,한화 이글스,대전,7,2,0,9,0,1,패
2016-06-14 19:00,6.14화,18:30,kt wiz,대전,6,1,1,4,2,1,승
2016-06-14 19:00,6.14화,18:30,롯데 자이언츠,부산,10,0,1,3,1,0,패
2016-06-14 19:00,6.14화,18:30,키움 히어로즈,부산,10,1,0,10,1,0,승
2016-06-14 19:00,6.14화,18:30,NC 다이노스,창원,14,1,3,6,1,0,승
2016-06-14 19:00,6.14화,18:30,LG 트윈스,창원,14,0,0,7,1,0,패
2016-06-14 19:00,6.14화,18:30,두산 베어스,서울,11,4,0,9,1,2,승
2016-06-14 19:00,6.14화,18:30,KIA 타이거즈,서울,12,2,2,6,0,0,패
2016-06-14 19:00,6.14화,18:30,SK 와이번스,인천,9,2,2,7,0,1,승
2016-06-14 19:00,6.14화,18:30,삼성 라이온즈,인천,5,1,2,8,0,1,패
2016-06-15 19:00,6.15수,18:30,롯데 자이언츠,부산,10,0,1,3,0,1,승
2016-06-15 19:00,6.15수,18:30,키움 히어로즈,부산,11,0,0,8,1,3,패
2016-06-15 19:00,6.15수,18:30,두산 베어스,서울,13,0,0,8,0,0,승
2016-06-15 19:00,6.15수,18:30,KIA 타이거즈,서울,11,4,0,6,0,0,패
2016-06-15 19:00,6.15수,18:30,SK 와이번스,인천,15,2,0,8,2,1,승
2016-06-15 19:00,6.15수,18:30,삼성 라이온즈,인천,8,1,0,7,2,0,패
2016-06-16 19:00,6.16목,18:30,한화 이글스,대전,12,1,0,4,2,2,패
2016-06-16 19:00,6.16목,18:30,kt wiz,대전,9,0,1,4,2,0,승
2016-06-16 19:00,6.16목,18:30,롯데 자이언츠,부산,14,0,1,6,2,0,패
2016-06-16 19:00,6.16목,18:30,키움 히어로즈,부산,14,2,1,7,1,1,승
2016-06-16 19:00,6.16목,18:30,NC 다이노스,창원,7,1,0,5,1,0,승
2016-06-16 19:00,6.16목,18:30,LG 트윈스,창원,6,0,2,8,0,0,패
2016-06-16 19:00,6.16목,18:30,두산 베어스,서울,15,3,2,2,1,0,승
2016-06-16 19:00,6.16목,18:30,KIA 타이거즈,서울,11,1,0,14,0,1,패
2016-06-16 19:00,6.16목,18:30,SK 와이번스,인천,21,2,0,4,2,0,승
2016-06-16 19:00,6.16목,18:30,삼성 라이온즈,인천,7,1,1,4,0,1,패
2016-06-17 19:00,6.17금,18:30,KIA 타이거즈,광주,12,1,0,4,1,0,승
